J-Date,J-Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market
2023-04-03,1402-01-14,4722.0,4800.0,4490.0,4794.0,4725.0,22658002.0,107050996492.0,1648.0,خزر,فنرسازی زر,بورس
2023-04-04,1402-01-15,4872.0,4913.0,4500.0,4580.0,4679.0,31937273.0,149445156396.0,3098.0,خزر,فنرسازی زر,بورس
2023-04-05,1402-01-16,4580.0,4900.0,4491.0,4743.0,4742.0,17047305.0,80836320665.0,1363.0,خزر,فنرسازی زر,بورس
2023-04-09,1402-01-20,5100.0,5407.0,5100.0,5407.0,5378.0,59942564.0,322354757183.0,2446.0,خزر,فنرسازی زر,بورس
2023-04-10,1402-01-21,5750.0,5750.0,5134.0,5260.0,5457.0,64667960.0,352910666637.0,5147.0,خزر,فنرسازی زر,بورس
2023-04-11,1402-01-22,5380.0,5592.0,5200.0,5590.0,5442.0,33441629.0,182004959091.0,2650.0,خزر,فنرسازی زر,بورس
2023-04-12,1402-01-22,5380.0,5592.0,5200.0,5590.0,5442.0,33441629.0,182004959091.0,2650.0,خزر,فنرسازی زر,بورس
2023-04-15,1402-01-26,5800.0,5820.0,5630.0,5820.0,5810.0,18239801.0,105953469390.0,739.0,خزر,فنرسازی زر,بورس
2023-04-16,1402-01-27,6050.0,6210.0,5850.0,6120.0,6100.0,52722874.0,321399628850.0,3332.0,خزر,فنرسازی زر,بورس
2023-04-17,1402-01-28,6230.0,6400.0,5870.0,6350.0,6160.0,11492208.0,70795818150.0,885.0,خزر,فنرسازی زر,بورس
2023-04-18,1402-01-28,6230.0,6400.0,5870.0,6350.0,6160.0,11492208.0,70795818150.0,885.0,خزر,فنرسازی زر,بورس
2023-04-19,1402-01-28,6230.0,6400.0,5870.0,6350.0,6160.0,11492208.0,70795818150.0,885.0,خزر,فنرسازی زر,بورس
2023-04-22,1402-01-28,6230.0,6400.0,5870.0,6350.0,6160.0,11492208.0,70795818150.0,885.0,خزر,فنرسازی زر,بورس
2023-04-24,1402-02-04,6300.0,6450.0,5930.0,5980.0,6120.0,32410157.0,198232883350.0,2716.0,خزر,فنرسازی زر,بورس
