J-Date,J-Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market
2023-01-21,1401-11-01,8300.0,8330.0,7790.0,7800.0,7880.0,58920068.0,464195032760.0,3763.0,اخابر,مخابرات ایران,بورس
2023-01-22,1401-11-02,7780.0,7990.0,7480.0,7870.0,7740.0,28784169.0,222925501630.0,2098.0,اخابر,مخابرات ایران,بورس
2023-01-23,1401-11-03,7900.0,8040.0,7570.0,7730.0,7880.0,45533795.0,358948066750.0,2521.0,اخابر,مخابرات ایران,بورس
2023-01-24,1401-11-04,7730.0,7910.0,7580.0,7720.0,7720.0,18608038.0,143730972860.0,1351.0,اخابر,مخابرات ایران,بورس
2023-01-25,1401-11-05,7700.0,7730.0,7180.0,7230.0,7250.0,45846508.0,332427784080.0,2918.0,اخابر,مخابرات ایران,بورس
2023-01-28,1401-11-08,7330.0,7370.0,6920.0,7160.0,7110.0,32116843.0,228488399170.0,2102.0,اخابر,مخابرات ایران,بورس
2023-01-29,1401-11-09,7000.0,7100.0,6620.0,6620.0,6660.0,33193860.0,221025332460.0,2158.0,اخابر,مخابرات ایران,بورس
2023-01-30,1401-11-10,6350.0,6900.0,6350.0,6810.0,6680.0,30015978.0,200491698950.0,2122.0,اخابر,مخابرات ایران,بورس
2023-01-31,1401-11-11,6980.0,6980.0,6690.0,6800.0,6840.0,16085534.0,110124955740.0,1409.0,اخابر,مخابرات ایران,بورس
2023-02-01,1401-11-12,6810.0,6890.0,6480.0,6660.0,6710.0,27447137.0,184125660480.0,2072.0,اخابر,مخابرات ایران,بورس
2023-02-04,1401-11-12,6810.0,6890.0,6480.0,6660.0,6710.0,27447137.0,184125660480.0,2072.0,اخابر,مخابرات ایران,بورس
2023-02-05,1401-11-16,6780.0,6780.0,6300.0,6380.0,6500.0,16015131.0,103669099320.0,1623.0,اخابر,مخابرات ایران,بورس
2023-02-06,1401-11-17,6250.0,6720.0,6250.0,6700.0,6580.0,17677885.0,116279311260.0,1307.0,اخابر,مخابرات ایران,بورس
2023-02-07,1401-11-18,6540.0,6950.0,6540.0,6720.0,6700.0,11508422.0,77931756920.0,1037.0,اخابر,مخابرات ایران,بورس
2023-02-08,1401-11-19,6730.0,7090.0,6630.0,6700.0,6820.0,26388752.0,180085113570.0,1824.0,اخابر,مخابرات ایران,بورس
