,Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,Volume_rate,smooth-close,label,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2022-06-01,1401-03-11,27370.0,27970.0,26600.0,27100.0,27280.0,1329395.0,ستران,27280.0,-0.0102639296187683,-0.0597507331378299,-0.0109970674486803,-0.0549853372434017,-0.4223973927530325,29192.76693699172,1,-0.4158275466386536,-0.8754167344192336,-0.2402119633852955,-0.671919745612379,-0.3427985877922787,-0.4123314214428421,-0.3597023027760814,-0.3878841082967643,-0.3893787814343897,-0.479753629570106,-0.4208491979241363,-0.4254840044016978,-0.3565352042485928,-0.3557031106381485,-0.3541407373863403,-0.3984802695842915,-0.0541366462530491
1,2022-06-06,1401-03-16,26980.0,27000.0,25650.0,25780.0,25770.0,5704035.0,ستران,27280.0,-0.0102639296187683,-0.0597507331378299,-0.0109970674486803,-0.0549853372434017,0.5178210453440458,32313.52066919069,1,0.778873077593312,1.5100567099659443,0.2278604109027094,-0.671919745612379,0.3698998398575767,0.5602297903901882,0.8069983924680109,-0.378809486373284,0.810148996407788,0.9662684603822108,1.7602735472700617,-0.4139564207366979,-0.4363543614587272,-0.4386388227028804,-0.4465210588368904,-0.5024296344276385,-1.109185848002954
2,2022-06-07,1401-03-17,26200.0,27310.0,26100.0,27310.0,27140.0,3007814.0,ستران,25770.0,0.0597594101668606,0.0128055878928987,0.0166860690725649,0.0597594101668606,-0.0616635973658783,32358.02715819614,1,-0.0055263221549482,-0.3983220455421979,0.7510001233422443,0.7256152760392863,0.0775397591923776,-0.4520234943118569,-0.1727351143025753,0.1720880669014214,0.3688037475320713,-0.5464189560760385,-0.0530754481702316,0.3378053951798674,-0.3623000173901901,-0.3678940908174661,-0.376873211872802,-0.4185612864353177,0.7205658387947094
3,2022-06-08,1401-03-18,27650.0,28760.0,27310.0,28760.0,28320.0,4159603.0,ستران,27140.0,0.0596904937361827,0.0062638172439204,0.0187914517317612,0.0596904937361827,0.185884373346545,31976.201855610125,1,0.4409779515479076,0.0787726433348376,2.506271526922262,0.7256152760392863,-0.0114356391850806,0.5814436511879074,0.2976820771388343,-0.174025327816831,0.251432532682588,1.1835532339590138,0.9793690334790042,-0.1203225043339745,-0.3016901573553834,-0.299705823612144,-0.2969900208707302,-0.3529565878004371,-0.8650690306854374
4,2022-06-11,1401-03-21,28790.0,29600.0,28060.0,28330.0,29100.0,2293519.0,ستران,28320.0,0.0451977401129943,-0.0091807909604519,0.0165960451977401,0.0003531073446327,-0.2151832765258898,32570.39912302619,1,0.7064669791550111,0.0787726433348376,1.432458432967428,-1.1377647528296009,-0.1090241285458211,-0.4135536891607395,-0.1011515828092358,-0.3889207181310963,0.0956252204834736,-0.463990426258007,0.1828239767848033,-0.4269172072350536,-0.2553692643132139,-0.2549681562334289,-0.2533451616341555,-0.3529565878004371,-0.0541493307470259
5,2022-06-12,1401-03-22,28100.0,29600.0,28000.0,29500.0,28730.0,2461041.0,ستران,29100.0,0.0171821305841924,-0.0378006872852233,-0.0343642611683848,0.0137457044673539,-0.1791786514168754,33262.85032496836,1,-0.1805077267141755,-0.3983220455421979,1.1984222458234255,-1.1377647528296009,-0.1658587183453639,-0.1398840701474488,-0.0563112993642466,-0.3889207181310963,-0.0296610365029989,0.0036449551608396,0.2613261728227755,-0.4269172072350536,-0.2839478657709919,-0.275225166467344,-0.2541926832366116,-0.3529565878004371,-0.354364441897107
6,2022-06-13,1401-03-23,29220.0,30450.0,29220.0,30450.0,30420.0,707056.0,ستران,28730.0,0.0598677340758788,0.017055342847198,0.017055342847198,0.0598677340758788,-0.556153450976543,33525.20764095934,1,-1.1881592633138638,-1.8296061121733047,0.2485106627095331,-0.671919745612379,-0.4344781017580312,-0.577975563981909,-0.5311503666339726,-0.3774917232652521,-0.5197070545195659,-0.745186295529535,-0.7235200791257548,-0.4095468840465023,-0.182026323291284,-0.1823885318001006,-0.2541926832366116,-0.2568833558911573,0.1411441231069872
7,2022-06-14,1401-03-24,32240.0,32240.0,30830.0,31180.0,32010.0,10831376.0,ستران,30420.0,0.0598290598290598,0.0134779750164365,0.0598290598290598,0.0249835634451019,1.61981356281088,33709.135805222846,1,3.2286127414224945,2.4642460877200154,4.6814313839076975,2.1231502976909518,1.7545168992058682,0.1564196072122365,1.3562671053765054,1.3785636232260725,4.167435675093028,0.6237739316102398,3.7466611513538566,2.4157482066000133,-0.0934645006716734,-0.0995275227273483,-0.1094634488572686,-0.1656239208539218,1.6284099956501532
8,2022-06-15,1401-03-25,31590.0,32500.0,30460.0,31060.0,31410.0,3253697.0,ستران,32010.0,0.0153077163386441,-0.0484223680099968,-0.0131208997188378,-0.0296782255545142,-0.0088172533890885,33723.75708862886,1,0.6762977714723857,-0.3983220455421979,1.6527277855735478,-1.1377647528296009,0.053470637626473,-0.2171379195624653,0.1558573693143227,-0.3889207181310963,0.5115527405652782,-0.0801904338701808,0.883499606042069,-0.4269172072350536,-0.1283527646167444,-0.1278818228483087,-0.1292351427689644,-0.1656239208539218,-0.2696170991978268
9,2022-06-18,1401-03-28,31390.0,31390.0,29530.0,29590.0,29680.0,7108375.0,ستران,31410.0,-0.0006367398917542,-0.0598535498248965,-0.0006367398917542,-0.0579433301496338,0.819648478311616,33492.245792505906,1,1.3339864989536192,1.0329620210889088,0.8955518859900105,1.191460283256508,0.4618475145744103,1.257014892880307,0.982551413208654,0.0489086460363258,1.2491717787496135,2.428291929086144,2.5862671511343325,0.2184344543529918,-0.2184487763304269,-0.2223539281215564,-0.2353754612131321,-0.3041995662806715,-1.315082792674888
