,Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,Volume_rate,smooth-close,label,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2022-06-01,1401-03-11,3433.0,3498.0,3328.0,3340.0,3372.0,9142675.0,غسالم,3372.0,0.0002965599051008,-0.0599051008303677,0.0,-0.0599051008303677,-0.348903230019904,3994.76436665225,0,0.0343697700600571,-0.8034870594190523,-0.2003925263478616,0.2658119006061205,-0.2127096243528779,-0.6995321403626474,-0.3275322412862008,-0.2289392091345036,-0.376894217534837,-0.6427429733609555,-0.4519702730141069,-0.2637986744032702,-0.7943952593251742,-0.7954670408529615,-0.8542875228267556,-0.8986451418414653,0.3707223593807773
1,2022-06-06,1401-03-16,3372.0,3373.0,3170.0,3170.0,3194.0,11172653.0,غسالم,3372.0,0.0002965599051008,-0.0599051008303677,0.0,-0.0599051008303677,-0.1802877376649972,3721.6246378043415,1,0.202749576562932,-0.2928201079220842,-0.096884071723046,-0.444988811385061,-0.2556852839147184,0.2850693887936967,-0.1150337751195306,-0.3393303297965802,-0.4245215004836125,-0.0579384954963737,-0.3643411599451851,-0.3352523154117187,-0.9354170155620254,-0.9368739468364594,-0.9874215855202182,-1.0802076360074102,-0.4935434574833466
2,2022-06-07,1401-03-17,3155.0,3190.0,3055.0,3164.0,3143.0,6080803.0,غسالم,3194.0,-0.0012523481527864,-0.0435190983093299,-0.0122103944896681,-0.0093926111458985,-0.6032306438183308,3766.0745705591353,1,-0.2988819303102162,0.2178468435748838,-0.2717776674684241,-0.444988811385061,-0.6586182313607554,0.0462569754398473,-0.5783834516312742,-0.3590265961433718,-0.6452949948740196,-0.2053642918192745,-0.6112012153414245,-0.3470032462613702,-0.9788840999616616,-0.9771217195726146,-1.0184665089771625,-1.1097724018106203,-0.3207050376895822
3,2022-06-08,1401-03-18,3077.0,3331.0,3077.0,3330.0,3308.0,14751565.0,غسالم,3143.0,0.059815462933503,-0.0209990454979319,-0.0209990454979319,0.0594972955774737,0.1169864244071454,3868.697631882282,0,-0.0428043079204272,-0.8034870594190523,0.452781514905285,-0.444988811385061,0.2928745023395517,-0.7061369110537099,0.1954218090142318,-0.2606923857917969,-0.1034346484530019,-0.6468877623310838,-0.1771396916542361,-0.2856979510165192,-0.8455064362267818,-0.8457782058122295,-0.8821771850456631,-0.9667675036009464,0.3507977751326084
4,2022-06-11,1401-03-21,3385.0,3386.0,3200.0,3241.0,3300.0,6584803.0,غسالم,3308.0,0.0235792019347037,-0.0326481257557436,0.0232769044740024,-0.0202539298669891,-0.5613670334014332,3840.0303831679353,1,-0.1831208133394896,-0.8034870594190523,-0.1218688711152428,-1.1557895233762423,-0.4585987127770945,-0.6295883057189597,-0.5317866596388215,-0.3602004369602571,-0.523671849642123,-0.6007355268133036,-0.5717346974408565,-0.3476948661939248,-0.8505495480709618,-0.8523030604011029,-0.948827333813126,-0.9667675036009464,0.2116276809749176
5,2022-06-12,1401-03-22,3190.0,3345.0,3190.0,3283.0,3263.0,6558159.0,غسالم,3300.0,0.0136363636363636,-0.0333333333333333,-0.0333333333333333,-0.0051515151515151,-0.5635801564886312,3807.8531884815375,0,-0.2076762017878256,-0.8034870594190523,-0.2111002975159459,-0.444988811385061,-0.4609932143598432,-0.6295883057189597,-0.5342355186578333,-0.3602000456799848,-0.528552129123113,-0.6012367480886158,-0.576677801995261,-0.3476946300650994,-0.8798906241597566,-0.8815957271816532,-0.97592249814886,-1.0494119523548968,0.2116279907139734
6,2022-06-13,1401-03-23,3283.0,3425.0,3283.0,3371.0,3372.0,7604572.0,غسالم,3263.0,0.0496475635917867,0.0061293288384921,0.0061293288384921,0.0330983757278578,-0.476662247426772,3867.8752959830936,0,-0.3129135808521224,-1.3141540109160204,-0.0254989306024835,-0.444988811385061,-0.3489778299859296,-0.708099695805883,-0.4472535535754958,-0.3210724097307455,-0.4545220057329151,-0.648102766605034,-0.5179495660098192,-0.3229892168009378,-0.7948255187433921,-0.7948646729154483,-0.97592249814886,-0.9313913893401524,0.3045493977416046
7,2022-06-14,1401-03-24,3372.0,3400.0,3271.0,3311.0,3333.0,8911398.0,غسالم,3372.0,0.0083036773428232,-0.0299525504151838,0.0,-0.0180901542111506,-0.3681137265008342,3886.7100719769232,0,-0.3900876588326068,-0.2928201079220842,-0.2325158398521147,-1.1557895233762423,-0.4920839894519869,0.4299978818816032,-0.3179565545783079,-0.3602004369602571,-0.5394871623758172,0.058941819646748,-0.451779926589337,-0.3476948661939248,-0.8256325761426904,-0.8257976795643989,-0.8727098881543032,-0.9313913893401524,-0.6244171910290517
8,2022-06-15,1401-03-25,3383.0,3383.0,3205.0,3227.0,3240.0,5183793.0,غسالم,3333.0,0.015001500150015,-0.0384038403840384,0.015001500150015,-0.0318031803180318,-0.6777387334613096,3790.059845312117,0,-0.2392474155071146,-0.8034870594190523,-0.5359026896145053,-1.1557895233762423,-0.586628067914782,-0.6203267095873558,-0.6605491281779658,-0.3602004369602571,-0.5996835966916515,-0.5951608966671643,-0.6459728158877313,-0.3476948661939248,-0.899939640947746,-0.9002622883198645,-0.9494581768431354,-0.9313913893401524,0.2043200074293294
9,2022-06-18,1401-03-28,3228.0,3298.0,3046.0,3070.0,3117.0,8588004.0,غسالم,3240.0,0.0179012345679012,-0.0598765432098765,-0.0037037037037037,-0.0524691358024691,-0.3949757114753623,3712.8974099006,0,0.1220675859469711,-0.8034870594190523,-0.4645175484939428,-1.1557895233762423,-0.3235057397366567,-0.4333098305016514,-0.3476786905735885,-0.3602004369602571,-0.4706954371909401,-0.4876929340479645,-0.4959523020488851,-0.3476948661939248,-0.9993992654374738,-0.9985312595990254,-1.031853246135324,-0.9313913893401524,0.0567581530304391
10,2022-06-19,1401-03-29,3080.0,3110.0,2994.0,3060.0,3031.0,10853708.0,غسالم,3117.0,-0.0022457491177414,-0.039461020211742,-0.011870388193776,-0.0182868142444658,-0.2067801766023333,3744.336975825217,0,0.146622974395307,-0.8034870594190523,-0.2467928680762272,-0.444988811385061,-0.1153929603800476,-0.4529376780233822,-0.1396287015785528,-0.3594178764156669,-0.3740807267719612,-0.5049729948330345,-0.4037795629325063,-0.347247758358738,-1.065518605415894,-1.0668443400452303,-1.1286960187886366,-1.1852229636302754,0.0728645839366649
11,2022-06-20,1401-03-30,3032.0,3212.0,3021.0,3212.0,3150.0,17769213.0,غسالم,3031.0,0.0597162652589904,-0.0032992411745298,0.0003299241174529,0.0597162652589904,0.3676404725169276,3797.6840597776686,1,-0.1620733375266303,-0.2928201079220842,0.4135196872889757,0.976612612597302,0.0820920388507878,1.3991687824302637,0.310236764018073,0.4312456913335253,-0.2526853232593813,0.5975688703927395,-0.1541183815900272,0.1289789321995853,-0.9793584550659564,-0.9777120182659186,-1.0005463286132688,-1.0544636195824353,-0.762609748726357
12,2022-06-21,1401-03-31,3290.0,3330.0,3159.0,3236.0,3261.0,15659801.0,غسالم,3150.0,0.0571428571428571,0.0028571428571428,0.0444444444444444,0.0273015873015873,0.1924269761345292,3809.875772256051,1,-0.204168289152349,-0.2928201079220842,0.363550088504582,0.2658119006061205,-0.385537476299174,2.6137305657081567,0.3002932659461688,-0.3517926064691797,-0.4879942438704784,1.3734462669444474,-0.1314839759505089,-0.3425443282130946,-0.8874062121122682,-0.8835524040876697,-0.9265536892726872,-1.010910861547455,-2.3407912570746023
13,2022-06-22,1401-04-01,3295.0,3362.0,3166.0,3305.0,3301.0,8652506.0,غسالم,3261.0,0.0309720944495553,-0.0291321680466114,0.010426249616682,0.0134927936215884,-0.3896179999691902,3830.714750238553,1,-0.5514516400645286,-0.8034870594190523,-0.0718992723308491,0.976612612597302,-0.676227398157174,1.132714471411561,-0.3716357832329507,-0.2329682220983264,-0.6447290162028216,0.4832426959658781,-0.4851504315977941,-0.2683170266137372,-0.8474255043099086,-0.8518161632781249,-0.9009828609303032,-0.9631862605435828,-1.078163845650573
14,2022-06-25,1401-04-04,3301.0,3397.0,3300.0,3301.0,3341.0,5911479.0,غسالم,3301.0,0.0290820963344441,-0.0003029385034837,0.0,0.0,-0.6172951556640268,3872.351197752913,1,-0.5830228537838177,-0.8034870594190523,-0.2182388116280022,0.2658119006061205,-0.5334897065071079,-0.5667791936494211,-0.6042000044397318,-0.3153694997620442,-0.5622483498030431,-0.5594495367059162,-0.6072658966350366,-0.3195306354677174,-0.8205722040097749,-0.8194966804300842,-0.84695153760997,-0.9448018803683266,0.1975577843611617
15,2022-06-26,1401-04-05,3285.0,3439.0,3181.0,3401.0,3350.0,15651013.0,غسالم,3341.0,0.029332535169111,-0.0478898533373241,-0.0167614486680634,0.0179586950014965,0.191697020959244,3879.4624063383058,1,-0.4076272220099896,0.2178468435748838,0.4420737437372006,0.976612612597302,-0.3884747040138181,2.623110714038792,0.2817902037152249,-0.2764570679625672,-0.4821311209396886,1.4459311078226171,-0.1206518457937322,-0.2942205852619001,-0.8324999470059362,-0.8123695502425704,-0.8414759427633481,-0.9012016736768464,-2.288556552950433
16,2022-06-27,1401-04-06,3400.0,3400.0,3302.0,3359.0,3338.0,7735200.0,غسالم,3350.0,0.0149253731343283,-0.0143283582089552,0.0149253731343283,0.0026865671641791,-0.46581193055864,3864.0216742925168,1,-0.572499115877388,-0.2928201079220842,-0.2682084104123959,-0.444988811385061,-0.5494327696838532,0.2187751561181996,-0.4278438298987816,-0.3525943397471124,-0.5716335829076469,-0.069979922341609,-0.5111375785442384,-0.3429618613357332,-0.8244736510657523,-0.8216932904507096,-0.8621751406841145,-0.970019684414279,-0.4517351894585111
17,2022-06-28,1401-04-07,3338.0,3397.0,3301.0,3352.0,3342.0,7865681.0,غسالم,3338.0,0.0176752546434991,-0.0110844817255841,0.0,0.0041941282204913,-0.454973823910213,3891.8940771361263,1,-0.6672127570352552,-0.2928201079220842,-0.3931324073733803,-1.1557895233762423,-0.7018985508972813,0.9359735641066405,-0.4140651493159246,-0.3602004369602571,-0.6572918794335987,0.3774785200473073,-0.5031163661646911,-0.3476948661939248,-0.8222230866271489,-0.8183743524182341,-0.8618710161299429,-0.970019684414279,-1.0236469841626137
18,2022-06-29,1401-04-08,3375.0,3542.0,3226.0,3542.0,3475.0,23501450.0,غسالم,3342.0,0.0598444045481747,-0.0347097546379413,0.0098743267504488,0.0598444045481747,0.8437756641544791,3946.2995170151103,1,-0.1129625606299584,-0.2928201079220842,1.2237410390073598,-0.444988811385061,-0.1171929705962641,4.51988387454069,0.8299652501927323,0.4614881348594871,-0.3084179313338289,2.7465451860638472,0.2180854677005342,0.1992915646755707,-0.721511509941121,-0.7177947485703182,-0.7535698134053729,-0.7865263106464152,-3.2010063065658105
19,2022-07-02,1401-04-11,3599.0,3599.0,3371.0,3500.0,3460.0,8915269.0,غسالم,3475.0,0.03568345323741,-0.0299280575539568,0.03568345323741,0.0071942446043165,-0.3677921907152711,3955.2919757603095,1,-0.3830718335616537,-0.2928201079220842,0.020901411125882,-0.444988811385061,-0.440041055900195,0.2041916654095536,-0.3451728492842902,-0.2428163552717222,-0.4979078656972128,-0.0575287161524776,-0.4498359591073833,-0.2726959583939724,-0.7274529478386477,-0.7223649590144711,-0.7619315499140442,-0.8996403739264018,-0.3533276842729748
20,2022-07-03,1401-04-12,3479.0,3500.0,3392.0,3475.0,3436.0,5094352.0,غسالم,3460.0,0.0115606936416184,-0.0196531791907514,0.0054913294797687,0.0043352601156069,-0.6851679461186465,3922.880924679999,1,-0.6391494559514427,-0.2928201079220842,-0.2646391533563678,-0.444988811385061,-0.682594522017502,-0.23625173718078,-0.6695355998297173,-0.3569383333301327,-0.6408948604517849,-0.3444268205036805,-0.6357224383907882,-0.345577470777653,-0.7475738550483463,-0.7435958483532591,-0.777906250917851,-0.8566628528585827,-0.0961442221700885
21,2022-07-04,1401-04-13,3450.0,3495.0,3385.0,3404.0,3427.0,3876533.0,غسالم,3436.0,0.0171711292200232,-0.0148428405122235,0.0040745052386495,-0.009313154831199,-0.7863233036073287,3905.174358772038,0,-0.6987839707545442,-0.2928201079220842,-0.6322726301272645,-1.1557895233762423,-0.7540374658216289,-0.4022491543554628,-0.7806953260084464,-0.3602004369602571,-0.6822657827294334,-0.4537651989706266,-0.6988002949070085,-0.3476948661939248,-0.7475271727222714,-0.7511998193223731,-0.8126581936605123,-0.8566628528585827,0.0322503599722813
