,Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,smooth-close,label,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2023-01-21,1401-11-01,4901.0,4901.0,4823.0,4850.0,4849.0,0.9650290279409954,وسپه,4849.0,0.0164982470612497,-0.0200041245617653,0.0002062280882656,-0.0018560527943905,5003.354534502174,0,-0.1980415309121047,2.0066440731126987,1.7089296269555343,-0.2400382838510018,0.3851984754092276,1.4064264451625892,2.2711780757912163,-0.5265970599422272,0.2071041834581843,1.1397913617535516,1.7087309698776436,-0.501330619780658,-0.3936515761072766,-0.3995756902104591,-0.4088426739746002,-0.442515239620577,-1.6117236924077871
1,2023-01-22,1401-11-02,4850.0,4929.0,4752.0,4840.0,4845.0,-0.4394058566014035,وسپه,4849.0,0.0164982470612497,-0.0200041245617653,0.0002062280882656,-0.0018560527943905,4980.679046263766,1,-0.5981254317446396,-0.6050401869038287,0.0899842396489706,-0.2400382838510018,-0.2218555738740253,-0.5632986762280426,-0.1789090155767751,-0.5142383289138392,-0.2740422277823817,-0.5629558498892003,-0.2671122311887232,-0.491113173180201,-0.4060859519068315,-0.4071743326621852,-0.4045385486190425,-0.435146298975622,-0.1314027948092813
2,2023-01-23,1401-11-03,4940.0,4967.0,4833.0,4900.0,4866.0,-0.3211387151983056,وسپه,4845.0,0.0251805985552115,-0.0024767801857585,0.0196078431372549,0.0113519091847265,5024.089305831782,1,-0.7096242237799363,-0.1697594769010741,-0.0470693381124316,-0.9729796085868856,-0.0515772996906283,-0.6132589933095968,-0.079160392067764,-0.4219312184741268,-0.1360519304950756,-0.6055136226363419,-0.1816211396880997,-0.4149749631855475,-0.3749985712220543,-0.3767920549785213,-0.3848185214640967,-0.4217676118151614,0.0047063607113623
3,2023-01-24,1401-11-04,4831.0,4920.0,4831.0,4867.0,4873.0,-0.6102458083451541,وسپه,4866.0,0.0110974106041923,-0.0071927661323468,-0.0071927661323468,0.0002055076037813,4998.959336422964,1,-0.5718904218539816,-1.4756016069093378,-0.3897032825159371,-0.9729796085868856,-0.2674925203858083,-0.8539934921935258,-0.4871273550421279,-0.5038165583803232,-0.3062376337661089,-0.8144399917300809,-0.5101402100311202,-0.4822871688870141,-0.3633019491290118,-0.3641001562056804,-0.3732632320174286,-0.4127236668364744,0.0962768066911664
4,2023-01-25,1401-11-05,4870.0,4945.0,4710.0,4830.0,4798.0,0.00856348998213,وسپه,4873.0,0.0147752924276626,-0.0334496203570695,-0.0006156371844859,-0.0088241329776318,4984.189629562837,1,-0.7620942435612523,0.700801943104435,-0.2012546130940091,-0.6065089462189437,-0.5347174257967279,0.9823848272993538,0.6747996386089292,-0.5814297167799591,-0.5240818742067295,0.7577989238439716,0.4047047058734139,-0.5464962831307058,-0.4638929588499389,-0.4642308284886385,-0.4691068229763165,-0.5685029718316198,-1.3546391664429356
5,2023-01-28,1401-11-08,4919.0,5100.0,4805.0,5000.0,4983.0,3.7995320023755776,وسپه,4798.0,0.06294289287203,0.0014589412255106,0.0252188411838265,0.0421008753647353,5070.052494431529,1,-0.1586890160761176,-0.1697594769010741,1.246373802010802,2.3252563527245917,2.9657431293810204,2.926882858369394,2.092142416110889,3.936549247813571,2.3282812457844755,2.5518479421570515,1.6358565085232832,3.267065573449197,-0.2329816985694051,-0.2425043775195226,-0.2231786771200748,-0.2676834307805822,2.0376406704509744
6,2023-01-29,1401-11-09,4960.0,5034.0,4735.0,5000.0,4915.0,1.3408111461085723,وسپه,4983.0,0.0102347983142685,-0.0497692153321292,-0.0046156933574152,0.0034115994380895,5065.3239787678685,1,-0.4538328773460205,0.2655212331016804,1.5204809575336065,-0.6065089462189437,0.4784761597149172,2.058714195956137,1.9554466725119957,0.3208627592923125,0.2938960475361871,1.743321163663222,1.483728351509674,0.2104051476143689,-0.3230496869865513,-0.3321353456310991,-0.3110344569459483,-0.3088772175065087,-1.1895871952891548
7,2023-01-30,1401-11-10,4950.0,5031.0,4800.0,4963.0,4919.0,-0.31212591983483,وسپه,4915.0,0.0236012207527975,-0.0233977619532044,0.0071210579857578,0.0097660223804679,5054.310115802917,0,-0.4407153724006915,-0.1697594769010741,-0.0213717922821687,-0.6065089462189437,-0.1394601067419682,-0.4343810123513966,-0.4068084008052927,-0.1212489947507545,-0.1975043518194868,-0.4486865410721345,-0.4368994551923337,-0.1644099069472052,-0.2969228771326418,-0.3006824686167145,-0.3578173144627946,-0.3741478028785306,0.1936268830759719
8,2023-01-31,1401-11-11,4870.0,5000.0,4870.0,4958.0,4936.0,-0.5859956363863095,وسپه,4919.0,0.0164667615368977,-0.0099613742630615,-0.0099613742630615,0.0079284407399878,5042.98142027187,0,-0.8014467583972393,-0.1697594769010741,-0.0984644297729574,0.12643237851694,-0.4385693787622463,-0.4911269205098195,-0.5861265588919606,-0.3802602156431721,-0.4355129925651657,-0.4960962550619775,-0.5804708012034693,-0.3788115142547383,-0.2643879197636217,-0.269538021412498,-0.3173393810222888,-0.3563545215503012,-0.0416129911779172
9,2023-02-01,1401-11-12,4950.0,4990.0,4838.0,4925.0,4911.0,-0.2625797506249912,وسپه,4936.0,0.0109400324149108,-0.0198541329011345,0.002836304700162,-0.0022285251215559,5035.031801882982,1,-0.9719743226865164,-0.6050401869038287,-0.3982691311260248,-0.2400382838510018,-0.3415637464224454,0.0399663700876167,-0.4554693462098221,-0.0033533111201005,-0.362404070557946,-0.0296015149827566,-0.4789001091709718,-0.0663721370712039,-0.3295911774872974,-0.3183474269978997,-0.3126016535266807,-0.3713883308888528,-0.0333602729855635
