,Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,Volume_rate,smooth-close,label,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2022-06-01,1401-03-11,7160.0,7200.0,6800.0,7080.0,6980.0,7034876.0,کسرا,6980.0,0.0200573065902578,-0.0587392550143266,0.0171919770773638,-0.0587392550143266,-0.6833634981628101,6646.4110366441,0,-0.5668616923859138,-0.046918381381297,-0.2859827588539511,1.7792584078456712,-0.7031261259062568,0.0106359859782811,-0.7635646150875156,0.0935086004863761,-0.5931432646286995,0.0142792588149449,-0.6395389019461649,0.0649147170264589,0.4257677182671597,0.4505316369399131,0.4708051781781512,0.3527053699851619,0.0681195897624208
1,2022-06-06,1401-03-16,7100.0,7120.0,6570.0,6570.0,6680.0,8787453.0,کسرا,6980.0,0.0200573065902578,-0.0587392550143266,0.0171919770773638,-0.0587392550143266,-0.57321393227651,6602.242548253968,1,-0.4831026243943458,0.9162883893288613,-0.7139705045479413,-0.1858086311990733,-0.6557989848606388,0.3103043942832202,-0.5328555038459383,-0.3371110671011739,-0.5690332896736126,0.2548143388843761,-0.4675745118574806,-0.3185495806395609,0.118912841796518,0.1637889999737038,0.2704307757629534,0.3930279731513719,-0.5667694072478819
2,2022-06-07,1401-03-17,6280.0,6770.0,6280.0,6700.0,6590.0,8346288.0,کسرا,6680.0,0.0134730538922155,-0.059880239520958,-0.059880239520958,0.0029940119760479,-0.6009411780604211,6543.548140146705,1,-0.5919894127833841,0.434685003973782,-0.3418072474227325,0.3054581285621128,-0.6388151973965158,0.1181720941614673,-0.5647379622319545,-0.3392049376646344,-0.5565269982953679,0.068656058630822,-0.498660790349356,-0.3288556783974595,0.0986635280645427,0.0944634105578306,0.0824666514914166,0.1103457420217036,-0.3915141278355768
3,2022-06-08,1401-03-18,6790.0,6850.0,6360.0,6680.0,6650.0,7178463.0,کسرا,6590.0,0.0394537177541729,-0.0349013657056145,0.0303490136570561,0.0136570561456752,-0.6743390469022285,6540.5840015007325,1,-0.6066472496819085,0.434685003973782,-0.5185847945572066,0.3054581285621128,-0.7754600752597219,0.3429609260112564,-0.6974295889958676,-0.1410216213865982,-0.6642589761948682,0.2665082644066951,-0.6015794106666147,-0.1581566447146903,0.1342965106078367,0.1447363633114599,0.1519365733880695,0.1224065697864341,-0.4334585169358257
4,2022-06-11,1401-03-21,6790.0,6790.0,6470.0,6700.0,6710.0,9026937.0,کسرا,6650.0,0.0210526315789473,-0.0270676691729323,0.0210526315789473,0.0075187969924812,-0.5581623490155665,6613.143393554918,1,-0.7636955021660984,-0.046918381381297,-0.4503548640842517,0.3054581285621128,-0.8880056563864288,1.3151170284337894,-0.5368721319924282,-0.2460213506519262,-0.7531964824815147,1.097517682036369,-0.4672991832066983,-0.2483633851260198,0.2038078645808871,0.2072892200799143,0.1790239271678751,0.1233520149044186,-1.416541100876153
5,2022-06-12,1401-03-22,6800.0,7110.0,6530.0,7040.0,6970.0,19051271.0,کسرا,6710.0,0.059612518628912,-0.0268256333830104,0.0134128166915052,0.0491803278688524,0.0718676230765454,6736.110048659532,1,-0.5940833894831733,1.39789177468394,-0.0068603160100445,0.796724888323299,-0.3917645018785279,2.1183229832645494,0.0670557664883312,0.3099550007208525,-0.3290827915142784,1.871972573956681,0.0637911561501738,0.2521189998120143,0.4471566099960268,0.4513926132721433,0.4099145904230092,0.3035411144101597,-1.6932085967439217
6,2022-06-13,1401-03-23,7280.0,7380.0,7060.0,7280.0,7250.0,9007558.0,کسرا,6970.0,0.0588235294117647,0.0129124820659971,0.0444763271162123,0.0444763271162123,-0.5593803202871914,6835.260556725929,1,-0.665278597276006,0.9162883893288613,-0.292185479806038,0.3054581285621128,-0.6907400873314962,0.5130497241651981,-0.5976264308506518,0.004266307614264,-0.5700940624337918,0.4935250200549863,-0.4815650124710832,0.0050637148925621,0.6968676483265278,0.6915288780150695,0.6582155947303191,0.6004070326977106,-0.4690871517825
7,2022-06-14,1401-03-24,7170.0,7310.0,7070.0,7150.0,7180.0,4561138.0,کسرا,7250.0,0.0082758620689655,-0.0248275862068965,-0.0110344827586206,-0.0137931034482758,-0.8388380746387332,6841.22111209995,1,-0.6757484807749521,-0.5285217667363761,-0.4875711897967726,-0.6770753909602595,-0.7791843607309825,-0.3749596536459399,-0.7988306792039661,-0.5236101336092214,-0.650286990905303,-0.3237893757240444,-0.661085460619928,-0.4859293519388701,0.6258730203747302,0.6347202862311253,0.6402926579824865,0.5126618162005829,-0.0908805103676149
8,2022-06-15,1401-03-25,7280.0,7330.0,6930.0,7200.0,7200.0,13066742.0,کسرا,7180.0,0.0208913649025069,-0.0348189415041782,0.0139275766016713,0.0027855153203342,-0.3042603709482381,6798.250847362609,1,-0.6527147370772709,0.434685003973782,-0.4255439802759044,0.796724888323299,-0.6322525025389624,1.4135943396703357,-0.5301213607659012,0.9762519832521476,-0.5227337122391067,1.3138596981489714,-0.4271319149895389,0.9014163928158616,0.6225580074971039,0.6311769287944182,0.6314088980659672,0.5677538036787019,-0.4887789620198721
9,2022-06-18,1401-03-28,7280.0,7280.0,6880.0,7140.0,7130.0,11000022.0,کسرا,7200.0,0.0111111111111111,-0.0444444444444444,0.0111111111111111,-0.0083333333333333,-0.4341538425666228,6807.724669771235,0,-0.7218159681703145,0.9162883893288613,-0.4503548640842517,0.796724888323299,-0.7667984608452371,1.3781785546247762,-0.6990994470839949,1.0492030776651844,-0.6433625621016533,1.2685710903442995,-0.5794949754192016,0.9601209842426376,0.5196757867971977,0.5436478348523979,0.5867615489690337,0.5302280109532503,-0.3953645682683452
10,2022-06-19,1401-03-29,7310.0,7430.0,7150.0,7280.0,7290.0,13221915.0,کسرا,7130.0,0.0420757363253856,0.002805049088359,0.0252454417952314,0.0210378681626928,-0.2945077389170777,6850.690885427153,1,-0.6045532729821194,0.434685003973782,-0.2332596307612132,0.796724888323299,-0.5807489498323392,1.249056533017454,-0.580612696548563,1.2372885692460058,-0.4727970135930727,1.1854023194500165,-0.4641635624654979,1.158537179933834,0.7068410045680068,0.7240741494299365,0.713919338567281,0.6278274328423783,-0.1196861905660194
