,Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,Volume_rate,smooth-close,label,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2022-06-01,1401-03-11,2670.0,2782.0,2642.0,2782.0,2750.0,9477746.0,خکار,2750.0,0.0316363636363636,-0.0465454545454545,0.0189090909090909,-0.0341818181818181,-0.5434453486349312,3278.291483432082,0,-0.8947682373012091,-1.4035250195936704,-0.1492361987198221,-0.607513711139605,-0.4580736928924499,-0.5913918078713851,-0.560109596114718,-0.0363329033995599,-0.5460430404007093,-0.6263275257594614,-0.6378871755348468,-0.1289492651053674,-0.6756620689490918,-0.6802310031375377,-0.7756785495939188,-0.7399528298515698,0.5261466761279692
1,2022-06-06,1401-03-16,2802.0,2837.0,2622.0,2656.0,2709.0,20931153.0,خکار,2750.0,0.0316363636363636,-0.0465454545454545,0.0189090909090909,-0.0341818181818181,-0.0771853597480668,2959.1798137727783,0,0.0134135064184188,0.1164751053604706,0.0987254853069592,0.4794516949096625,0.0239258655939149,-0.3358357757497638,0.0260197018921932,-0.413438034348576,-0.1786132604900065,-0.4183889553030759,-0.1856900223915915,-0.4128881733247985,-0.716915581602908,-0.7176769464849686,-0.7756785495939188,-0.7342519626981988,-0.0105695327287247
2,2022-06-07,1401-03-17,2700.0,2800.0,2630.0,2680.0,2715.0,13288847.0,خکار,2709.0,0.0335917312661498,-0.0291620524178663,-0.0033222591362126,-0.0107050572166851,-0.3882981588156295,2989.0622457500613,0,-0.1097297808655985,-0.8968583112756233,-0.195155029095152,-0.0640310081149712,-0.2862582356507323,-0.5702383403807798,-0.3368449531867442,-0.3491755534093575,-0.4173515993965025,-0.6091294385436015,-0.4668570698136334,-0.3666672033072043,-0.7116142735695054,-0.7104978772912054,-0.7779730930336778,-0.8306578652415587,0.2599239813383174
3,2022-06-08,1401-03-18,2680.0,2746.0,2650.0,2690.0,2686.0,5714250.0,خکار,2715.0,0.0114180478821362,-0.0239410681399631,-0.012891344383057,-0.009208103130755,-0.6966545730286647,3060.1265309637342,0,-0.5214901477215315,-0.3901916029575763,-0.5579137890602581,-0.607513711139605,-0.6410577623680387,-0.5378708313902857,-0.6734955320256443,-0.4381210127258686,-0.6940880099504029,-0.582515922873884,-0.7316978411133368,-0.4315534727842671,-0.742492782662815,-0.7411628084378057,-0.7584850800447239,-0.7876469764641004,0.1595122640366269
4,2022-06-11,1401-03-21,2625.0,2675.0,2525.0,2528.0,2559.0,12270684.0,خکار,2686.0,-0.0040953090096798,-0.0599404318689501,-0.0227103499627699,-0.0588235294117647,-0.4297468447014115,2987.9720618399783,0,-0.1366673749589773,0.1164751053604706,-0.4614842452720654,-0.607513711139605,-0.3679562459504973,-0.3758406778719847,-0.3701728011633992,-0.4402679720886809,-0.504219715210225,-0.4581689439739557,-0.5183569980356293,-0.4331742272535095,-0.8759937468203199,-0.8741175066095488,-0.8929674627691819,-0.9158912373555712,0.0058275050523449
5,2022-06-12,1401-03-22,2596.0,2596.0,2464.0,2550.0,2556.0,5076235.0,خکار,2559.0,0.0144587729581867,-0.0371238765142633,0.0144587729581867,-0.003516998827667,-0.7226277063338596,2929.8623653488785,0,-0.4599185040795228,-1.4035250195936704,-0.4798517774221973,-1.1509964141642388,-0.6608780807804778,-0.5913918078713851,-0.702518635605638,-0.4411880975298862,-0.7178999136578651,-0.6263275257594614,-0.7628569922012627,-0.4338257835015688,-0.8778073990861018,-0.8770428246157043,-0.8929674627691819,-0.9158912373555712,0.207302637546705
6,2022-06-13,1401-03-23,2509.0,2684.0,2509.0,2615.0,2619.0,12416176.0,خکار,2556.0,0.0500782472613458,-0.0183881064162754,-0.0183881064162754,0.0230829420970266,-0.4238239696736466,2984.264927361616,0,-0.4984007813557782,-0.3901916029575763,-0.4706680113471314,0.4794516949096625,-0.3239135001183207,-0.5845114591026818,-0.3725426565833846,-0.3799163309830654,-0.4621724998927999,-0.6208680971755002,-0.510439244127466,-0.3899445334568613,-0.8122261154519405,-0.811878016787379,-0.8462861281088424,-0.8843430024926319,0.2491030910047087
7,2022-06-14,1401-03-24,2587.0,2685.0,2557.0,2570.0,2618.0,10205741.0,خکار,2619.0,0.0252004581901489,-0.0236731576937762,-0.0122184039709812,-0.0187094310805651,-0.5138091940296078,3013.2595730621947,0,-0.3906504049822631,-0.3901916029575763,-0.4523004791969994,-1.1509964141642388,-0.4449294303548846,-0.4773917417195193,-0.4654634952790543,-0.4411880975298862,-0.5523927855080968,-0.5369746456855106,-0.5803533389364245,-0.4338257835015688,-0.8112747640801344,-0.8120091532452267,-0.8801551759888864,-0.8843430024926319,0.1003637962976334
8,2022-06-15,1401-03-25,2557.0,2611.0,2510.0,2542.0,2548.0,7390146.0,خکار,2618.0,-0.0026737967914438,-0.0412528647822765,-0.0233002291825821,-0.029029793735676,-0.628430048192034,2946.0802731490544,0,-0.4406773654413951,-0.3901916029575763,-0.6681189819610499,-1.1509964141642388,-0.5690064712676979,-0.5089924214198488,-0.5955834849676963,-0.4411880975298862,-0.6517417148272454,-0.5625486810531818,-0.6851317759670221,-0.4338257835015688,-0.8865609307300125,-0.885543028765942,-0.914343294485878,-0.8843430024926319,0.1300071130421561
9,2022-06-18,1401-03-28,2520.0,2597.0,2413.0,2431.0,2452.0,11890167.0,خکار,2548.0,0.0192307692307692,-0.0529827315541601,-0.0109890109890109,-0.0459183673469387,-0.4452374190074903,2894.331170914101,0,-0.3637128108888843,-0.3901916029575763,-0.4339329470468674,-0.607513711139605,-0.3913805434537137,-0.3429154280344468,-0.3882777016907839,-0.4368190352265631,-0.536429759763705,-0.4422993857883003,-0.5486048094945692,-0.4307544475557084,-0.9861184100871332,-0.98638417730919,-1.0311306250152816,-0.9360287659253064,-0.0223421242077956
