,Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,smooth-close,label,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2023-01-21,1401-11-01,3228.0,3228.0,3091.0,3110.0,3134.0,1.0775627625746895,فخوز,3134.0,0.0082961072112316,-0.0357370772176132,-0.0357370772176132,-0.0038289725590299,3348.8463662169715,0,0.7203314385518638,0.2919622596323273,0.5898031342901413,1.6420475807063308,0.1715583162932545,2.4246826402499084,1.6296295974151938,0.1835808062394508,0.0078941833379459,1.6072829195626603,1.002934612642319,0.0472150070205951,-0.8858983356349589,-0.8514924976206921,-0.8309552623620009,-0.8750956276455681,-1.5751974623033709
1,2023-01-22,1401-11-02,3022.0,3160.0,3022.0,3122.0,3083.0,0.2070882294393903,فخوز,3134.0,0.0082961072112316,-0.0357370772176132,-0.0357370772176132,-0.0038289725590299,3334.0003850695857,0,0.0098548820143649,-0.6616606007766674,0.2456588817473815,-0.1814894694464892,-0.0908970660350819,0.6925895836861719,0.4301721506437545,-0.0812278501275239,-0.177369028056299,0.342277408240183,0.1476050753269309,-0.1413774819768574,-0.9288680683487592,-0.954399284939001,-0.9555504147584444,-0.9583786572155162,-0.6128987945446607
2,2023-01-23,1401-11-03,3130.0,3220.0,3070.0,3077.0,3118.0,-0.1289869218954602,فخوز,3083.0,0.0444372364579954,-0.0042166720726565,0.0152448913396042,-0.001946156341226,3330.4213969717457,0,-0.1879334633953416,0.1012376875505283,-0.1437157582724266,0.6289714417325419,-0.0411846166198664,-0.2707679647481459,-0.0094671728973209,-0.2049893943473046,-0.1378771216157248,-0.3341893078283183,-0.1479643206749266,-0.2263456489477437,-0.843114524585519,-0.8703446510796774,-0.946877289065412,-0.9439416052143202,-0.049012238568427
3,2023-01-24,1401-11-03,3130.0,3220.0,3070.0,3077.0,3118.0,-0.1289869218954602,فخوز,3118.0,0.0327132777421424,-0.0153944836433611,0.0038486209108402,-0.0131494547787042,3313.64243595636,0,-0.1879334633953416,0.1012376875505283,-0.1437157582724266,0.6289714417325419,-0.0411846166198664,-0.2707679647481459,-0.0094671728973209,-0.2049893943473046,-0.1378771216157248,-0.3341893078283183,-0.1479643206749266,-0.2263456489477437,-0.843114524585519,-0.8703446510796774,-0.946877289065412,-0.9439416052143202,-0.049012238568427
4,2023-01-25,1401-11-05,3078.0,3078.0,2971.0,2976.0,3019.0,-0.380119106307779,فخوز,3118.0,-0.0128287363694676,-0.0471456061577934,-0.0128287363694676,-0.04554201411161,3277.7010155686125,0,-0.5561841328094665,-0.8523851728584664,-0.6333838661761249,-0.9919503806255204,-0.4038318871481779,-0.2107864234115544,-0.2791190319483089,-0.3515016189595549,-0.3973888952138888,-0.3020674762048608,-0.3496940963230165,-0.3296921878706394,-1.1298474776883611,-1.1022580458360645,-1.0897533705299902,-1.155560967474286,-0.2721343512595774
5,2023-01-28,1401-11-08,2975.0,2975.0,2886.0,2908.0,2929.0,-0.329294008057933,فخوز,3019.0,-0.0145743623716462,-0.0440543226233852,-0.0145743623716462,-0.0367671414375621,3231.29673009255,0,-0.332371005109009,-0.0894868845312705,0.0037746356744704,-1.397180836215036,-0.3236436643752023,-0.2361788061574198,-0.1006212619759606,-0.4355915675540979,-0.3476206964298724,-0.33088265492799,-0.2427462089731234,-0.3857676134984125,-1.2758334722032325,-1.269408553602191,-1.257937279287437,-1.155560967474286,-0.3558114793697981
6,2023-01-29,1401-11-09,2901.0,2920.0,2780.0,2799.0,2832.0,0.2605585423497842,فخوز,2929.0,-0.0030727210652099,-0.0508706043018094,-0.0095595766473199,-0.0443837487196995,3187.250840722448,0,-0.3505883527125346,0.6734114037959252,0.6645316005565692,-0.9919503806255204,0.0777648246432234,0.5014373643260842,0.8801172698579421,-0.4103100786722818,-0.0947919603909081,0.1295200700877131,0.3660910195135329,-0.3699729748435973,-1.3958422379448552,-1.4326550027286538,-1.4611423524932237,-1.5195154669330195,-0.872268553999358
7,2023-01-30,1401-11-10,2740.0,2880.0,2710.0,2818.0,2787.0,-0.2570208660214439,فخوز,2832.0,0.0169491525423728,-0.0430790960451977,-0.0324858757062146,-0.0049435028248587,3187.923055824813,0,-0.272514005840282,-0.2802114566130695,-0.0276899817008676,-0.5867199250360048,-0.256531157369378,-0.180773226497772,0.0150060232730911,-0.4283268266749181,-0.3116820345685513,-0.3140391260136554,-0.1903980957025508,-0.381129131191389,-1.5037539018208868,-1.522739931204179,-1.528914547670692,-1.400719878189124,-0.3880632626783931
8,2023-01-31,1401-11-11,2818.0,2900.0,2778.0,2800.0,2803.0,-0.4671472091313278,فخوز,2787.0,0.0405453893074991,-0.0032292787944025,0.0111230714029422,0.004664513814137,3186.539136752336,0,-0.2881288752147325,-0.0894868845312705,-0.4445961619240966,-0.3841046972412469,-0.308539217523618,-0.6210214985853065,-0.3667868246011311,-0.4075777852461929,-0.3430371667807344,-0.5920522148926586,-0.4259234277442117,-0.3680180727584205,-1.4625885747973006,-1.4706156442242342,-1.463269036846802,-1.4430132936230742,-0.0361225383585023
9,2023-02-01,1401-11-12,2850.0,2850.0,2766.0,2802.0,2798.0,-0.3398525323395736,فخوز,2803.0,0.016767748840528,-0.0132001427042454,0.016767748840528,-0.0003567606136282,3180.666676729034,1,-0.4442775689592377,-0.4709360286948684,-0.558655399909697,0.0211257583482685,-0.3818345865731841,-0.1498894651892342,-0.48167685533811,-0.1024129575206472,-0.3897744740976622,-0.2920635016063951,-0.499255834978149,-0.1779515634205765,-1.4912570085562709,-1.5010857532004749,-1.4984572629398234,-1.528276919880711,-0.0136440389008461
