,Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,smooth-close,label,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2023-01-21,1401-11-01,3640.0,3830.0,3544.0,3650.0,3656.0,-0.2219525740961197,دامین,3656.0,0.0224288840262582,-0.0399343544857768,-0.0071115973741794,-0.0098468271334792,4279.451208342772,0,0.1951979721527235,-0.976577546180386,0.2486427232558689,0.0955050477812662,-0.1073888508982045,-0.5206558251026691,-0.1201497816075923,-0.3444695758468225,-0.3312393147383955,-0.5310706689576742,-0.3567498214020993,-0.3747032135606066,-1.144009824363562,-1.1466552411001405,-1.1836881356142894,-1.0929445333163417,0.021741386907953
1,2023-01-22,1401-11-02,3630.0,3738.0,3510.0,3620.0,3659.0,-0.4438449166982659,دامین,3656.0,0.0224288840262582,-0.0399343544857768,-0.0071115973741794,-0.0098468271334792,4176.129546726705,0,0.0529004157840985,-0.976577546180386,-0.1196306755647569,0.706158535109969,-0.3240699883562875,-0.7069206267690329,-0.4902864461901877,0.0030494239947711,-0.4747448328208913,-0.6536837513432613,-0.5980112859012401,-0.1121578370453632,-1.1417919643642147,-1.1418255716873786,-1.1366966424308362,-1.1961741387108946,0.4427613090156087
2,2023-01-23,1401-11-03,3780.0,3780.0,3458.0,3508.0,3547.0,0.3061876645541536,دامین,3659.0,0.0330691445750205,-0.0549330418147034,0.0330691445750205,-0.0412681060399016,4202.818690267871,0,0.8020551978424478,0.3571303000594937,0.4890434141526664,0.0955050477812662,0.4348180697649341,-0.2091999327641358,0.484489673364952,-0.2419219334001008,-0.0007220020771237,-0.3332123709183361,0.0067693212794128,-0.2985426268584367,-1.2523999055541872,-1.25507431046506,-1.2628100016992168,-1.208628337280801,-0.0821319540015414
3,2023-01-24,1401-11-04,3510.0,3647.0,3404.0,3459.0,3469.0,-0.1561185355112597,دامین,3547.0,0.0281928390188892,-0.0403157597970115,-0.010431350436989,-0.0248096983366225,4103.389509289696,0,0.119863971722275,-0.976577546180386,-0.1298604921986632,0.706158535109969,-0.0182308041506119,-0.589305032261329,-0.3681339940491053,0.7561581540572145,-0.3067176800927036,-0.5792105746720425,-0.5443721150805141,0.416858098165113,-1.3293859247035222,-1.3353033154379672,-1.3086009452100744,-1.368164457187549,1.0306438253050412
4,2023-01-25,1401-11-05,3370.0,3486.0,3227.0,3268.0,3288.0,0.3375725352288319,دامین,3469.0,0.0049005477082732,-0.0697607379648313,-0.0285384837128855,-0.0579417699625252,4073.3387774239136,0,0.7560177531349516,-0.3097236230604461,0.289561989791494,-0.5151484395474364,0.318309679669336,0.5503354683670247,0.5495523968645668,-0.3338349829836092,-0.1380661190093412,0.0911953965934889,-0.0281622829680653,-0.3735964464182507,-1.5029144527225,-1.507028684267887,-1.5446842843834585,-1.5906359614297192,-0.6356552148046832
5,2023-01-28,1401-11-08,3160.0,3242.0,3058.0,3120.0,3098.0,-0.2321597293882122,دامین,3288.0,-0.0139902676399026,-0.0699513381995133,-0.0389294403892944,-0.0510948905109489,3944.591707675611,1,0.3207546395368044,0.3571303000594937,0.0338165739438371,-0.5151484395474364,-0.2411746540612107,0.0876875327243348,-0.1155209629000796,-0.4013373888390451,-0.5000101399536554,-0.2086969931728875,-0.4532054350673932,-0.4191302664692918,-1.6925433962022725,-1.694427799070422,-1.7187314347305058,-1.5906359614297192,-0.4068953794112456
6,2023-01-29,1401-11-09,2882.0,3139.0,2882.0,3090.0,2974.0,0.2890466249973117,دامین,3098.0,0.0132343447385409,-0.0697224015493867,-0.0697224015493867,-0.0025823111684958,3972.972481548043,1,0.253791083598628,-0.3097236230604461,0.1821489151354781,0.0955050477812662,0.3085386187242697,0.3221872974823998,0.4920421706946264,-0.3366782975762282,-0.218159938864221,-0.1154342310925542,-0.1528500830935697,-0.3775826779999501,-1.8034240515264304,-1.8184275956863791,-1.9217097116685145,-1.7398618437854,-0.4961204294121766
7,2023-01-30,1401-11-10,3140.0,3182.0,3080.0,3182.0,3180.0,1.4636001774833465,دامین,2974.0,0.0699394754539341,0.0356422326832548,0.0558170813718897,0.0699394754539341,3987.0368890007367,1,-0.5079193651981294,-1.6434314693003258,-0.1349754005156163,1.3168120224386717,1.8620985636387144,-0.7176444646488285,0.0763522402011831,5.81372299992634,0.7251328016778954,-0.6608399100193151,-0.330018755283633,3.67858430320292,-1.6139461986895918,-1.6163199508918265,-1.9217097116685145,-1.6616905932015835,5.550229905781414
8,2023-01-31,1401-11-11,3402.0,3402.0,3402.0,3402.0,3402.0,-0.5596544473013653,دامین,3180.0,0.0698113207547169,0.0698113207547169,0.0698113207547169,0.0698113207547169,4118.0253516852,1,-1.152443591103078,-1.6434314693003258,-0.8561774732060087,0.0955050477812662,-0.4545190418817668,-0.7176444646488285,-0.8377488893121967,0.7034679995269911,-0.5883545445002822,-0.6608399100193151,-0.8381003071273861,0.3597326765225626,-1.3951599090107731,-1.394643190253522,-1.9217097116685145,-1.448691838893656,1.0642868234309537
9,2023-02-01,1401-11-12,3640.0,3640.0,3436.0,3640.0,3617.0,5.460754765414317,دامین,3402.0,0.0699588477366255,0.0099941211052322,0.0699588477366255,0.0699588477366255,4225.952201033934,1,3.0327786550329514,3.0245459925392537,3.3687367965972825,0.706158535109969,6.242305795547584,0.2614808000742965,6.439689522432085,0.5772164349227784,3.829994782157877,-0.0147516639265298,3.879125818376217,0.3175213873677405,-1.1832411321806942,-1.1828848093850834,-1.1776542790670113,-1.225609791466437,0.3439172591615392
