,Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,Volume_rate,smooth-close,label,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2022-06-01,1401-03-16,3120.0,3120.0,2934.0,2956.0,3080.0,3953533.0,ونیرو,3080.0,0.0129870129870129,-0.0474025974025974,0.0129870129870129,-0.0402597402597402,-0.8931191964734512,3765.762725470197,0,-0.8797378389330884,-0.943722474863014,-1.0380552127829934,-0.3033430958038533,-0.8071231280585753,-0.6647589112734624,-0.8912834161742564,-0.4936008788639339,-0.75613091248848,-0.6302269868888123,-0.820267153919106,-0.5057354220373147,-0.3749916195561965,-0.3739792126793873,-0.3600542758546265,-0.4755513675454147,0.1603410904719855
1,2022-06-06,1401-03-16,3120.0,3120.0,2934.0,2956.0,3080.0,3953533.0,ونیرو,3080.0,0.0129870129870129,-0.0474025974025974,0.0129870129870129,-0.0402597402597402,-0.8931191964734512,3134.9737657478568,1,-0.8797378389330884,-0.943722474863014,-1.0380552127829934,-0.3033430958038533,-0.8071231280585753,-0.6647589112734624,-0.8912834161742564,-0.4936008788639339,-0.75613091248848,-0.6302269868888123,-0.820267153919106,-0.5057354220373147,-0.3749916195561965,-0.3739792126793873,-0.3600542758546265,-0.4755513675454147,0.1603410904719855
2,2022-06-07,1401-03-17,3110.0,3142.0,2956.0,2999.0,3033.0,22616134.0,ونیرو,3080.0,0.0201298701298701,-0.0402597402597402,0.0097402597402597,-0.0262987012987012,-0.1035368896382043,3200.97892405252,1,0.1773469780347348,-0.5920616789666908,0.2210285864984417,0.8270090717178737,-0.1764705408849765,0.2400853319795625,-0.1690876062857013,0.2002246966600266,-0.3177409169676309,-0.0228373819697029,-0.3305168615067925,0.0103274223927252,-0.3953919270401281,-0.3943754428995153,-0.4170406612292422,-0.5373819990419796,-0.0388784185685474
3,2022-06-08,1401-03-18,3000.0,3020.0,2880.0,2918.0,2940.0,15234348.0,ونیرو,3033.0,-0.0042861852950873,-0.0504451038575667,-0.0108803165182987,-0.0379162545334652,-0.4158474629845524,3381.635069489488,1,-0.1197626598704226,0.1112599128259554,-0.1518965270717193,-0.3033430958038533,-0.3497289310612764,-0.3733689134075819,-0.3346294222440363,-0.4715702885124581,-0.4524267940644765,-0.4415682779043084,-0.459408471244003,-0.4900437335169799,-0.455238273192886,-0.4557636994871758,-0.4737788670425102,-0.5682050221543147,-0.0783912343535046
4,2022-06-11,1401-03-18,3000.0,3020.0,2880.0,2918.0,2940.0,15234348.0,ونیرو,2940.0,0.0272108843537414,-0.0204081632653061,0.0204081632653061,-0.0074829931972789,-0.4158474629845524,3312.804544294079,1,-0.1197626598704226,0.1112599128259554,-0.1518965270717193,-0.3033430958038533,-0.3497289310612764,-0.3733689134075819,-0.3346294222440363,-0.4715702885124581,-0.4524267940644765,-0.4415682779043084,-0.459408471244003,-0.4900437335169799,-0.455238273192886,-0.4557636994871758,-0.4737788670425102,-0.5682050221543147,-0.0783912343535046
5,2022-06-12,1401-03-22,3195.0,3195.0,3020.0,3056.0,3124.0,28074809.0,ونیرو,2940.0,0.086734693877551,0.0272108843537414,0.086734693877551,0.0394557823129251,0.1274101899657528,3243.6810009682063,1,-0.0665956720347628,0.4629207087222785,0.1693359964986174,0.8270090717178737,0.0839316972414757,0.2500255845347854,0.2511619518860287,-0.2882851136180375,-0.1163080535196647,0.0105501478151787,-0.018628293139465,-0.347481110253749,-0.3443839418019918,-0.3392321214680172,-0.3373343095296348,-0.4711736928685199,-0.471113355334734
6,2022-06-13,1401-03-23,3050.0,3159.0,3018.0,3027.0,3095.0,26319965.0,ونیرو,3124.0,0.0112035851472471,-0.0339308578745198,-0.0236875800256081,-0.0310499359795134,0.0531657813939791,3350.605934517064,1,0.289935893451426,0.1112599128259554,0.5090301593546058,-0.680127151644429,0.2213894602566929,-0.4950200040409611,0.2193593627857444,-0.4729685002590324,-0.0233808009152444,-0.5149979146573592,-0.0494442669927568,-0.4899456153555528,-0.3568202737788201,-0.357783479612457,-0.3915927406124196,-0.4813703092853468,0.0280364121770717
7,2022-06-14,1401-03-24,3050.0,3239.0,2961.0,3142.0,3118.0,40139912.0,ونیرو,3095.0,0.0465266558966074,-0.0432956381260096,-0.0145395799676898,0.0151857835218093,0.6378637895977043,3419.2997236244,1,0.3274655319236564,-0.5920616789666908,0.9964174364958064,0.0734409600367223,0.863985110597742,-0.4139222438373554,0.8559344191823723,-0.2958779782810565,0.4451800286657335,-0.4630002083968959,0.400876368290184,-0.3493767307814535,-0.3397278229442073,-0.3444620905463602,-0.4238206691835446,-0.4239271539191457,0.1097810959455782
8,2022-06-15,1401-03-25,3170.0,3178.0,3020.0,3054.0,3095.0,15866794.0,ونیرو,3118.0,0.0192431045542014,-0.0314304041051956,0.0166773572803078,-0.0205259781911481,-0.3890897687259266,3338.462986720905,1,-0.1541648284699671,-0.943722474863014,-0.1518965270717193,-0.680127151644429,-0.2323416647201877,-0.6647589112734624,-0.3028501530350174,-0.4722244613050425,-0.3461145080681667,-0.630677915282724,-0.4113264944328737,-0.4890488394776629,-0.3568431992876472,-0.3576903051080692,-0.3994357227981301,-0.4566667482382207,0.178870137475516
9,2022-06-18,1401-03-25,3170.0,3178.0,3020.0,3054.0,3095.0,15866794.0,ونیرو,3095.0,0.0268174474959612,-0.024232633279483,0.024232633279483,-0.0132471728594507,-0.3890897687259266,3295.7109604249454,0,-0.1541648284699671,-0.943722474863014,-0.1518965270717193,-0.680127151644429,-0.2323416647201877,-0.6647589112734624,-0.3028501530350174,-0.4722244613050425,-0.3461145080681667,-0.630677915282724,-0.4113264944328737,-0.4890488394776629,-0.3568431992876472,-0.3576903051080692,-0.3994357227981301,-0.4566667482382207,0.178870137475516
10,2022-06-19,1401-03-25,3170.0,3178.0,3020.0,3054.0,3095.0,15866794.0,ونیرو,3095.0,0.0268174474959612,-0.024232633279483,0.024232633279483,-0.0132471728594507,-0.3890897687259266,3367.6454361716983,0,-1.017346513331267,-1.2953832707593371,-1.2411332449251604,-1.0569112074850049,-0.988220578238583,-0.6971249328781214,-1.0851797730704091,-0.505263491233546,-0.8837456668982829,-0.6526289904258451,-0.953531947506023,-0.5147032120901163,-0.3568431992876472,-0.3576903051080692,-0.3994357227981301,-0.4566667482382207,0.178870137475516
11,2022-06-20,1401-03-30,3161.0,3179.0,3061.0,3140.0,3132.0,24947938.0,ونیرو,3095.0,0.027140549273021,-0.0109854604200323,0.021324717285945,0.0145395799676898,-0.0048823033129833,3398.5421737052816,0,-0.4606568759931821,-0.943722474863014,0.2321055700698327,-0.680127151644429,0.0850656028909346,-0.259799618368886,0.1589981462474251,-0.4999356172672755,-0.1110450627956687,-0.3495980548761507,-0.0807014151260904,-0.5105885147595105,-0.3329653061843768,-0.3337724025729833,-0.357869038676435,-0.4671458215551959,-0.2034669195341979
12,2022-06-21,1401-03-31,3131.0,3140.0,3071.0,3088.0,3096.0,14065969.0,ونیرو,3132.0,0.0025542784163473,-0.0194763729246487,-0.0003192848020434,-0.0140485312899106,-0.4652795537246298,3338.712874164489,0,-0.6139028997547897,-0.5920616789666908,-0.1149732485004162,-1.0569112074850049,-0.4326073407228845,-0.2844581574187195,-0.3827881935807191,-0.505263491233546,-0.4886657034037655,-0.3687232621055243,-0.4665081959366376,-0.5147032120901163,-0.3573832189302812,-0.3568031803848233,-0.3718345685886263,-0.4671458215551959,-0.1862666841796713
13,2022-06-22,1401-04-01,3000.0,3100.0,2935.0,2988.0,3014.0,26350846.0,ونیرو,3096.0,0.0012919896640826,-0.0520025839793281,-0.0310077519379844,-0.0348837209302325,0.054472302988551,3305.422504631468,0,-0.488804104847355,0.8145815046186017,-0.4288211163564925,-0.3033430958038533,-0.4670697353506065,1.819198118743914,-0.216753563903117,0.9748680344629974,-0.5227652323208486,1.029937011064673,-0.3661775235943469,0.5810059245690211,-0.408069459626832,-0.4049281159946761,-0.4264388077664168,-0.5472113517485414,-0.7646531466633991
14,2022-06-25,1401-04-04,2970.0,3070.0,2920.0,3005.0,3000.0,15698424.0,ونیرو,3014.0,0.0185799601857996,-0.0311877903118779,-0.0145985401459854,-0.0029860650298606,-0.3962132116480493,3313.7467719715723,0,-0.5388436228103288,0.4629207087222785,-0.447282755642144,-0.3033430958038533,-0.657455205387294,0.7339039188986499,-0.4002893475233766,-0.1776930731529088,-0.6559774906318055,0.3005167513808794,-0.4934589668709488,-0.2721877413008158,-0.4192218004177886,-0.4179133920042402,-0.4338002655019283,-0.5470416995910045,-0.803398745550149
15,2022-06-26,1401-04-05,2990.0,3079.0,2866.0,2890.0,2953.0,8997557.0,ونیرو,3000.0,0.0263333333333333,-0.0446666666666666,-0.0033333333333333,-0.0366666666666666,-0.6797152821073695,3277.8482418813182,0,-0.5419710926830147,-0.5920616789666908,-0.5728219027845746,-0.680127151644429,-0.6249459538325614,-0.4595402093278259,-0.6508626777510884,-0.4557049463407908,-0.6379609331668428,-0.4949443122003394,-0.6662526638327315,-0.4789947686871633,-0.4523384767180373,-0.446999756418764,-0.4404642445845623,-0.5965931978237137,0.0116071166844241
16,2022-06-27,1401-04-06,2949.0,2950.0,2818.0,2842.0,2873.0,8897569.0,ونیرو,2953.0,-0.0010159160176092,-0.0457162207924145,-0.0013545546901456,-0.0375888926515408,-0.6839456011125201,3223.9368918795067,0,-0.4669118157385539,-0.2404008830703677,-0.495283017784838,-1.0569112074850049,-0.6168504599710171,-0.5028750756543039,-0.640874973057804,-0.505263491233546,-0.6389245422953526,-0.5278559718446443,-0.6676694171414066,-0.5147032120901163,-0.5000886916266593,-0.4980116445558303,-0.5008589538056171,-0.5965931978237137,0.006993505549628
17,2022-06-28,1401-04-07,2888.0,2899.0,2784.0,2855.0,2839.0,11833404.0,ونیرو,2873.0,0.0090497737556561,-0.0309780717020536,0.0052210233205708,-0.0062652279846849,-0.5597355099367158,3228.4796424955275,0,-0.3511954304491768,0.4629207087222785,-0.4066671492137106,-1.0569112074850049,-0.5185634391505118,-0.3574415941759292,-0.4942725041648956,-0.505263491233546,-0.5773967131621969,-0.4387489729448225,-0.5778397252195203,-0.5147032120901163,-0.5192383765511814,-0.5194926054642794,-0.5367216651254677,-0.5965931978237137,-0.1216893018562872
18,2022-06-29,1401-04-08,2800.0,2950.0,2797.0,2851.0,2863.0,6577203.0,ونیرو,2839.0,0.0390982740401549,-0.0147939415287072,-0.0137372314195139,0.0042268404367735,-0.782116265479297,3241.030749067033,0,-0.4919315747200408,0.1112599128259554,-0.5211293127847502,-0.680127151644429,-0.7023444467353598,-0.591617366500714,-0.7582667064612126,-0.5002250391694493,-0.6954560804989119,-0.586312975884249,-0.7438906110568773,-0.5111386795399081,-0.5017325868794574,-0.5039930504406442,-0.5398382329065626,-0.6292632499295776,0.0898819983108333
19,2022-07-02,1401-04-11,2851.0,2851.0,2692.0,2692.0,2738.0,13897158.0,ونیرو,2863.0,-0.0041914076143905,-0.0597275585050646,-0.0041914076143905,-0.0597275585050646,-0.4724216545925187,3191.3611331246098,0,-0.2354790451597997,-0.5920616789666908,-0.6725147549270929,-0.3033430958038533,-0.4292941091358006,-0.3228900569624157,-0.4086952944528044,-0.4474451888586648,-0.5316370170387278,-0.4270886343910703,-0.5389195635751872,-0.4750915913329774,-0.5806595475300361,-0.5841727040786965,-0.6129699482648371,-0.685178926464349,-0.1021444585340029
20,2022-07-03,1401-04-12,2670.0,2750.0,2574.0,2730.0,2682.0,18488662.0,ونیرو,2738.0,0.0043827611395178,-0.0598977355734112,-0.024835646457268,-0.0029218407596785,-0.278163077228985,3144.7989360609727,0,-0.2604988041412867,0.4629207087222785,-0.244204723499977,-0.680127151644429,-0.3243414001690824,0.0681225554026051,-0.1622277132180857,-0.5043073417074151,-0.4760857887963269,-0.1924497723803446,-0.3990871956641675,-0.514064244413872,-0.6244789008235374,-0.6185322371883485,-0.616711538907464,-0.7272734062471696,-0.4974092205121465
21,2022-07-04,1401-04-13,2701.0,2800.0,2682.0,2730.0,2728.0,14228883.0,ونیرو,2682.0,0.0439970171513795,0.0,0.0070842654735272,0.017897091722595,-0.4583869447074967,3170.292322326587,0,-0.3136657919769464,0.4629207087222785,-0.5395909520704018,0.0734409600367223,-0.4749681876551603,-0.1160075796761917,-0.4386713418342371,-0.2934800054888457,-0.5620648145344361,-0.3007972183867642,-0.5585236493959368,-0.3722540327476262,-0.5895338844872514,-0.5895559015787987,-0.6051413927252476,-0.7164073359329922,-0.151741923760345
22,2022-07-05,1401-04-14,2680.0,2768.0,2660.0,2705.0,2699.0,10914347.0,ونیرو,2728.0,0.0146627565982404,-0.0249266862170087,-0.0175953079178885,-0.0084310850439882,-0.5986192189209609,3199.135537306729,0,-0.3762151894306637,-0.5920616789666908,-0.5100523292133593,-0.680127151644429,-0.4697635694086394,-0.6698565596761963,-0.5402145375721328,-0.5051032519383928,-0.5621547553776303,-0.6364611033597432,-0.6240737151926815,-0.5145965631982559,-0.6073339141181784,-0.6077428416957292,-0.6405395180881819,-0.7340539830993301,0.1548813642473225
23,2022-07-06,1401-04-15,2630.0,2720.0,2630.0,2701.0,2680.0,6080261.0,ونیرو,2699.0,0.0077806595035198,-0.0255650240829937,-0.0255650240829937,0.0007410151908114,-0.8031410203204534,3156.559680796061,0,-0.6639424177177635,-0.5920616789666908,-0.7389766563554384,-1.0569112074850049,-0.72477828416062,-0.5967902659036786,-0.7815587337023029,-0.505263491233546,-0.72163356638749,-0.5927152963371355,-0.771316195377936,-0.5147032120901163,-0.6208897816808473,-0.6201924352337492,-0.6286072553852752,-0.7340539830993301,0.0900917729946469
24,2022-07-09,1401-04-18,2660.0,2710.0,2525.0,2600.0,2577.0,12736785.0,ونیرو,2680.0,0.0111940298507462,-0.0578358208955223,-0.0074626865671641,-0.0298507462686567,-0.5215150253466454,3086.0472913014096,0,-0.3324306112130616,0.1112599128259554,-0.554360263498923,-1.0569112074850049,-0.497812367500157,-0.2808503169904482,-0.4491616975456733,-0.505263491233546,-0.5933349461633816,-0.414895268742057,-0.5864899221253198,-0.5147032120901163,-0.6847071877283073,-0.6853025625449619,-0.7022140881984523,-0.7340539830993301,-0.1894589823373109
25,2022-07-11,1401-04-20,2526.0,2599.0,2423.0,2423.0,2435.0,43573408.0,ونیرو,2577.0,0.0085370585952658,-0.0597594101668606,-0.019790454016298,-0.0597594101668606,0.7831290552586694,3044.3020587508736,0,-0.2354790451597997,-0.5920616789666908,-0.602360525641617,-1.0569112074850049,0.0043887128780718,3.02496755165766,1.0906813331831804,-0.505263491233546,-0.325418225172821,1.3490629038202,0.2332376771596897,-0.5147032120901163,-0.7664690102336694,-0.7747638985704141,-0.7963745479867282,-0.7340539830993301,-3.1145208029438214
26,2022-07-12,1401-04-21,2360.0,2430.0,2289.0,2386.0,2359.0,16680411.0,ونیرو,2435.0,-0.002053388090349,-0.059958932238193,-0.0308008213552361,-0.0201232032854209,-0.3546670434187535,3017.8309971118665,0,-0.3949800086667789,-0.2404008830703677,-0.410359477070841,-1.0569112074850049,-0.5234874999401523,0.4434662912184865,-0.2522346536245181,-0.505263491233546,-0.6329220510503728,-0.0520733308858234,-0.5134194723307449,-0.5147032120901163,-0.8291571057720639,-0.8229125415972869,-0.8281930425683532,-0.7340539830993301,-0.8303505682883469
27,2022-07-13,1401-04-22,2379.0,2480.0,2365.0,2406.0,2413.0,8551101.0,ونیرو,2359.0,0.0512929207291225,0.0025434506146672,0.0084781687155574,0.0199236964815599,-0.6986040617785653,3000.035237798749,0,-0.5482260324283865,-0.943722474863014,-0.7278996727840474,-0.3033430958038533,-0.6355301346658694,-0.4962889139179718,-0.660755405071382,-0.4967305009739114,-0.6880635746366716,-0.5454794751387328,-0.7241329947364321,-0.5096121259521409,-0.7875526191701728,-0.78869356282437,-0.8084423832606338,-0.9064090927510572,0.0085623051645512
28,2022-07-16,1401-04-25,2327.0,2439.0,2327.0,2409.0,2395.0,8910369.0,ونیرو,2413.0,0.0107749689183588,-0.0356402818068794,-0.0356402818068794,-0.0016576875259013,-0.6834040552943627,3012.418951502751,0,-0.8015510921159418,0.1112599128259554,-0.5691295749274442,-0.680127151644429,-0.8086207693344181,0.1424297624434454,-0.6414791430030276,-0.501150297202597,-0.7850421030159889,-0.2062134368304561,-0.7155513507407111,-0.512343825333771,-0.802011758142717,-0.8003897270530802,-0.813497729301015,-0.9639771799953164,-0.5604213829933689
29,2022-07-17,1401-04-26,2410.0,2429.0,2330.0,2410.0,2377.0,17140141.0,ونیرو,2395.0,0.0141962421711899,-0.0271398747390396,0.0062630480167014,0.0062630480167014,-0.3352166638108217,3031.5577773607256,1,-0.6952171164446223,-0.2404008830703677,-0.495283017784838,-0.3033430958038533,-0.6800733953564476,1.043082767728775,-0.2769264236323295,-0.3476337838592069,-0.7155699821836422,0.2651521253683793,-0.5236033963150766,-0.4214559790787765,-0.8125037838125646,-0.8129069367748337,-0.8257414400251321,-0.919104548493711,-1.2242714835718886
30,2022-07-19,1401-04-26,2410.0,2429.0,2330.0,2410.0,2377.0,17140141.0,ونیرو,2377.0,0.0218763146823727,-0.0197728228859907,0.0138830458561211,0.0138830458561211,-0.3352166638108217,3020.211324894264,0,-0.6952171164446223,-0.2404008830703677,-0.495283017784838,-0.3033430958038533,-0.6800733953564476,1.043082767728775,-0.2769264236323295,-0.3476337838592069,-0.7155699821836422,0.2651521253683793,-0.5236033963150766,-0.4214559790787765,-0.8125037838125646,-0.8129069367748337,-0.8257414400251321,-0.919104548493711,-1.2242714835718886
31,2022-07-20,1401-04-26,2410.0,2429.0,2330.0,2410.0,2377.0,17140141.0,ونیرو,2377.0,0.0218763146823727,-0.0197728228859907,0.0138830458561211,0.0138830458561211,-0.3352166638108217,3007.259134771,0,-0.6952171164446223,-0.2404008830703677,-0.495283017784838,-0.3033430958038533,-0.6800733953564476,1.043082767728775,-0.2769264236323295,-0.3476337838592069,-0.7155699821836422,0.2651521253683793,-0.5236033963150766,-0.4214559790787765,-0.8125037838125646,-0.8129069367748337,-0.8257414400251321,-0.919104548493711,-1.2242714835718886
32,2022-07-23,1401-04-26,2410.0,2429.0,2330.0,2410.0,2377.0,17140141.0,ونیرو,2377.0,0.0218763146823727,-0.0197728228859907,0.0138830458561211,0.0138830458561211,-0.3352166638108217,3022.302343331159,0,-0.6952171164446223,-0.2404008830703677,-0.495283017784838,-0.3033430958038533,-0.6800733953564476,1.043082767728775,-0.2769264236323295,-0.3476337838592069,-0.7155699821836422,0.2651521253683793,-0.5236033963150766,-0.4214559790787765,-0.8125037838125646,-0.8129069367748337,-0.8257414400251321,-0.919104548493711,-1.2242714835718886
33,2022-07-24,1401-04-26,2410.0,2429.0,2330.0,2410.0,2377.0,17140141.0,ونیرو,2377.0,0.0218763146823727,-0.0197728228859907,0.0138830458561211,0.0138830458561211,-0.3352166638108217,3014.094788807555,0,-1.032983862694696,-1.2953832707593371,-1.3039028184963757,-1.0569112074850049,-0.988220578238583,-0.6971249328781214,-1.0851797730704091,-0.505263491233546,-0.8837456668982829,-0.6526289904258451,-0.953531947506023,-0.5147032120901163,-0.8125037838125646,-0.8129069367748337,-0.8257414400251321,-0.919104548493711,0.178870137475516
34,2022-07-25,1401-05-03,2188.0,2240.0,2188.0,2232.0,2197.0,17783914.0,ونیرو,2377.0,-0.0576356752208666,-0.0795119899032393,-0.0795119899032393,-0.0610012620950778,-0.3079797438113936,2947.0797525572066,0,-0.7077269959353657,-0.5920616789666908,-0.8165155413551749,-1.0569112074850049,-0.4753113699751586,0.4604545686383399,-0.1971306494040046,-0.505263491233546,-0.625698669079639,-0.0855242748917746,-0.5165509432724359,-0.5147032120901163,-0.929954018876161,-0.9254933970078107,-0.9317180452368342,-0.919104548493711,-0.8453821773040625
35,2022-07-26,1401-05-04,2216.0,2248.0,2082.0,2191.0,2192.0,8927438.0,ونیرو,2197.0,0.0232134729176149,-0.0523441055985434,0.0086481565771506,-0.002730996813837,-0.6826818954841963,2891.8922679283046,0,-0.723364345298795,-0.5920616789666908,-0.6318991484986595,-0.680127151644429,-0.7008871883643165,-0.2161664991533212,-0.644526808107324,-0.4882483908203667,-0.7389037470800806,-0.4192766916358733,-0.7372294180276504,-0.5055596679212269,-0.9272407989102648,-0.9288841706610164,-0.9450705841252944,-1.0545903433832786,-0.2319440118505412
36,2022-07-27,1401-05-05,2170.0,2245.0,2170.0,2211.0,2215.0,4845922.0,ونیرو,2192.0,0.0241788321167883,-0.0100364963503649,-0.0100364963503649,0.0086678832116788,-0.8553637643547235,2909.728609792333,0,-0.79529615237057,-0.943722474863014,-0.8239001970694355,-0.680127151644429,-0.7636147697669798,-0.6662786578179092,-0.8456928789439289,-0.4970037337514201,-0.7690784272351084,-0.6375054881790303,-0.8343886307591115,-0.5101351049160447,-0.9095198449203106,-0.9101664322751838,-0.93064237254449,-1.015386280856242,0.1587362067476281
37,2022-07-30,1401-05-05,2170.0,2245.0,2170.0,2211.0,2215.0,4845922.0,ونیرو,2215.0,0.0135440180586907,-0.0203160270880361,-0.0203160270880361,-0.001805869074492,-0.8553637643547235,2945.0603134269104,1,-1.007964103713209,-1.2953832707593371,-1.2817488513535935,-1.0569112074850049,-0.988220578238583,-0.6971249328781214,-1.0851797730704091,-0.505263491233546,-0.8837456668982829,-0.6526289904258451,-0.953531947506023,-0.5147032120901163,-0.9095198449203106,-0.9101664322751838,-0.93064237254449,-1.015386280856242,0.178870137475516
