Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,smooth-close,label
2023-01-21,1401-11-01,4700.0,4740.0,4484.0,4523.0,4562.0,1.4857760767917207,وخارزم,4562.0,0.021481806225339763,-0.04405962297238054,-0.012494519947391494,-0.0054800526085050415,4833.251722690684,0
2023-01-22,1401-11-02,4505.0,4660.0,4361.0,4537.0,4500.0,0.5430435465693447,وخارزم,4562.0,0.021481806225339763,-0.04405962297238054,-0.012494519947391494,-0.0054800526085050415,4967.50359545321,0
2023-01-23,1401-11-03,4600.0,4650.0,4370.0,4480.0,4484.0,0.12430711201564193,وخارزم,4500.0,0.03333333333333333,-0.028888888888888888,0.022222222222222223,-0.0044444444444444444,4801.147711570746,0
2023-01-24,1401-11-04,4500.0,4540.0,4444.0,4509.0,4482.0,-0.1060059347064954,وخارزم,4484.0,0.012488849241748439,-0.008920606601248885,0.003568242640499554,0.005575379125780553,4954.484565188772,0
2023-01-25,1401-11-05,4502.0,4530.0,4169.0,4271.0,4270.0,0.6162053787527924,وخارزم,4482.0,0.0107095046854083,-0.06983489513609996,0.004462293618920125,-0.047077197679607316,4704.766197718485,0
2023-01-28,1401-11-08,4300.0,4300.0,4093.0,4142.0,4171.0,0.11428781301399545,وخارزم,4270.0,0.00702576112412178,-0.041451990632318504,0.00702576112412178,-0.029976580796252927,4754.959995428781,0
2023-01-29,1401-11-09,4071.0,4142.0,3880.0,3941.0,3901.0,1.272644469684068,وخارزم,4171.0,-0.00695276912011508,-0.06976744186046512,-0.02397506593143131,-0.05514265164229202,4561.952708393163,0
2023-01-30,1401-11-10,3811.0,4069.0,3800.0,4010.0,3938.0,0.12046927237449975,وخارزم,3901.0,0.0430658805434504,-0.025890797231479107,-0.023071007433991285,0.02794155344783389,4662.744399257754,0
2023-01-31,1401-11-11,4080.0,4147.0,4000.0,4100.0,4075.0,0.07964100113248161,وخارزم,3938.0,0.05307262569832402,0.01574403250380904,0.03605891315388522,0.041137633316404264,4669.365786171944,0
2023-02-01,1401-11-12,4140.0,4140.0,3981.0,4073.0,4056.0,-0.45422390305850807,وخارزم,4075.0,0.015950920245398775,-0.023067484662576687,0.015950920245398775,-0.00049079754601227,4666.963643865155,1
2023-02-04,1401-11-12,4140.0,4140.0,3981.0,4073.0,4056.0,-0.45422390305850807,وخارزم,4056.0,0.020710059171597635,-0.01849112426035503,0.020710059171597635,0.004191321499013806,4680.379458924781,1
2023-02-05,1401-11-16,4093.0,4093.0,3891.0,3901.0,3965.0,0.08873185603145141,وخارزم,4056.0,0.009122287968441814,-0.040680473372781065,0.009122287968441814,-0.03821499013806706,4560.987636927246,0
2023-02-06,1401-11-17,3873.0,4055.0,3860.0,3971.0,3964.0,-0.4595641781004218,وخارزم,3965.0,0.02269861286254729,-0.02648171500630517,-0.023203026481715006,0.0015132408575031526,4643.54221382969,0
2023-02-07,1401-11-18,3975.0,4136.0,3974.0,4070.0,4067.0,-0.5589956691956821,وخارزم,3964.0,0.04339051463168517,0.0025227043390514633,0.0027749747729566097,0.02674066599394551,4637.836566611452,0
2023-02-08,1401-11-19,4090.0,4117.0,4009.0,4015.0,4035.0,-0.6365354256594077,وخارزم,4067.0,0.012294074256208508,-0.014261126137201869,0.005655274157855913,-0.012785837226456848,4666.588183670705,1
2023-02-11,1401-11-19,4090.0,4117.0,4009.0,4015.0,4035.0,-0.6365354256594077,وخارزم,4035.0,0.020322180916976455,-0.00644361833952912,0.013630731102850062,-0.004956629491945477,4615.411032454461,0
2023-02-12,1401-11-23,3950.0,4035.0,3891.0,3960.0,3953.0,-0.5501604201676477,وخارزم,4035.0,0.0,-0.035687732342007436,-0.021065675340768277,-0.01858736059479554,4628.878828149621,0
2023-02-13,1401-11-24,3950.0,4100.0,3950.0,4012.0,4046.0,-0.2566389027343466,وخارزم,3953.0,0.037186946622818115,-0.0007589172780166962,-0.0007589172780166962,0.014925373134328358,4627.887294651588,0
2023-02-14,1401-11-25,3972.0,4049.0,3921.0,3929.0,3978.0,-0.6514197128735659,وخارزم,4046.0,0.0007414730598121602,-0.030894710825506672,-0.01828966880869995,-0.028917449332674247,4597.238923593049,1
2023-02-15,1401-11-26,3922.0,3941.0,3860.0,3893.0,3901.0,-0.7027810592282662,وخارزم,3978.0,-0.00930115635997989,-0.029663147310206132,-0.014077425842131725,-0.021367521367521368,4585.013393775421,1
2023-02-18,1401-11-26,3922.0,3941.0,3860.0,3893.0,3901.0,-0.7027810592282662,وخارزم,3901.0,0.010253781081773904,-0.010510125608818251,0.0053832350679313,-0.002050756216354781,4563.718767018068,1
2023-02-19,1401-11-30,3985.0,4010.0,3894.0,3900.0,3964.0,-0.15258998002763102,وخارزم,3901.0,0.02794155344783389,-0.0017944116893104333,0.0215329402717252,-0.0002563445270443476,4601.563845560571,1
2023-02-20,1401-12-01,3971.0,4241.0,3971.0,4241.0,4211.0,-0.02537720563027884,وخارزم,3964.0,0.06987891019172553,0.0017658930373360242,0.0017658930373360242,0.06987891019172553,4728.159492126117,1
2023-02-21,1401-12-02,4500.0,4505.0,4321.0,4351.0,4449.0,1.2127302873277062,وخارزم,4211.0,0.06981714557112324,0.026122061268107337,0.06862977914984564,0.033246259795772976,4832.528063811798,1
2023-02-22,1401-12-03,4360.0,4467.0,4300.0,4466.0,4386.0,-0.015906325467554234,وخارزم,4449.0,0.004045853000674309,-0.03349067206113734,-0.02000449539222297,0.003821083389525736,4839.445336114407,1
2023-02-25,1401-12-06,4600.0,4693.0,4571.0,4693.0,4689.0,-0.05011327680479704,وخارزم,4386.0,0.06999544003647971,0.0421796625626995,0.04879160966712266,0.06999544003647971,5000.772323278818,1
2023-02-26,1401-12-07,5015.0,5017.0,4750.0,4840.0,4914.0,1.2883455559655903,وخارزم,4689.0,0.06995094902964384,0.013009170398805716,0.06952441885263383,0.03220302836425677,5032.510901261015,1
2023-02-27,1401-12-08,4870.0,4996.0,4700.0,4810.0,4841.0,0.4246738092841576,وخارزم,4914.0,0.016687016687016686,-0.04354904354904355,-0.008954008954008955,-0.021164021164021163,5050.847410726138,1
2023-02-28,1401-12-09,4732.0,4942.0,4732.0,4850.0,4870.0,-0.13702319070904495,وخارزم,4841.0,0.020863457963230737,-0.022516009089031192,-0.022516009089031192,0.0018591200165255113,5047.167636353424,1
2023-03-01,1401-12-10,4888.0,4888.0,4562.0,4590.0,4706.0,0.058940653419669954,وخارزم,4870.0,0.003696098562628337,-0.06324435318275154,0.003696098562628337,-0.057494866529774126,4931.138517820381,0
2023-03-05,1401-12-14,4520.0,4731.0,4520.0,4600.0,4622.0,-0.5108186994840735,وخارزم,4706.0,0.0053123671908202295,-0.039524011899702505,-0.039524011899702505,-0.02252443688907777,4930.820388858909,0
2023-03-06,1401-12-15,4650.0,4748.0,4600.0,4649.0,4676.0,-0.6344202959814772,وخارزم,4622.0,0.027260926006057985,-0.004759844223279966,0.006057983556901774,0.005841627001298139,4953.969021967975,0
2023-03-07,1401-12-16,4689.0,4750.0,4580.0,4750.0,4684.0,-0.29316328398364616,وخارزم,4676.0,0.015825491873396064,-0.020530367835757058,0.002780153977758768,0.015825491873396064,5009.846392525685,1
2023-03-08,1401-12-16,4689.0,4750.0,4580.0,4750.0,4684.0,-0.29316328398364616,وخارزم,4684.0,0.014090520922288642,-0.02220324508966695,0.001067463706233988,0.014090520922288642,5003.42586642273,1
2023-03-12,1401-12-21,4805.0,4919.0,4714.0,4730.0,4797.0,0.18134877351236428,وخارزم,4684.0,0.050170794192997435,0.0064047822374039285,0.02583262169086251,0.00982066609735269,4997.906445873701,1
2023-03-13,1401-12-22,4750.0,4840.0,4650.0,4688.0,4725.0,-0.36678627522192964,وخارزم,4797.0,0.008963935793204087,-0.030644152595372107,-0.009797790285595165,-0.02272253491765687,4977.027901513279,1
2023-03-14,1401-12-23,4650.0,4800.0,4650.0,4740.0,4730.0,-0.4078447460848227,وخارزم,4725.0,0.015873015873015872,-0.015873015873015872,-0.015873015873015872,0.0031746031746031746,4996.234128875915,1
2023-03-15,1401-12-24,4782.0,4995.0,4720.0,4989.0,4902.0,-0.27513225461830815,وخارزم,4730.0,0.056025369978858354,-0.0021141649048625794,0.010993657505285413,0.054756871035940805,5135.484381146525,1
2023-03-19,1401-12-28,5380.0,5380.0,5127.0,5250.0,5272.0,0.05502013661711607,وخارزم,4902.0,0.09751121991024071,0.04589963280293757,0.09751121991024071,0.07099143206854346,5242.880502295096,1
2023-03-20,1401-12-28,5380.0,5380.0,5127.0,5250.0,5272.0,0.05502013661711607,وخارزم,5272.0,0.0204855842185129,-0.027503793626707133,0.0204855842185129,-0.00417298937784522,5273.847107697138,1
2023-03-21,1401-12-28,5380.0,5380.0,5127.0,5250.0,5272.0,0.05502013661711607,وخارزم,5272.0,0.0204855842185129,-0.027503793626707133,0.0204855842185129,-0.00417298937784522,5236.302216433415,1
2023-03-22,1401-12-28,5380.0,5380.0,5127.0,5250.0,5272.0,0.05502013661711607,وخارزم,5272.0,0.0204855842185129,-0.027503793626707133,0.0204855842185129,-0.00417298937784522,5278.523190850272,1
2023-03-25,1402-01-05,5300.0,5460.0,5240.0,5290.0,5350.0,-0.08647330098594852,وخارزم,5272.0,0.03566009104704097,-0.006069802731411229,0.005311077389984826,0.0034142640364188165,5253.911402629526,1
2023-03-26,1402-01-06,5330.0,5380.0,5050.0,5100.0,5180.0,0.36222550782129814,وخارزم,5350.0,0.005607476635514018,-0.056074766355140186,-0.003738317757009346,-0.04672897196261682,5203.5114717899305,1
