Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,Volume_rate,smooth-close,label
2022-06-01,1401-03-11,7010.0,7120.0,6810.0,6990.0,7010.0,3345299.0,فروس,7010.0,0.011412268188302425,-0.05991440798858773,0.011412268188302425,-0.05991440798858773,-0.49989985292042105,6434.953856491473,1
2022-06-06,1401-03-16,7090.0,7090.0,6590.0,6590.0,6670.0,8645023.0,فروس,7010.0,0.011412268188302425,-0.05991440798858773,0.011412268188302425,-0.05991440798858773,0.37712300796911497,6880.704421926444,1
2022-06-07,1401-03-17,6610.0,6820.0,6520.0,6700.0,6680.0,3915914.0,فروس,6670.0,0.022488755622188907,-0.022488755622188907,-0.008995502248875561,0.004497751124437781,-0.4054718412416086,6831.271769674509,1
2022-06-08,1401-03-18,6890.0,7070.0,6690.0,6970.0,6940.0,4551442.0,فروس,6680.0,0.058383233532934134,0.0014970059880239522,0.03143712574850299,0.04341317365269461,-0.30030172582891823,6754.7681738801,1
2022-06-11,1401-03-21,6950.0,7160.0,6810.0,7020.0,6990.0,4558042.0,فروس,6940.0,0.03170028818443804,-0.018731988472622477,0.001440922190201729,0.011527377521613832,-0.2992095272763387,6892.0616019306235,1
2022-06-12,1401-03-22,7090.0,7190.0,6990.0,7050.0,7080.0,4110474.0,فروس,6990.0,0.02861230329041488,0.0,0.01430615164520744,0.008583690987124463,-0.3732751517885978,7016.173394080349,1
2022-06-13,1401-03-23,7390.0,7390.0,7180.0,7300.0,7290.0,9082937.0,فروس,7080.0,0.043785310734463276,0.014124293785310734,0.043785310734463276,0.031073446327683617,0.44959104387128274,6985.65570012799,0
2022-06-14,1401-03-24,7180.0,7290.0,7000.0,7100.0,7180.0,4222785.0,فروس,7290.0,0.0,-0.039780521262002745,-0.015089163237311385,-0.02606310013717421,-0.35468940760090717,6948.596613869971,0
2022-06-15,1401-03-25,7190.0,7400.0,6970.0,7160.0,7190.0,4025675.0,فروس,7180.0,0.03064066852367688,-0.02924791086350975,0.001392757660167131,-0.002785515320334262,-0.3873080828583237,6965.376464620855,0
2022-06-18,1401-03-28,7040.0,7270.0,6960.0,7000.0,7060.0,2903773.0,فروس,7190.0,0.011126564673157162,-0.031988873435326845,-0.02086230876216968,-0.02642559109874826,-0.5729656193031823,6920.401076342986,0
2022-06-19,1401-03-29,6930.0,7130.0,6800.0,6880.0,6920.0,4713682.0,فروس,7060.0,0.009915014164305949,-0.036827195467422094,-0.018413597733711047,-0.025495750708215296,-0.27345349959096354,6827.136983533927,0
2022-06-20,1401-03-29,6930.0,7130.0,6800.0,6880.0,6920.0,4713682.0,فروس,6920.0,0.030346820809248554,-0.017341040462427744,0.001445086705202312,-0.005780346820809248,-0.27345349959096354,6816.06146000202,0
2022-06-21,1401-03-29,6930.0,7130.0,6800.0,6880.0,6920.0,4713682.0,فروس,6920.0,0.030346820809248554,-0.017341040462427744,0.001445086705202312,-0.005780346820809248,-0.27345349959096354,6845.385194759574,0
2022-06-22,1401-04-01,6990.0,6990.0,6730.0,6740.0,6820.0,4483829.0,فروس,6920.0,0.010115606936416185,-0.02745664739884393,0.010115606936416185,-0.02601156069364162,-0.31149063806157873,6769.914580613873,0
