Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,smooth-close,label
2023-01-21,1401-11-01,9150.0,9160.0,8500.0,8730.0,8780.0,0.05071910930549231,کگل,8780.0,0.0193621867881549,-0.02733485193621868,-0.009111617312072893,0.002277904328018223,7647.6812532396325,0
2023-01-22,1401-11-02,8700.0,8950.0,8540.0,8800.0,8720.0,-0.1599751716814908,کگل,8780.0,0.0193621867881549,-0.02733485193621868,-0.009111617312072893,0.002277904328018223,7775.731857024999,0
2023-01-23,1401-11-03,8880.0,8930.0,8400.0,8580.0,8670.0,-0.24960950952080943,کگل,8720.0,0.02408256880733945,-0.03669724770642202,0.01834862385321101,-0.016055045871559634,7589.9336500360705,0
2023-01-24,1401-11-04,8680.0,8790.0,8440.0,8670.0,8640.0,-0.31804499090719934,کگل,8670.0,0.01384083044982699,-0.0265282583621684,0.0011534025374855825,0.0,7690.96826020592,0
2023-01-25,1401-11-05,8600.0,8670.0,8110.0,8400.0,8430.0,0.07491986658052913,کگل,8640.0,0.003472222222222222,-0.061342592592592594,-0.004629629629629629,-0.027777777777777776,7520.716834147486,0
2023-01-28,1401-11-08,8460.0,8500.0,8160.0,8320.0,8310.0,-0.12559747217077077,کگل,8430.0,0.00830367734282325,-0.03202846975088968,0.0035587188612099642,-0.013048635824436536,7495.722117064308,0
2023-01-29,1401-11-09,8130.0,8250.0,7730.0,7750.0,7810.0,0.18233231774692993,کگل,8310.0,-0.007220216606498195,-0.06979542719614922,-0.021660649819494584,-0.06738868832731648,7213.934738124471,0
2023-01-30,1401-11-10,7730.0,7970.0,7570.0,7950.0,7750.0,-0.13745565560000134,کگل,7810.0,0.020486555697823303,-0.030729833546734954,-0.010243277848911651,0.01792573623559539,7295.832748880861,0
2023-01-31,1401-11-11,7960.0,8070.0,7830.0,7880.0,7900.0,-0.4747786194078709,کگل,7750.0,0.04129032258064516,0.01032258064516129,0.027096774193548386,0.016774193548387096,7289.495483669214,0
2023-02-01,1401-11-12,7880.0,8000.0,7640.0,7960.0,7830.0,-0.4647569881369496,کگل,7900.0,0.012658227848101266,-0.03291139240506329,-0.002531645569620253,0.007594936708860759,7295.217177015049,1
2023-02-04,1401-11-12,7880.0,8000.0,7640.0,7960.0,7830.0,-0.4647569881369496,کگل,7830.0,0.021711366538952746,-0.024265644955300127,0.006385696040868455,0.016602809706257982,7329.982673669108,1
2023-02-05,1401-11-16,7990.0,8010.0,7640.0,7790.0,7830.0,-0.29220310168653457,کگل,7830.0,0.022988505747126436,-0.024265644955300127,0.020434227330779056,-0.005108556832694764,7214.596493885764,1
2023-02-06,1401-11-17,7670.0,7940.0,7670.0,7890.0,7870.0,-0.4393915325149614,کگل,7830.0,0.0140485312899106,-0.020434227330779056,-0.020434227330779056,0.007662835249042145,7286.416357250102,1
