Date,J-Date,Open,High,Low,Close,Final,Volume,Ticker,Final_yes,high_rate,low_rate,open_rate,earning_rate,Volume_rate,smooth-close,label
2022-06-01,1401-03-11,8560.0,8870.0,8560.0,8680.0,8700.0,6384424.0,ثشاهد,8700.0,0.011494252873563218,-0.059770114942528735,-0.0022988505747126436,-0.03793103448275862,-0.6555403742177329,11599.981117250867,0
2022-06-06,1401-03-16,8680.0,8800.0,8180.0,8370.0,8280.0,10718585.0,ثشاهد,8700.0,0.011494252873563218,-0.059770114942528735,-0.0022988505747126436,-0.03793103448275862,-0.46568788634910485,10348.036978817847,1
2022-06-07,1401-03-17,8190.0,8480.0,8150.0,8300.0,8340.0,5783395.0,ثشاهد,8280.0,0.024154589371980676,-0.01570048309178744,-0.010869565217391304,0.0024154589371980675,-0.6818676959141797,10440.008121762556,1
2022-06-08,1401-03-18,8240.0,8480.0,8240.0,8360.0,8370.0,5451713.0,ثشاهد,8340.0,0.016786570743405275,-0.011990407673860911,-0.011990407673860911,0.002398081534772182,-0.6963966100180263,10765.930236182998,1
2022-06-11,1401-03-21,8300.0,8360.0,8110.0,8220.0,8240.0,6214280.0,ثشاهد,8370.0,-0.0011947431302270011,-0.03106332138590203,-0.008363201911589008,-0.017921146953405017,-0.6629933187889936,10655.231790407475,1
2022-06-12,1401-03-22,8060.0,8730.0,8050.0,8550.0,8470.0,10002800.0,ثشاهد,8240.0,0.05946601941747573,-0.023058252427184466,-0.021844660194174758,0.03762135922330097,-0.49704195072951113,10591.091711442663,1
2022-06-13,1401-03-23,8710.0,8970.0,8410.0,8970.0,8920.0,10466286.0,ثشاهد,8470.0,0.0590318772136954,-0.0070838252656434475,0.02833530106257379,0.0590318772136954,-0.476739527678711,10880.419647255354,1
2022-06-14,1401-03-24,8990.0,9300.0,8770.0,9020.0,9060.0,9292854.0,ثشاهد,8920.0,0.042600896860986545,-0.016816143497757848,0.007847533632286996,0.011210762331838564,-0.5281402450366172,11097.362333462017,1
2022-06-15,1401-03-25,8880.0,9330.0,8880.0,9160.0,9150.0,7937569.0,ثشاهد,9060.0,0.029801324503311258,-0.019867549668874173,-0.019867549668874173,0.011037527593818985,-0.5875068050285126,11012.61873302621,0
2022-06-18,1401-03-28,9020.0,9420.0,9010.0,9150.0,9200.0,11038710.0,ثشاهد,9150.0,0.029508196721311476,-0.015300546448087432,-0.014207650273224045,0.0,-0.4516652121385842,10916.365159720215,0
2022-06-19,1401-03-29,8980.0,9200.0,8690.0,8840.0,8900.0,5992358.0,ثشاهد,9200.0,0.0,-0.05543478260869565,-0.02391304347826087,-0.0391304347826087,-0.6727143337242444,10918.952715126195,0
2022-06-20,1401-03-30,8840.0,9070.0,8620.0,8650.0,8800.0,6807753.0,ثشاهد,8900.0,0.019101123595505618,-0.03146067415730337,-0.006741573033707865,-0.028089887640449437,-0.6369969781978484,10822.895021131144,0
2022-06-21,1401-03-31,8700.0,8730.0,8300.0,8450.0,8460.0,6137379.0,ثشاهد,8800.0,-0.007954545454545454,-0.056818181818181816,-0.011363636363636364,-0.03977272727272727,-0.6663618706654895,10651.492697791602,0
2022-06-22,1401-04-01,8430.0,8610.0,8290.0,8460.0,8450.0,6447785.0,ثشاهد,8460.0,0.01773049645390071,-0.02009456264775414,-0.0035460992907801418,0.0,-0.652764925063019,10600.914533961703,0
2022-06-25,1401-04-04,8340.0,8660.0,7950.0,8220.0,8440.0,7044247.0,ثشاهد,8450.0,0.02485207100591716,-0.05917159763313609,-0.01301775147928994,-0.027218934911242602,-0.6266376550748718,10622.712176325707,0
2022-06-26,1401-04-05,8180.0,8470.0,8050.0,8200.0,8310.0,4988215.0,ثشاهد,8440.0,0.0035545023696682463,-0.0462085308056872,-0.030805687203791468,-0.02843601895734597,-0.7166995587137793,10588.555084501515,0
2022-06-27,1401-04-06,8110.0,8560.0,8100.0,8450.0,8380.0,5262454.0,ثشاهد,8310.0,0.030084235860409144,-0.02527075812274368,-0.024067388688327317,0.01684717208182912,-0.7046868631954069,10597.000988594918,0
2022-06-28,1401-04-07,8520.0,8830.0,8380.0,8520.0,8620.0,4584098.0,ثشاهد,8380.0,0.05369928400954654,0.0,0.016706443914081145,0.016706443914081145,-0.7344013971641752,10709.90131962381,0
2022-06-29,1401-04-08,8410.0,8700.0,8410.0,8520.0,8540.0,4881427.0,ثشاهد,8620.0,0.009280742459396751,-0.024361948955916472,-0.024361948955916472,-0.01160092807424594,-0.7213772731490564,10740.88961489188,1
2022-07-02,1401-04-11,8510.0,8510.0,8200.0,8260.0,8320.0,6397325.0,ثشاهد,8540.0,-0.00351288056206089,-0.03981264637002342,-0.00351288056206089,-0.03278688524590164,-0.6549752620896894,10610.86168795296,0
2022-07-03,1401-04-12,8160.0,8380.0,8160.0,8310.0,8220.0,5841358.0,ثشاهد,8320.0,0.007211538461538462,-0.019230769230769232,-0.019230769230769232,-0.001201923076923077,-0.6793286993807492,10520.915293008624,0
2022-07-04,1401-04-13,8140.0,8380.0,8140.0,8210.0,8220.0,6603842.0,ثشاهد,8220.0,0.019464720194647202,-0.009732360097323601,-0.009732360097323601,-0.0012165450121654502,-0.6459290438626403,10570.71007671985,0
2022-07-05,1401-04-13,8140.0,8380.0,8140.0,8210.0,8220.0,6603842.0,ثشاهد,8220.0,0.019464720194647202,-0.009732360097323601,-0.009732360097323601,-0.0012165450121654502,-0.6459290438626403,10605.737659738965,0
2022-07-06,1401-04-13,8140.0,8380.0,8140.0,8210.0,8220.0,6603842.0,ثشاهد,8220.0,0.019464720194647202,-0.009732360097323601,-0.009732360097323601,-0.0012165450121654502,-0.6459290438626403,10544.048505389987,0
2022-07-09,1401-04-13,8140.0,8380.0,8140.0,8210.0,8220.0,6603842.0,ثشاهد,8220.0,0.019464720194647202,-0.009732360097323601,-0.009732360097323601,-0.0012165450121654502,-0.6459290438626403,10467.664955723503,0
2022-07-11,1401-04-20,7800.0,8200.0,7730.0,7730.0,7840.0,1661001.0,ثشاهد,8220.0,-0.0024330900243309003,-0.05961070559610705,-0.051094890510948905,-0.05961070559610705,-0.8624439958888933,10382.015686452161,0
2022-07-12,1401-04-21,7690.0,7690.0,7370.0,7490.0,7470.0,7020795.0,ثشاهد,7840.0,-0.01913265306122449,-0.05994897959183673,-0.01913265306122449,-0.044642857142857144,-0.6276649405276954,10236.506423873074,0
2022-07-13,1401-04-22,7470.0,7750.0,7410.0,7520.0,7510.0,4593208.0,ثشاهد,7470.0,0.03748326639892905,-0.008032128514056224,0.0,0.006693440428380187,-0.7340023450374815,10109.476867555531,0
2022-07-16,1401-04-25,7440.0,7480.0,7140.0,7200.0,7230.0,9389948.0,ثشاهد,7510.0,-0.0039946737683089215,-0.0492676431424767,-0.009320905459387484,-0.041278295605858856,-0.5238871641157384,10081.77553701668,0
2022-07-17,1401-04-26,7170.0,7330.0,7140.0,7210.0,7230.0,5809150.0,ثشاهد,7230.0,0.013831258644536652,-0.012448132780082987,-0.008298755186721992,-0.0027662517289073307,-0.6807395304341579,10081.879183590518,0
2022-07-19,1401-04-28,7060.0,7360.0,7060.0,7250.0,7210.0,4912572.0,ثشاهد,7230.0,0.017980636237897647,-0.02351313969571231,-0.02351313969571231,0.0027662517289073307,-0.7200130054777197,10066.620754831903,0
2022-07-20,1401-04-29,7160.0,7460.0,7160.0,7390.0,7380.0,4395301.0,ثشاهد,7210.0,0.03467406380027739,-0.006934812760055479,-0.006934812760055479,0.024965325936199722,-0.7426714130108716,10106.190312974264,0
2022-07-23,1401-05-01,7490.0,7610.0,7370.0,7380.0,7510.0,4272538.0,ثشاهد,7380.0,0.03116531165311653,-0.0013550135501355014,0.014905149051490514,0.0,-0.74804889228961,10148.60905814039,0
2022-07-24,1401-05-02,7260.0,7480.0,7060.0,7110.0,7230.0,5140826.0,ثشاهد,7510.0,-0.0039946737683089215,-0.05992010652463382,-0.033288948069241014,-0.05326231691078562,-0.7100146252223564,10037.184966606286,0
2022-07-25,1401-05-03,7070.0,7160.0,6810.0,6850.0,6910.0,4850154.0,ثشاهد,7230.0,-0.009681881051175657,-0.058091286307053944,-0.022130013831258646,-0.05255878284923928,-0.72274714769989,9853.543686999923,0
2022-07-26,1401-05-04,6900.0,6990.0,6750.0,6850.0,6860.0,4341139.0,ثشاهد,6910.0,0.011577424023154847,-0.023154848046309694,-0.001447178002894356,-0.008683068017366137,-0.7450439115054915,9845.052028910917,0
2022-07-27,1401-05-05,6750.0,7000.0,6750.0,7000.0,6930.0,2860898.0,ثشاهد,6860.0,0.02040816326530612,-0.016034985422740525,-0.016034985422740525,0.02040816326530612,-0.8098840123912561,9964.194069076624,0
