Date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
2023-01-21,-0.08517538308055671,-0.5973014146146984,-0.02809117070134643,-0.600019873192787,-0.22956434912572465,-0.16134150553230026,-0.13412994923674776,-0.430316139555698,-0.306977363452874,-0.29294606778547694,-0.2611895962874933,-0.42379907025361174,-1.1027559055840461,-1.1169771970129923,-1.158655935188506,-1.1341332000482363,-0.30613627600983384
2023-01-22,-0.15203881370849434,-0.5973014146146984,-0.10291026942163967,-0.600019873192787,-0.41324751456413755,-0.027329554268233962,-0.31793565676997604,-0.412515518571663,-0.4395336930356128,-0.1947399601632987,-0.39381112860889744,-0.40982704569722705,-1.2025746869348812,-1.200097294596167,-1.179758599172018,-1.0193220930981388,-0.3691788211530665
2023-01-23,-0.11105800138814548,-0.5973014146146984,-0.25935020310952556,-0.600019873192787,-0.2860565565646432,-0.42005071512800657,-0.25837350802600456,-0.44331842688816847,-0.35511022509049345,-0.49381341399694306,-0.35814539410632046,-0.4333216984541508,-1.2738757298609422,-1.2733059964547362,-1.2653226702146296,-1.0193220930981388,-0.16447409812807826
2023-01-24,0.022668859867729804,-0.5973014146146984,-0.23894499436762737,-0.600019873192787,-0.11157299705484024,-0.10625804274517339,0.02294975039894051,-0.4512251232553314,-0.2482889213065231,-0.28124049454211913,-0.18645173916052796,-0.4394001389394406,-1.4407714023882632,-1.4400550038412059,-1.4375528261372938,-1.3734124229442333,-0.3584210684914189
2023-01-25,-0.12831308025987131,-1.1976043438757018,-0.19813457688383107,-0.600019873192787,-0.17972277226803626,-0.2898242151276267,-0.10323007297642882,-0.4454610297513568,-0.3040565354988526,-0.42605921660254814,-0.2840803174245446,-0.4355178513536157,-1.6131089951444222,-1.6136070239012539,-1.6175930187315368,-1.5568315046059913,-0.24389969819887808
2023-01-28,-0.14556815913159715,-1.1976043438757018,-0.2695528074804746,-0.600019873192787,-0.3220360080885321,-0.44356264572966025,-0.30991524706871065,-0.43194213270964305,-0.40087124404241403,-0.538748344574998,-0.42267008493724745,-0.4265151969237085,-1.7588325206883377,-1.7572310062149439,-1.7476277054639127,-1.6073266408425624,-0.13986627263409698
2023-01-29,-0.09811669223435109,0.003001514646304953,0.02292185115339896,-0.600019873192787,-0.2603865679857322,0.6406598143070115,0.037768115780217014,-0.4474036476428541,-0.37648751632019717,0.12816434276336136,-0.23877435339793365,-0.43709883469245125,-2.0190672050897107,-2.013074245760195,-2.00192195730128,-1.9146787018397158,-0.7989163736311573
2023-01-30,-0.18439208659298031,-0.5973014146146984,-0.2661519393568249,0.3486281476653742,-0.23413660165349817,-0.08223176408131135,-0.38431106324079806,0.2435503050603261,-0.36126563395443667,-0.3290199685626153,-0.48281568882002973,-0.003525696062617435,-2.01933290458735,-2.0450857670936147,-2.027524189836151,-1.875541106895914,0.2764465560679476
2023-01-31,-0.2490986323619522,-0.5973014146146984,-0.5484239936197495,0.8229521580944548,-0.4399099908200468,-0.5314412692704661,-0.5409424727444964,-0.2433203985069076,-0.47983862205250016,-0.6093376052544359,-0.5706743428769173,-0.3089746818999486,-1.988446497590919,-1.9988978909414583,-2.019537449367498,-1.8742772409011956,0.0886159099451604
2023-02-01,-0.32243271756678704,-0.5973014146146984,-0.5654283342379979,-0.600019873192787,-0.4169465153150232,-0.49808012045631184,-0.5326332048517751,-0.1763145524152314,-0.4673886422987605,-0.5884292479147192,-0.5665305012097281,-0.2682388808403385,-2.01992478699198,-2.019115376485808,-2.0190311980451163,-1.9045933296880493,0.1313874820660229
2023-02-04,-0.32243271756678704,-0.5973014146146984,-0.5654283342379979,-0.600019873192787,-0.4169465153150232,-0.49808012045631184,-0.5326332048517751,-0.1763145524152314,-0.4673886422987605,-0.5884292479147192,-0.5665305012097281,-0.2682388808403385,-2.01992478699198,-2.019115376485808,-2.0190311980451163,-1.9045933296880493,0.1313874820660229
2023-02-05,-0.21674535947746626,-0.5973014146146984,-0.4157901367974114,-0.12569586276370642,-0.19273576178971655,0.18758209706224585,-0.03725858925039183,-0.3475428167569286,-0.34924894999313516,-0.18814077262607848,-0.3020557491186068,-0.3768148602807645,-2.21522744218139,-2.2189306596520533,-2.213167372135185,-2.0210524748453884,-0.43624429001891035
2023-02-06,-0.30086386897712974,-1.1976043438757018,-0.575630938608947,0.3486281476653742,-0.48798789176514573,-0.4703874019154977,-0.5600074553257607,-0.2960676860565677,-0.5130927389658914,-0.5833772097672377,-0.5883028994639594,-0.34789960773833983,-2.2298086611061008,-2.2347057731880033,-2.2491424146883743,-2.1102922725663964,0.003033931253267622
2023-02-07,-0.3159620629898898,1.2036073731683117,-0.531419653001501,0.3486281476653742,-0.4212575986639703,-0.19830787859632193,-0.5690643008699412,0.09460807001223503,-0.4734334315229556,-0.40816288076059687,-0.5903520317711481,-0.10726940412110639,-2.136590750008592,-2.1277694159640856,-2.098655332028031,-1.9946558462015915,0.206295679970191
2023-02-08,-0.3979236876305876,-1.1976043438757018,-0.5246179167542016,-0.12569586276370642,-0.4402704610302738,-0.8209963151819606,-0.5521581891874708,-0.40006901101906084,-0.48329270754611175,-0.7908506919793911,-0.5802821341122558,-0.4080006718293308,-2.105144039163404,-2.1065331069427966,-2.1309712893122037,-1.9523551504931194,0.11430988011346638
