Date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
2022-06-01,-0.2664324185076851,-0.770949805256006,0.49152201223793063,0.4291423769770558,-0.25617647201392596,0.03485447770048733,-0.2295283467927067,-0.12682592754046118,-0.12054128594059083,0.28201526983712677,-0.03921487766128288,-0.03511815809467344,2.462650378368236,2.4639284943214683,2.4574424467929714,2.4251261286032535,-0.1727867389236379
2022-06-06,-0.003116909021077414,1.461608579226503,2.1302727813664655,2.681825235595619,0.21216800710496164,0.7193107577422637,0.42405309067577857,0.1181247689563705,0.4277753412736761,1.0932638683106772,0.7181279150860714,0.2530081038049942,2.408361799041346,2.3867973593889675,2.349428313605944,2.3759902095606846,-0.3253635985160336
2022-06-07,-0.021462661731209916,0.06625958892493489,0.15895200320890443,0.20387409111519955,-0.1959400223779982,1.3285169060453266,0.2789536721033316,-0.15438890900231292,-0.0554870798160391,1.8252235546989661,0.544216423371638,-0.07171645225351078,2.363014957969224,2.358847778590757,2.344490139640003,2.3311074075267175,-1.0422627970307026
2022-06-08,-0.4455732979125084,0.06625958892493489,-0.0627613361437797,0.20387409111519955,-0.46716713253696546,1.4001610592519698,-0.09401174996240809,-0.050035481604478405,-0.37318395333098037,1.9059635052111934,0.10897404533580059,0.0487065953340571,2.3438060979820325,2.3462015443877147,2.328599410876012,2.286903619211816,-0.9649876361071725
2022-06-11,-0.508164689511784,0.3453293869852485,0.2746285280885657,-0.246662480608513,-0.5045048936190923,0.41326877084206093,-0.33276575992249413,-0.26316734091100596,-0.4176071100657282,0.7178859545783837,-0.16970009851641002,-0.2020152962188546,2.2863426334852166,2.324649521522446,2.311887532731595,2.232312458813031,-0.579082388654496
2022-06-12,0.04976202526106921,-0.21281020913537874,0.35656606654499245,1.330215520424481,-0.09843334075585657,1.2250832052533265,-0.03933366074139473,0.5303252329576468,0.06907185818364425,1.7550870766989652,0.19169447624491376,0.7527170541045861,2.4951766469428662,2.5233779850466505,2.516552686273685,2.4508819685261196,-0.1642286909658717
2022-06-13,0.21487379965226172,0.06625958892493489,0.5782794058976766,0.8796789487007685,-0.09654296014161555,0.6275159099587172,0.13513505156735753,-0.0869450639679452,0.07880483687482343,1.0340537121229658,0.40845898446562345,0.019287393279566665,2.589082127245766,2.5912107941858906,2.585393927527395,2.560644817548924,-0.5089147227624834
2022-06-14,0.39617300290533586,0.3453293869852485,0.1300328719889891,0.8796789487007685,-0.07458781862492445,-0.375376340421945,-0.21579734174775936,0.004360259952245116,0.08233660729329813,-0.22511527786180058,-0.03580436764148094,0.11341618066554146,2.3132209338227527,2.3050750404966123,2.3463438366315574,2.302676971138754,0.24798290631044204
2022-06-15,-0.16930784533639537,0.3453293869852485,-0.22502979465552678,-0.6971990523322256,-0.2826506680703392,-0.4632216028465039,-0.42593651635890745,-0.12197837412321011,-0.16688039562310203,-0.3396097341381818,-0.2849442307770031,-0.04423592394361162,2.164455178129496,2.1698141131094495,2.1170321759365898,2.0920846524446164,0.15514353904148412
2022-06-18,0.0832160449089579,2.856957569528071,0.08344093835690332,0.4291423769770558,-0.039558882912980764,0.5048504025436154,-0.04558223356622387,0.2702881190842607,0.09091798129664469,0.7433090031059483,0.12058906875786284,0.380633365250464,1.951174650717796,1.930617032856188,1.8847750894495525,1.8876333546786126,-0.006380948204467456
2022-06-19,-0.37758609669260557,0.06625958892493489,-0.033842204923864375,0.6544106628389121,-0.42162858595860236,-0.09836676395805392,-0.4855011933374345,-0.1116746417996838,-0.33144448138004945,0.0718664946920516,-0.3613626360618607,-0.03905867186841163,1.93789076407587,1.9357238687981662,1.975054526885206,1.9506570523088527,-0.06866211274988458
2022-06-20,-0.43154419289887763,1.461608579226503,-0.16719153221569613,-0.246662480608513,-0.4675617653802992,0.19585865042473186,-0.3745001748242158,-0.23435648336688109,-0.38207974235176445,0.40029146894918344,-0.23910541297503787,-0.17852293585190293,1.9379055758456312,1.9449515458666236,1.9220451835278323,1.8575856182154653,-0.40431754942923975
2022-06-21,-0.5707560811110596,0.06625958892493489,-0.17361800582012177,0.6544106628389121,-0.4764372837439638,0.03765089772368428,-0.5243514810144926,-0.08594580687524374,-0.3927943422927626,0.2201778812120065,-0.4050427107543473,-0.013934073091464235,1.889878094676919,1.902128813041202,1.9160880309985269,1.8793579711910446,-0.12616820891397987
2022-06-22,-0.5632019476421815,-0.49188000719569236,-0.33909970113408167,0.6544106628389121,-0.44901470385569225,0.2071328353062711,-0.39298459643295985,-0.15830646716595317,-0.36132880768874287,0.41581213470449624,-0.2590029495913313,-0.09289983590085941,1.9507642561086382,1.9526172807105098,1.9404851484248218,1.9050722581681452,-0.32152000064507735
2022-06-25,-0.4002484970992398,-0.21281020913537874,-0.2844746754964638,-0.4719307664703693,-0.40243804470186556,-0.37953322576742,-0.4231148465769917,-0.3306684303385027,-0.3139192006797324,-0.25620195581551714,-0.29798371674913426,-0.28525264152204055,1.821245398876158,1.8301870667015292,1.8442135543719975,1.8007303994928907,-0.14621005599871803
2022-06-26,-0.5901809957453175,-0.49188000719569236,-0.30536071471084714,0.6544106628389121,-0.4773414543110049,-0.5114013380621092,-0.5649595978696966,-0.31900065328840754,-0.3958422081035846,-0.4071348993793149,-0.45273600194976127,-0.27319999344054524,1.782853421357963,1.7695523920120433,1.7420378281107176,1.7474215596786047,-0.04708735758120216
2022-06-27,-0.4973730702705295,-0.49188000719569236,-0.3535592667440393,0.20387409111519955,-0.4840657772051391,-0.013871668095938957,-0.43321315245188075,-0.28402872256144124,-0.40223109342032437,0.1488317039978973,-0.3093896811645935,-0.23480879545578118,1.8301143761632632,1.8194021525597786,1.8003189973259155,1.7735289303722384,-0.32749319880201644
2022-06-28,-0.5167979849047875,0.6243991850455621,-0.3744453059584226,0.20387409111519955,-0.47305555808224053,-0.3894954573098204,-0.5070305872865601,-0.3414206847580806,-0.3896123089771551,-0.2679516915667537,-0.38781755165470194,-0.29671417905313247,1.8637540542773043,1.8535120721972052,1.8326681086766723,1.8310050494719872,-0.15250318404335872
2022-06-29,-0.5837060242005648,-0.21281020913537874,-0.5110078700524672,-0.9224673381940819,-0.5496026097632537,-0.28728094547944427,-0.5697880092331699,-0.33903903372024524,-0.4735893380865263,-0.1561965103355698,-0.45704523363723715,-0.29484913170689064,1.8000494930282565,1.8044260385990625,1.7932396524053917,1.7545265299626367,-0.21580077655735877
2022-07-02,-0.5232729564495401,-0.21281020913537874,-0.3921181083705931,-0.6971990523322256,-0.5252581536509476,-0.5578784209914402,-0.5982488032759425,-0.38796153935061894,-0.4484591146716193,-0.45992864964324515,-0.48984980406394135,-0.3481428454194193,1.699061578497301,1.6963628821907897,1.6771473899329234,1.6428559822765507,-0.09871546917216234
2022-07-03,-0.564281109566307,-0.21281020913537874,-0.38087177956284823,0.20387409111519955,-0.5211876188088738,-0.21098413812402605,-0.4917173525077654,-0.3701282956428147,-0.4430745391402121,-0.0728753766780011,-0.3737598316956249,-0.3286282214367295,1.7847719288608723,1.7848578852350945,1.7734328988992543,1.7446240337150505,-0.3019834590911061
2022-07-04,-0.5847851861246903,-0.49188000719569236,-0.45477622601374296,-0.4719307664703693,-0.5020855660919605,-0.35249785252970006,-0.587257057825295,-0.24610437672338703,-0.4223051640522262,-0.2299628745067985,-0.47607421329349214,-0.19438409386826663,1.7962758662438654,1.7938704416331737,1.7720201906236177,1.739625646308887,-0.06352195691297986
2022-07-05,-0.40672346864399245,0.3453293869852485,-0.12059959858361034,0.4291423769770558,-0.3581814347624464,-0.1776133365321529,-0.3334761082187163,-0.279703088114502,-0.2631581144886977,-0.02522989605628954,-0.19737522317059275,-0.22754033215667083,1.8944720602224407,1.8912999962286325,1.898172547261256,1.9059890134621682,-0.21645028015234336
2022-07-06,-0.3085197335485773,-0.21281020913537874,-0.0161694025116939,0.6544106628389121,-0.32721484854761745,-0.466313117713479,-0.43237399045794717,-0.20565016468063746,-0.22327051672322037,-0.3471865588932474,-0.2985476954335864,-0.1430757963599223,2.032984338974884,2.0337877419739043,2.011603320249088,1.9799007708783851,0.05802399971988339
2022-07-09,-0.44988994560901013,-0.770949805256006,-0.06758119134709892,-0.02139419474665673,-0.41342699432990815,-0.667913301147668,-0.5196137361468566,-0.34792496585999805,-0.3163021853447717,-0.5781962228136707,-0.39210505786661926,-0.30128697030291235,2.1455890535103896,2.140524526106383,2.134860995326947,2.137964467087212,0.019890347100373674
2022-07-11,-0.5955768053659447,0.06625958892493489,-0.22824303145773958,1.1049472345626248,-0.4936369878801427,-0.034121753077322556,-0.5433464941288833,-0.1288714777509182,-0.40904878866738065,0.1537870699488036,-0.4211293170658721,-0.05588714206076466,2.0445990124990625,2.0632827993061427,2.0533313026597573,2.0050493439209505,-0.13059166057183255
2022-07-12,-0.45636491715376276,0.6243991850455621,-0.05954809934156688,1.1049472345626248,-0.1170509078654526,0.12402115921699268,0.04996312885138326,-0.2606476830743855,0.02204003099952444,0.3525774716197782,0.2548845484452312,-0.20068500084852484,2.1698465150126935,2.172076412058733,2.1724838317213515,2.161031291785279,-0.38899352011433996
2022-07-13,-0.341973753196466,0.06625958892493489,0.3147939881162259,0.20387409111519955,-0.2657255450514264,-0.22750968601942362,-0.3778460437308835,-0.03928594080173057,-0.131076909018616,-0.04127134865410422,-0.2137930364241075,0.06830086401886185,2.477539403593976,2.4723730856690063,2.4224882538294708,2.4076330067497316,0.10062901694215039
2022-07-16,-0.32254883856220806,-0.21281020913537874,0.1959042264343518,0.20387409111519955,-0.3245933678040702,-0.35113951700180374,-0.3366943865844461,-0.299025073703208,-0.19897205530708892,-0.1861785253282195,-0.16166354489697218,-0.23987440560439227,2.5245045387963008,2.5294551384783035,2.5187973088630575,2.4667944228629493,-0.12709156636977692
2022-07-17,-0.21247432230141303,-0.49188000719569236,-0.08525399375926938,0.20387409111519955,-0.12752666116863182,-0.6702506321596945,-0.3565501198309036,-0.029056768331105938,0.023957354708951502,-0.5801059548828542,-0.19535099543804993,0.07419420851057926,2.355132000333692,2.357159566769058,2.3333010874292612,2.3024317245063273,0.39914013442984997
2022-07-19,-0.21247432230141303,-0.49188000719569236,-0.08525399375926938,0.20387409111519955,-0.12752666116863182,-0.6702506321596945,-0.3565501198309036,-0.029056768331105938,0.023957354708951502,-0.5801059548828542,-0.19535099543804993,0.07419420851057926,2.355132000333692,2.357159566769058,2.3333010874292612,2.3024317245063273,0.39914013442984997
2022-07-20,-0.21247432230141303,-0.49188000719569236,-0.08525399375926938,0.20387409111519955,-0.12752666116863182,-0.6702506321596945,-0.3565501198309036,-0.029056768331105938,0.023957354708951502,-0.5801059548828542,-0.19535099543804993,0.07419420851057926,2.355132000333692,2.357159566769058,2.3333010874292612,2.3024317245063273,0.39914013442984997
2022-07-23,-0.21247432230141303,-0.49188000719569236,-0.08525399375926938,0.20387409111519955,-0.12752666116863182,-0.6702506321596945,-0.3565501198309036,-0.029056768331105938,0.023957354708951502,-0.5801059548828542,-0.19535099543804993,0.07419420851057926,2.355132000333692,2.357159566769058,2.3333010874292612,2.3024317245063273,0.39914013442984997
2022-07-24,-0.21247432230141303,-0.49188000719569236,-0.08525399375926938,0.20387409111519955,-0.12752666116863182,-0.6702506321596945,-0.3565501198309036,-0.029056768331105938,0.023957354708951502,-0.5801059548828542,-0.19535099543804993,0.07419420851057926,2.355132000333692,2.357159566769058,2.3333010874292612,2.3024317245063273,0.39914013442984997
