Date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
2023-01-21,3.402030701745114,2.9863806898552387,1.31535839773423,-0.9218113273692383,1.8237695314395204,6.491290791940517,3.005635858397802,-0.30308381634117937,1.4849943351946708,6.536153273520651,2.5077079350073346,-0.30808354229882745,-0.030908848470881007,-0.0394532451457636,0.14735747968137658,0.04209214136888259,-5.7312818276787265
2023-01-22,1.0233245260636987,-1.1570270735564798,1.1116800832797293,-0.9218113273692383,0.855250307198069,-0.5587176281524262,0.7853464490637175,-0.30308381634117937,0.6306127908731733,-0.5519137511264521,0.5801686411176692,-0.30808354229882745,-0.18698976277006138,-0.1883899198295917,0.14735747968137658,0.04209214136888259,0.33388024467483585
2023-01-23,1.0029356159864296,1.3290175844905514,1.5937187608220473,1.2616970681869464,1.721253619046689,2.872049669413148,2.187866377933793,0.41865968186800306,1.4024055062689411,3.006573336070697,1.8287549174945983,0.38725127832516976,-0.01662004477472107,0.013538003323155029,0.43449184941822216,0.04209214136888259,-2.268077877415161
2023-01-24,2.3418073777271116,-1.1570270735564798,1.6072973151190142,3.4452054637431306,2.278863611786364,-0.5587176281524262,1.7864571231904203,3.9046311842884536,1.9727896107316636,-0.5519137511264521,1.5568422074112191,3.74377356642278,0.24754741329286795,0.24120428877212974,0.43449184941822216,0.038724089918206764,2.371734858812389
2023-01-25,1.6349918283817768,0.5003360318082076,1.0505765889433791,0.169942870408854,0.5399489020015946,3.128176221250604,1.1255747741013595,-0.303082804220161,0.3737237986641649,3.0820548794903946,0.8688434693602094,-0.3080826359465776,-0.1576493104756644,-0.17361702545552252,-0.03083830963060701,-0.46522261700351736,-2.8379748726407854
2023-01-28,0.9757504025500704,1.3290175844905514,0.6296414057374113,-0.9218113273692383,0.6710783662591407,0.7313295918607794,0.8306258411790101,-0.30308381634117937,0.4316132783506208,0.684021271524295,0.5659747751725227,-0.30808354229882745,-0.4273355638120263,-0.4285489508297755,-0.27973749490350003,-0.46522261700351736,-0.7759546667373827
2023-01-29,1.322361873863648,1.3290175844905514,0.779005503004045,-0.9218113273692383,0.37105237532245,4.805963847766997,1.2550168764817975,-0.30308381634117937,0.11623793165719365,4.2340551067856795,0.783132949214048,-0.30808354229882745,-0.8932094375610964,-0.91147603969866,-0.8744829151246215,-0.46522261700351736,-4.281385536465218
2023-01-30,2.899104253172472,-0.3283455208741361,-0.15791474348665763,-0.9218113273692383,4.79050458041927,-0.38778388441470507,4.746665640153966,-0.30308381634117937,3.224203177263749,-0.4072363781997519,3.212833034292721,-0.30808354229882745,-1.248109944094024,-1.2515334246764058,-1.2870243231856253,-0.46522261700351736,0.18682497925860508
2023-01-31,1.4990657611999818,-1.1570270735564798,0.2087062225314434,-0.9218113273692383,0.8475978008639281,-0.5587176281524262,0.7777023260916767,-0.30308381634117937,0.41968903693352655,-0.5519137511264521,0.36783913715691335,-0.30808354229882745,-1.1601141901555219,-1.1631865399139945,-1.2870243231856253,-0.46522261700351736,0.33388024467483585
2023-02-01,0.08543466250931225,-1.1570270735564798,0.05255284811632631,0.169942870408854,-0.11671601662487953,-0.5587176281524262,-0.1896052150878513,-0.2625989756058445,-0.2803463314419057,-0.5519137511264521,-0.3398339741984677,-0.27592180978549485,-1.1638997248505554,-1.16709755853352,-1.2870243231856253,-1.2203360944470045,0.3534876133969999
2023-02-04,0.08543466250931225,-1.1570270735564798,0.05255284811632631,0.169942870408854,-0.11671601662487953,-0.5587176281524262,-0.1896052150878513,-0.2625989756058445,-0.2803463314419057,-0.5519137511264521,-0.3398339741984677,-0.27592180978549485,-1.1638997248505554,-1.16709755853352,-1.2870243231856253,-1.2203360944470045,0.3534876133969999
2023-02-05,0.47962025733651814,0.5003360318082076,0.3377024883526271,-0.9218113273692383,0.007584020329365094,0.8467469045282177,0.18836874526351086,-0.30308381634117937,-0.19656103580894657,0.6411953504009532,-0.07283573917627235,-0.30808354229882745,-1.217233211878295,-1.2297450422036458,-1.264355835007481,-1.2203360944470045,-0.8752488328675119
2023-02-06,0.06504575243204298,-0.3283455208741361,-0.23259679211997453,-0.9218113273692383,-0.342887693765057,-0.06508490696201091,-0.3237573203597447,-0.30308381634117937,-0.45606624753444414,-0.134251121980414,-0.45085279121979516,-0.30808354229882745,-1.308680872032033,-1.3099490749987384,-1.2896809153991706,-1.2203360944470045,-0.09079477411008029
2023-02-07,-0.22039898864972682,-1.1570270735564798,-0.38196088938660827,0.169942870408854,-0.3729953570724533,-0.5587176281524262,-0.4456036988777601,-0.2625999877268629,-0.4673087620929518,-0.5519137511264521,-0.5280019807547653,-0.27635982057799224,-1.1784491277859857,-1.1812773407724162,-1.2896809153991706,-1.3010106112678899,0.35348712321278186
2023-02-08,-0.2883620222406244,-0.3283455208741361,-0.37517161223812495,-0.9218113273692383,-0.39343782226783325,0.3072287291688484,-0.30808957679463883,-0.30308381634117937,-0.48431341351277474,0.18756763188833178,-0.4308222838920815,-0.30808354229882745,-1.2077882566821665,-1.214674844889361,-1.2187977796146605,-1.3010106112678899,-0.4110982986342627
