,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,88,0,8,0,2193193,0,2193193,0,8674078315,0,8674078315,0,3955.0,3955.0,,,0.0
1,2024-08-04,300,0,136,1,19549426,0,19448635,100791,78072016643,0,77669558180,402458463,3993.570790416046,3993.573748491861,,3993.0,100791.0
2,2024-08-03,297,0,52,0,5885699,0,5885699,0,23464086648,0,23464086648,0,3986.6270171138553,3986.6270171138553,,,0.0
3,2024-07-31,480,2,194,0,26658055,8800000,35458055,0,112790482028,37232800000,150023282028,0,4231.009427657044,4231.007087895825,4231.0,,-8800000.0
4,2024-07-30,531,1,202,2,38481094,1099409,9227493,30353010,173157448426,4977114696,41756732602,136377830520,4499.805759836246,4525.252157005159,4527.082001329805,4493.057872019941,29253601.0
5,2024-07-29,409,1,240,1,13496338,872190,14300528,68000,61161850045,3985234500,64842852545,304232000,4531.736686277419,4534.29779271087,4569.227461906236,4474.0,-804190.0
6,2024-07-27,317,1,179,2,7182243,379356,7155299,406300,33584333082,1779179640,33461744389,1901768333,4676.0229474274265,4676.498408941401,4690.0,4680.6998104848635,26944.0
7,2024-07-24,275,2,152,0,5913772,2080190,7993962,0,28060264470,9873731370,37933995840,0,4744.90130326296,4745.331018586278,4746.552656247746,,-2080190.0
8,2024-07-23,345,1,178,1,11771284,3200000,14546884,424400,56812718670,15357000000,70124100540,2045618130,4826.382463459381,4820.558171770669,4799.0625,4820.023868991518,-2775600.0
9,2024-07-22,410,1,220,1,22829492,2597706,25218397,208801,109759693950,12323103500,121066209620,1016587830,4807.8027294694075,4800.709958686113,4743.840719465559,4868.692343427474,-2388905.0
10,2024-07-21,477,2,220,3,13481927,2542940,15812367,212500,64354705990,12055019170,75398215160,1011510000,4773.405611082155,4768.306677931268,4740.583407394591,4760.047058823529,-2330440.0
11,2024-07-20,587,3,344,4,23345113,11258482,28548327,6055268,117490377560,56368349700,143542221450,30316505810,5032.76114191437,5028.043200219754,5006.745110042366,5006.633201040812,-5203214.0
12,2024-07-17,234,1,406,4,31467087,10000,21752779,9724308,157972932723,50130000,109019974968,49003087755,5020.259190912715,5011.772287485659,5013.0,5039.236494257483,9714308.0
13,2024-07-14,246,1,140,3,8410346,670926,6064181,3017091,40091624789,3196301009,28926763592,14361162206,4766.941192312421,4770.1022763007895,4764.014226606213,4759.93670923416,2346165.0
14,2024-07-13,207,2,186,2,8778901,200791,8292231,687461,42237073835,962956227,39882574290,3317455772,4811.202886898941,4809.631363380977,4795.813691848738,4825.663960573764,486670.0
15,2024-07-10,323,3,200,0,9857329,4844180,14701509,0,47571846579,23355903089,70927749668,0,4826.03822790129,4824.521732292923,4821.435844456647,,-4844180.0
16,2024-07-09,316,4,244,2,18490869,1317263,18308132,1500000,92381992676,6483561266,91359873264,7505680678,4996.087132302976,4990.125331410108,4921.9945189381315,5003.787118666667,182737.0
17,2024-07-08,354,2,403,4,44351904,422000,25253746,19520158,222522545300,2115020000,126837228453,97800336847,5017.203890502649,5022.511450499264,5011.895734597157,5010.2226040895775,19098158.0
18,2024-07-02,196,3,177,1,8848339,531478,9370817,9000,42295891872,2534160390,44786816262,43236000,4780.0939670146,4779.392902667932,4768.137890938101,4804.0,-522478.0
19,2024-07-01,243,0,184,1,10951803,0,9350422,1601381,51435681801,0,43902453758,7533228043,4696.5492166906215,4695.237686384636,,4704.207208028571,1601381.0
20,2024-06-30,326,0,137,1,8490349,0,8473244,17105,39901193697,0,39819842317,81351380,4699.594056380957,4699.480189287598,,4756.0,17105.0
21,2024-06-29,317,0,278,0,11098073,0,11098073,0,54989720837,0,54989720837,0,4954.88909083586,4954.88909083586,,,0.0
22,2024-06-26,142,2,129,1,6478328,1398525,6876853,1000000,31257124802,6747876304,33180001106,4825000000,4824.875307641108,4824.881541891327,4824.995122718578,4825.0,-398525.0
23,2024-06-24,85,1,143,0,5868530,3282233,9150763,0,27759548045,15535698522,43295246567,0,4730.238755702024,4731.326400541681,4733.271075514749,,-3282233.0
24,2024-06-23,165,3,156,1,4754482,1345391,5383988,715885,22088231428,6237726040,25003874568,3322082900,4645.77033376086,4644.1178115553,4636.366706778921,4640.525922459613,-629506.0
25,2024-06-22,115,2,218,0,7497468,24227,7521695,0,34719394683,112075202,34831469885,0,4630.815987877508,4630.800622067233,4626.0454038882235,,-24227.0
26,2024-06-19,165,2,189,1,5440029,260377,5676370,24036,24871358074,1180246955,25941760509,109844520,4571.916450077748,4570.132057811595,4532.838749198278,4570.0,-236341.0
27,2024-06-18,307,4,193,5,10487287,3992140,8992933,5486494,47336782113,17996979887,40601866146,24731895854,4513.730015493998,4514.8636319207535,4508.10339492102,4507.777800176214,1494354.0
28,2024-06-16,172,2,75,0,2741675,2664502,5406177,0,12540421450,12187432148,24727853598,0,4574.0,4574.0,4574.0,,-2664502.0
29,2024-06-15,158,2,25,0,2025369,101090,2126459,0,9321217690,465115090,9786332780,0,4602.2318352853235,4602.1732749138355,4601.0,,-101090.0
30,2024-06-12,277,1,113,1,6206622,601461,6788422,19661,29097056197,2822118010,31826747846,92426361,4688.066422765878,4688.386762932534,4692.10474162082,4701.0,-581800.0
31,2024-06-11,208,1,142,0,4639918,400000,5039918,0,22135384880,1948606657,24083991537,0,4770.641394955686,4778.647497241027,4871.5166425,,-400000.0
32,2024-06-10,88,3,151,0,3498653,1384295,4882948,0,16819944993,6653802620,23473747613,0,4807.548788919621,4807.290106919017,4806.636316681054,,-1384295.0
33,2024-06-09,304,2,278,1,9988135,2100000,12087035,1100,47145122281,9842004609,56981967890,5159000,4720.112641749436,4714.304863847917,4686.668861428571,4690.0,-2098900.0
34,2024-06-08,227,2,113,1,5748456,4001053,9549509,200000,27324425740,19017004909,45390802933,950627716,4753.3504196605145,4753.208037502242,4753.0,4753.13858,-3801053.0
35,2024-06-05,312,1,207,0,6644501,6654975,13299476,0,32380010820,32076979500,64456990320,0,4873.204296304568,4846.581197635155,4820.0,,-6654975.0
36,2024-06-02,231,2,155,0,5217904,3100000,8317904,0,25627660970,15193032010,40820692980,0,4911.485717253518,4907.569620904497,4900.978067741936,,-3100000.0
37,2024-06-01,274,1,236,1,10087792,3999,8991791,1100000,50334783990,19995000,44803038960,5551740030,4989.673061260581,4982.660179712807,5000.0,5047.036390909091,1096001.0
38,2024-05-29,76,1,123,0,5369296,200000,5569296,0,26994196240,1006000000,28000196240,0,5027.511286395833,5027.600659042005,5030.0,,-200000.0
39,2024-05-28,226,0,171,1,12475325,0,8460856,4014469,61632844460,0,41850499810,19782344650,4940.379866656781,4946.367106354251,,4927.761218233345,4014469.0
40,2024-05-27,259,2,207,2,8147589,26054477,32596711,1605355,39693511070,126624758220,158516243990,7802025300,4871.81067552622,4862.952093234192,4860.0,4860.0,-24449122.0
41,2024-05-26,179,1,2,1,1942455,1025,1143480,800000,9479180400,5002000,5580182400,3904000000,4880.0,4880.0,4880.0,4880.0,798975.0
42,2024-05-25,336,2,166,0,11437921,111020,11548941,0,56811808940,546218400,57358027340,0,4966.969866289512,4966.51834484218,4920.0,,-111020.0
43,2024-05-21,171,1,202,1,7561507,14469,7556976,19000,37924896210,71332170,37900658380,95570000,5015.520875666715,5015.320728820629,4930.0,5030.0,4531.0
44,2024-05-19,659,3,302,3,16415644,1097065,16999337,513372,81102389810,5456893250,84054061150,2505221910,4940.5548640065535,4944.549375660945,4974.083805426297,4879.9348425703,-583693.0
45,2024-05-18,293,2,192,2,6531660,3074000,7401190,2204470,33807000420,15935007150,38287497160,11454510410,5175.866536225094,5173.154203580775,5183.801935588809,5196.03823594787,-869530.0
46,2024-05-15,307,0,273,1,9566111,0,7473427,2092684,49429642740,0,38536100920,10893541820,5167.161737930911,5156.416316102372,,5205.53596242911,2092684.0
47,2024-05-14,242,1,239,1,7593716,8155945,12949661,2800000,38741768540,41533434660,66004113340,14271089860,5101.819522879181,5096.976155592027,5092.412302927496,5096.817807142857,-5355945.0
48,2024-05-13,621,1,284,0,25197491,3284102,28481593,0,127360254110,16438646380,143798900490,0,5054.481579535041,5048.836295427717,5005.522477681875,,-3284102.0
49,2024-05-12,415,0,221,3,12135276,0,10065589,2069687,63353728170,0,52530591080,10823137090,5220.625239178738,5218.829328318492,,5229.359362067791,2069687.0
50,2024-05-11,432,0,214,1,12684647,0,12454334,230313,66337440520,0,65110781620,1226658900,5229.742737026895,5227.961737656948,,5326.051503823058,230313.0
51,2024-05-08,429,0,165,4,10646917,0,7493788,3153129,56555035230,0,39902387600,16652647630,5311.86964545699,5324.728641909805,,5281.308703196095,3153129.0
52,2024-05-07,390,0,199,0,8873616,0,8873616,0,47753347390,0,47753347390,0,5381.498071361213,5381.498071361213,,,0.0
53,2024-05-06,564,0,212,1,12114893,0,10269893,1845000,66031914770,0,56029297240,10002617530,5450.47445074422,5455.684615214589,,5421.472915989159,1845000.0
54,2024-05-05,226,1,233,3,5843572,1198427,5344885,1697114,32824318310,6724098530,30061740790,9486676050,5617.1667449293,5624.3943115707825,5610.770226304981,5589.887332259354,498687.0
55,2024-05-01,250,1,188,0,4318539,2087264,6405803,0,24349833290,11824595530,36174428820,0,5638.442373682396,5647.134140715848,5665.117364166679,,-2087264.0
56,2024-04-30,379,0,179,0,10346448,0,10346448,0,58429132600,0,58429132600,0,5647.264897093186,5647.264897093186,,,0.0
57,2024-04-29,321,0,259,0,11123185,0,11123185,0,64486331540,0,64486331540,0,5797.470017805152,5797.470017805152,,,0.0
58,2024-04-28,408,1,270,1,13281555,20000,13299661,1894,77095308000,116400000,77200760680,10947320,5804.689887592229,5804.716426982613,5820.0,5780.0,-18106.0
59,2024-04-27,427,0,395,2,13611554,0,13410554,201000,81334922530,0,80127802530,1207120000,5975.432528130146,5974.980789757083,,6005.572139303483,201000.0
60,2024-04-24,423,0,452,1,16299146,0,16192296,106850,96771952970,0,96140469470,631483500,5937.240697764165,5937.420454146836,,5910.0,106850.0
61,2024-04-23,330,1,255,0,9037907,200000,9237907,0,52350056740,1157000000,53507056740,0,5792.276545886121,5792.119009208471,5785.0,,-200000.0
62,2024-04-22,414,2,334,1,14916496,871518,15666711,121303,87077554920,5102691840,91478615420,701631340,5837.668237902521,5839.044035471134,5854.947161160183,5784.121909598279,-750215.0
63,2024-04-21,575,1,460,0,26390403,30797,26421200,0,153878414070,180107840,154058521910,0,5830.847451249608,5830.867708885289,5848.22677533526,,-30797.0
64,2024-04-20,345,2,371,0,24201117,300000,24501117,0,137755798160,1710000000,139465798160,0,5692.125622135541,5692.222038693175,5700.0,,-300000.0
65,2024-04-17,71,0,129,0,7102294,0,7102294,0,37855227020,0,37855227020,0,5330.0,5330.0,,,0.0
66,2024-04-16,415,1,338,2,20341934,4000000,23338504,1003430,107436111950,21040000000,123198070150,5278041800,5281.509218838288,5278.74752169205,5260.0,5260.0,-2996570.0
67,2024-04-15,62,0,134,1,7358457,0,6733457,625000,39073406670,0,35754656670,3318750000,5310.0,5310.0,,5310.0,625000.0
68,2024-04-14,114,0,17,0,2189411,0,2189411,0,11450619530,0,11450619530,0,5230.0,5230.0,,,0.0
69,2024-04-13,854,4,386,3,25380934,4283710,26900936,2763708,133871854570,22632559460,141952965730,14551448300,5274.504656526825,5276.878311223074,5283.401411393395,5265.190208227497,-1520002.0
70,2024-04-09,305,2,283,1,8473472,740000,8613472,600000,47776255500,4170600000,48572855500,3374000000,5638.332846323207,5639.172624001099,5635.945945945946,5623.333333333333,-140000.0
71,2024-04-08,330,1,349,1,11449992,3145500,13685427,910065,65264863960,17781652310,77893973440,5152542830,5699.992101304525,5691.745930908842,5653.04476553807,5661.730568695642,-2235435.0
72,2024-04-07,367,2,327,0,13258196,2031346,15289542,0,73089142080,11285862000,84375004080,0,5512.751665460369,5518.478191171455,5555.854098710904,,-2031346.0
