,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,63,3,52,2,3029011,18925359,20887285,1067085,5083391975,31749872577,35041914799,1791349753,1678.234900764639,1677.667288927211,1677.6364758523207,1678.7320157250829,-17858274.0
1,2024-08-04,89,4,64,4,7193407,2567381,5915569,3845219,12154004772,4366278585,10012647730,6507635627,1689.603378760579,1692.5925012454422,1700.6741831461711,1692.3966169417138,1277838.0
2,2024-08-03,160,5,98,3,5745269,12050540,17141637,654172,9767995859,20560684917,29214290792,1114389984,1700.1807676890326,1704.2882655839696,1706.2044453609549,1703.5122016839607,-11396368.0
3,2024-07-31,171,5,81,3,7340065,8032580,10577645,4795000,13226802118,14488294610,19082756464,8632340264,1802.0006795580148,1804.0647482497286,1803.6912934573947,1800.2795128258604,-3237580.0
4,2024-07-30,95,4,67,4,2717747,5774474,5986054,2506167,5184416872,11072999932,11433430356,4823986448,1907.6157096300722,1910.011228766062,1917.5772428796113,1924.846368178976,-3268307.0
5,2024-07-29,67,2,95,6,2319123,10624866,8104210,4839779,4558005130,21085397421,16070291635,9573110916,1965.400338834982,1982.9559741171563,1984.5330210282182,1978.0057965456688,-5785087.0
6,2024-07-27,77,2,65,2,3187043,1053287,4202830,37500,6330102544,2093270706,8348223250,75150000,1986.1992900629205,1986.3337917546035,1987.369734934543,2004.0,-1015787.0
7,2024-07-24,58,4,72,0,4713192,3850843,8564035,0,9489285632,7741880821,17231166453,0,2013.3458666653087,2012.0383035566763,2010.4379277472492,,-3850843.0
8,2024-07-23,78,3,83,0,3633071,9339918,12972989,0,7253079534,18683451947,25936531481,0,1996.4045662746476,1999.2718317266745,2000.3871497587024,,-9339918.0
9,2024-07-22,67,1,58,1,4201995,151163,4348613,4545,8421377635,305338513,8717671598,9044550,2004.1379475701424,2004.7016365907934,2019.9289045599783,1990.0,-146618.0
10,2024-07-14,73,3,65,2,3412009,3760252,6020585,1151676,7292380453,8013703349,12842085867,2463997935,2137.26882109631,2133.0295755312814,2131.1612490333096,2139.4888275869257,-2608576.0
11,2024-07-13,69,4,59,1,3050877,5291273,6214150,2128000,6447855482,11212564080,13163627572,4496791990,2113.443276146498,2118.331159048301,2119.0673926671334,2113.1541306390977,-3163273.0
12,2024-07-10,102,3,59,3,3006277,3804131,6548684,261724,6483425173,8177892780,14092140737,569177216,2156.629336884126,2151.9042202983073,2149.740053641686,2174.7230517644543,-3542407.0
13,2024-07-09,65,2,61,3,3146996,502297,1588893,2060400,6971871865,1114181187,3520180387,4565872665,2215.4053786531663,2215.492413271378,2218.172091412053,2216.0127475247523,1558103.0
14,2024-07-08,95,1,82,2,7677185,500000,7461312,715873,17087253311,1111639796,16594344013,1604549094,2225.718581876039,2224.051750281988,2223.279592,2241.3879193655857,215873.0
15,2024-07-07,131,1,135,2,12231807,1800000,12637847,1393960,27370094544,3975550000,28220713106,3124931438,2237.6166124923325,2233.031710701989,2208.6388888888887,2241.765501162157,-406040.0
16,2024-07-06,22,1,44,0,3539309,1800000,5339309,0,7708615002,3919800000,11628415002,0,2178.0,2177.8876259081467,2177.6666666666665,,-1800000.0
17,2024-07-03,67,2,73,5,4835377,1042468,3683621,2194224,9972834380,2151296906,7601961270,4522170016,2062.472973668858,2063.719712207092,2063.657499318924,2060.942736931143,1151756.0
18,2024-07-02,46,1,65,3,3696267,294366,3925115,65518,7574823630,603450300,8043866439,134407491,2049.317224648544,2049.3326791699096,2050.0,2051.4590036325894,-228848.0
19,2024-07-01,88,1,59,3,4407720,201160,4418880,190000,8743908162,402771542,8767546818,379132886,1983.7712381911738,1984.1106384423201,2002.2446907933984,1995.436242105263,-11160.0
20,2024-06-30,151,1,72,0,6066404,2400000,8466404,0,12071209542,4864400000,16935609542,0,1989.845968385884,2000.3309010531507,2026.8333333333333,,-2400000.0
21,2024-06-29,63,1,54,2,1694783,1040902,2403345,332340,3571652614,2184901350,5047857831,708696133,2107.439485763074,2100.346737983935,2099.046163807928,2132.4430793765423,-708562.0
22,2024-06-26,32,2,31,2,2502061,2069543,3528769,1042835,5264153906,4354318472,7424470976,2194001402,2103.927084911199,2103.9832802883952,2104.0,2103.8816322812336,-1026708.0
23,2024-06-24,56,2,59,3,5153566,500000,4442216,1211350,10669306585,1024900000,9198906489,2495300096,2070.2765007763555,2070.7922552617883,2049.8,2059.933211705948,711350.0
24,2024-06-23,37,1,38,1,671242,9727,618023,62946,1373781249,19843080,1263852819,129771510,2046.6258800849769,2044.9931782474116,2040.0,2061.6323515394147,53219.0
25,2024-06-22,49,2,44,2,3887190,1766648,1666788,3987050,7954689727,3614195753,3412876159,8156009321,2046.3856222618394,2047.5766318212034,2045.7927968672877,2045.6250413212776,2220402.0
26,2024-06-19,60,5,62,2,3261792,4230355,6098372,1393775,6639222793,8629960524,12415617623,2853565694,2035.452534373743,2035.8905004483163,2040.008586513425,2047.3646707682374,-2836580.0
27,2024-06-18,62,0,57,2,2611000,0,2590800,20200,5257150476,0,5216346476,40804000,2013.4624572960552,2013.4114852555194,,2020.0,20200.0
28,2024-06-16,76,0,51,0,2376533,0,2376533,0,4768824790,0,4768824790,0,2006.6309998640877,2006.6309998640877,,,0.0
29,2024-06-15,98,3,71,2,7464969,1502031,4809213,4157787,15288542243,3056776557,9799477202,8545841598,2048.038276247363,2037.646742200855,2035.0955186677238,2055.382249740066,2655756.0
30,2024-06-12,37,2,62,3,2857491,3377177,4179678,2054990,5904033333,6979758897,8638802854,4244989376,2066.15990496558,2066.858464695127,2066.743584064442,2065.6983128871675,-1322187.0
31,2024-06-11,58,2,61,2,3141109,950210,3562113,529206,6517750784,1965382239,7382959779,1100173244,2074.983957576767,2072.6349161298363,2068.3661916839437,2078.913020638466,-421004.0
32,2024-06-10,44,3,71,2,4045812,321731,3365389,1002154,8387000766,667270094,6975814215,2078456645,2073.0080305263814,2072.8106661666748,2074.0,2073.9892721078795,680423.0
33,2024-06-09,103,1,80,1,6350431,50000,5302585,1097846,12899167997,101150000,10753355553,2246962444,2031.2271713526216,2027.9459080806814,2023.0,2046.7009434838767,1047846.0
34,2024-06-08,81,0,48,0,2915433,0,2915433,0,5910365015,0,5910365015,0,2027.2683388711043,2027.2683388711043,,,0.0
35,2024-06-05,117,0,49,0,5829041,0,5829041,0,12013630286,0,12013630286,0,2060.9960173551704,2060.9960173551704,,,0.0
36,2024-06-02,54,2,55,1,2438843,1974380,3339226,1073997,5093761604,4121937979,6975531111,2240168472,2088.5975866425188,2088.9664583948497,2087.7125877490657,2085.8237704574594,-900383.0
37,2024-06-01,81,3,73,0,5774812,1520686,7295498,0,12207501677,3191129752,15398631429,0,2113.9219210945744,2110.703262340693,2098.4803910866544,,-1520686.0
38,2024-05-29,27,1,36,2,2777005,666143,2600042,843106,5897858188,1414887732,5521988776,1790757144,2123.819794346787,2123.8075292629887,2124.0,2124.0,176963.0
39,2024-05-28,56,3,61,1,5187492,2215138,7173249,229381,10801010870,4615979450,14938960316,478030004,2082.125788338565,2082.5933013060053,2083.8338062910752,2084.0,-1985757.0
40,2024-05-27,104,4,63,2,10695784,9580409,19717900,558293,21864507858,19582355996,40305712962,1141150892,2044.217409214696,2044.1179315241482,2044.0,2044.0,-9022116.0
41,2024-05-26,82,2,63,2,5268962,5232006,10219968,281000,10987173930,10908732510,21310009440,585897000,2085.2634598617337,2085.1346540419695,2085.0,2085.0427046263344,-4951006.0
42,2024-05-25,121,1,52,1,2673552,1000000,3273552,400000,5634415123,2120602597,6913766520,841251200,2107.464198564307,2112.007544098887,2120.602597,2103.128,-600000.0
43,2024-05-21,102,0,51,1,3631816,0,3551816,80000,7755660777,0,7585027443,170633334,2135.4773416384533,2135.5350172981935,,2132.916675,80000.0
44,2024-05-19,263,2,112,3,11752594,2651703,13801165,603132,25209726097,5844111946,29759074439,1294763604,2145.035053282705,2156.272636331788,2203.9089392741193,2146.7333916953503,-2048571.0
45,2024-05-18,179,1,94,2,6179956,1000000,6336673,843283,14086097567,2288928777,14440896865,1934129479,2279.320041599002,2278.939889276281,2288.928777,2293.5710538455064,-156717.0
46,2024-05-15,154,4,97,4,7431665,2146359,5100217,4477807,17109282415,4941956059,11746994380,10304244094,2302.213893521842,2303.234231014092,2302.4834424250557,2301.1809338812504,2331448.0
47,2024-05-14,186,1,105,3,9405996,65551,9192304,279243,21983769698,152012769,21469872863,665909604,2337.2080636649216,2335.635642924777,2319.0,2384.695781093886,213692.0
48,2024-05-13,148,0,112,2,8600738,0,8578719,22019,20253573315,0,20202063019,51510296,2354.8645842949754,2354.9043882892074,,2339.3567373631863,22019.0
49,2024-05-12,147,0,99,2,8833861,0,8086276,747585,21535380030,0,19713469600,1821910430,2437.821925203487,2437.892251018887,,2437.0612438719345,747585.0
50,2024-05-11,97,0,83,1,3307445,0,3305395,2050,8182126653,0,8176913503,5213150,2473.851160941452,2473.8082749565483,,2543.0,2050.0
51,2024-05-08,103,0,67,3,4097241,0,3502798,594443,10201452714,0,8713180077,1488272637,2489.834675089896,2487.491450263475,,2503.6422953924935,594443.0
52,2024-05-07,107,0,73,2,3896252,0,3307117,589135,9786308232,0,8302330333,1483977899,2511.7236338922635,2510.443486879962,,2518.90975582846,589135.0
53,2024-05-05,133,1,92,2,5874420,413259,6149660,138019,15164434823,1059600424,15861814687,362220560,2581.4352434793564,2579.299455091826,2564.010521246966,2624.4253327440424,-275240.0
54,2024-05-01,108,1,95,2,6804438,41882,6087976,758344,17708628899,109438242,15848322442,1969744699,2602.5116106576324,2603.2169709604636,2613.013752924884,2597.4290018777756,716462.0
55,2024-04-30,127,3,76,1,5421824,3605955,7777779,1250000,13915198997,9222399132,19944480538,3193117591,2566.5161755527292,2564.289951925865,2557.5469277902803,2554.4940728,-2355955.0
56,2024-04-29,120,2,97,2,4119600,2882752,6218434,783918,10857890639,7553683525,16319980636,2091593528,2635.6662391979803,2624.4518533122646,2620.302934487601,2668.1279521582615,-2098834.0
57,2024-04-28,228,3,174,2,28645701,1033521,27079557,2599665,76194526174,2770976906,72010492779,6955010301,2659.893928725989,2659.219749385117,2681.103631179241,2675.3486703094436,1566144.0
58,2024-04-27,205,2,130,3,7346093,1922698,8370619,898172,19678977962,5157964560,22410617936,2426324586,2678.835942044295,2677.295184024025,2682.6701645292187,2701.4030564301715,-1024526.0
59,2024-04-24,243,2,121,3,7816514,829914,7389864,1256564,21021930930,2231410029,19874120051,3379220908,2689.425353808616,2689.3756165201416,2688.724408794164,2689.2549110112973,426650.0
60,2024-04-23,403,3,166,2,15957250,4606182,17884022,2679410,42968254544,12423644729,48155852871,7236046402,2692.7104948534366,2692.6746607111086,2697.1675737085507,2700.61185186291,-1926772.0
61,2024-04-22,187,4,235,5,19415065,5836002,18563461,6687606,52666300774,15778080886,50272924313,18171457347,2712.6512722980838,2708.165482341897,2703.5770183080813,2717.1841982018677,851604.0
62,2024-04-21,239,4,180,1,13692650,9949550,20826094,2816106,35706591076,26056609820,54378648179,7384552717,2607.719548516905,2611.0824324042715,2618.873197280279,2622.2566611484085,-7133444.0
63,2024-04-20,167,0,111,2,14412606,0,12202447,2210159,37382994773,0,31645301179,5737693594,2593.770673603372,2593.3569864306724,,2596.0546702748534,2210159.0
64,2024-04-17,68,0,89,2,16253384,0,13134950,3118434,40236338411,0,32515130297,7721208114,2475.5668364815597,2475.466621266164,,2475.9889463750073,3118434.0
65,2024-04-16,123,3,75,1,6584967,3000000,6384967,3200000,16145859128,7353000000,15655505846,7843353282,2451.927113378093,2451.9321471825933,2451.0,2451.047900625,200000.0
66,2024-04-15,88,1,83,1,7080824,800000,7756548,124276,17521328362,1982400000,19195772434,307955928,2474.4759030869855,2474.782910387456,2478.0,2478.0,-675724.0
67,2024-04-14,47,1,4,0,1227006,100000,1327006,0,2988986616,243600000,3232586616,0,2436.0,2436.0,2436.0,,-100000.0
68,2024-04-13,314,6,218,0,13662497,18197100,31859597,0,33458770355,44900090317,78358860672,0,2448.949877537027,2459.5057078719483,2467.431091602508,,-18197100.0
69,2024-04-09,118,4,92,2,4390186,3628529,6663364,1355351,11424936358,9469360940,17359491412,3534805886,2602.3809373908075,2605.2143349815497,2609.6969157474005,2608.037243488956,-2273178.0
70,2024-04-08,136,1,107,0,7658464,2980115,10638579,0,20177215080,7812719532,27989934612,0,2634.6294870616352,2630.984327136171,2621.6167939827824,,-2980115.0
71,2024-04-07,112,3,130,1,8182457,1785532,9708039,259950,21501964419,4641638737,25471671384,671931772,2627.812699657328,2623.7710194612937,2599.583058158577,2584.8500557799575,-1525582.0
72,2024-04-06,174,2,245,1,11467849,8124386,19192235,400000,30056577137,21207052408,50248829545,1014800000,2620.9428757738265,2618.185403888604,2610.296015969699,2537.0,-7724386.0
73,2024-04-03,159,6,153,2,9934843,7496315,15923470,1507688,26370172816,19880799053,42252813910,3998157959,2654.311982182305,2653.4928573985444,2652.07626053601,2651.8470393078674,-5988627.0
74,2024-04-02,173,3,155,2,8290220,210097,7258496,1241821,22015295697,559723648,19266484380,3308534965,2655.5743631652717,2654.335606164142,2664.1201349852686,2664.2607630246225,1031724.0
75,2024-03-30,155,3,113,1,6255265,1230786,6744661,741390,17156131141,3388795170,18510083872,2034842439,2742.670556882882,2744.40537070729,2753.358561114605,2744.631623032412,-489396.0
76,2024-03-27,235,2,157,1,10343151,996260,11232036,107375,28950057734,2777746910,31424532551,303272093,2798.959208272218,2797.7592442723653,2788.1746833156003,2824.4199580908034,-888885.0
77,2024-03-26,224,2,156,1,8687296,376827,8649987,414136,24641065464,1068336980,24528237536,1181164908,2836.4482416623077,2835.638658878909,2835.0860739808986,2852.118405547936,37309.0
78,2024-03-25,288,3,286,2,15406170,833338,14089978,2149530,44405283704,2397018303,40640056427,6162245580,2882.305187077645,2884.3236254165904,2876.405855727208,2866.787427949366,1316192.0
79,2024-03-24,140,3,243,2,17216998,4046200,19916869,1346329,48247069108,11437491619,55973873205,3710687522,2802.2927753142562,2810.375124975718,2826.724239780535,2756.1521158646956,-2699871.0
80,2024-03-18,101,2,121,2,7647405,1308180,7543769,1411816,20392687138,3491182252,20125425001,3758444389,2666.6152947306964,2667.8209527624717,2668.7323242978796,2662.134717980247,103636.0
81,2024-03-17,102,4,98,2,5483991,10689783,13358671,2815103,14402207619,27998696647,35012813633,7388090633,2626.2274352747845,2620.980308071065,2619.201591557097,2624.447713991282,-7874680.0
82,2024-03-16,2,0,2,0,0,0,0,0,0,0,0,0,,,,,0.0
83,2024-03-12,155,4,107,2,6507918,603665,6637048,474535,17014734421,1586072502,17339029673,1261777250,2614.466626807529,2612.4610930944,2627.405103824141,2658.9761556049607,-129130.0
84,2024-03-11,99,6,162,3,9482931,3460110,9850406,3092635,25197920080,9156347457,26130862253,8223405284,2657.1869056096684,2652.7700739441602,2646.259066041253,2659.028719522349,-367475.0
85,2024-03-10,180,2,123,3,9323563,1066998,6813424,3577137,24798348917,2804021007,18109627932,9492741992,2659.750238937625,2657.933504798762,2627.9533860419606,2653.7261480340285,2510139.0
86,2024-03-09,169,2,191,1,7334979,3170000,10444979,60000,19973823822,8552892378,28361116200,165600000,2723.09216181805,2715.287048446914,2698.073305362776,2760.0,-3110000.0
87,2024-03-06,187,4,217,1,11081825,4737291,15679116,140000,30434562131,12879493993,42925886124,388170000,2746.3492819097937,2737.774637549719,2718.746640854446,2772.6428571428573,-4597291.0
88,2024-03-05,210,7,323,4,21532813,13615497,23767117,11381193,59116674061,37346286995,65241390342,31221570714,2745.4227211744233,2745.027524457426,2742.9249916473855,2743.2599301321047,-2234304.0
89,2024-03-04,106,5,190,1,11790527,4718525,16192151,316901,31431557278,12517822573,43097233062,852146789,2665.831415169144,2661.6125962511096,2652.910088004196,2689.0,-4401624.0
90,2024-03-03,213,7,267,2,20303514,8381937,20038052,8647399,54440118252,22484879474,53908985763,23016011963,2681.3150793503037,2690.33066502672,2682.539784539063,2661.6109610531444,265462.0
91,2024-03-02,153,3,184,2,15139074,4919958,16209034,3849998,39177843628,12484201392,42011064305,9650980715,2587.8626148468525,2591.8302290562165,2537.460968569244,2506.7495398698907,-1069960.0
92,2024-02-28,103,2,108,2,8546927,5079444,10226364,3400007,21379883926,12697484398,25588664772,8488703552,2501.4702858699975,2502.225108748329,2499.7784005493513,2496.6723750862866,-1679437.0
93,2024-02-27,110,3,123,1,7142302,2697549,9723402,116449,17453856749,6561157784,23728802693,286211840,2443.7298715456163,2440.3807117097494,2432.2663959023544,2457.829951309157,-2581100.0
94,2024-02-26,169,4,145,1,5583290,8672885,14173989,82186,13626435841,21238480018,34665362348,199553511,2440.574614788055,2445.702642213141,2448.8368078211574,2428.071824885017,-8590699.0
95,2024-02-24,151,7,108,1,6302498,4412397,10675742,39153,15820244235,11073058104,26795444385,97857954,2510.154582357662,2509.9374249583775,2509.533503898221,2499.373074860164,-4373244.0
