,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,312,0,142,1,46925899,0,46819899,106000,29086799108,0,29021079108,65720000,619.8453248173253,619.844974633542,,620.0,106000.0
1,2024-08-04,277,2,149,4,46678110,1700000,36995447,11382663,29151837530,1063100000,23108278038,7106659492,624.5290893311661,624.6249177094684,625.3529411764706,624.3406742341401,9682663.0
2,2024-08-03,607,1,383,2,122741579,980814,116006275,7716118,77113341116,620932738,72918429326,4815844528,628.2576918454015,628.5731468060671,633.0789915315238,624.1279005842057,6735304.0
3,2024-07-31,581,3,296,3,95773518,3625926,98783809,615635,63519667140,2411524503,65522289431,408902212,663.2278782951254,663.289764732599,665.0782456674516,664.1958498136071,-3010291.0
4,2024-07-30,464,4,222,2,73446163,3235000,76116136,565027,51552460308,2273042158,53427225460,398277006,701.9081488028177,701.9172053084776,702.640543431221,704.8813702708012,-2669973.0
5,2024-07-29,412,2,268,0,62458248,1869117,64327365,0,44846971563,1342821748,46189793311,0,718.0312128351727,718.0426760990443,718.4257315085144,,-1869117.0
6,2024-07-27,347,3,208,0,62769979,3676333,66446312,0,46079503189,2689668756,48769171945,0,734.1009814420999,733.9635636211082,731.6172816771494,,-3676333.0
7,2024-07-24,374,2,217,2,63541326,4130691,58206761,9465256,47053758246,3073019732,43129260075,6997517903,740.522132729808,740.9665017264919,743.9481026298022,739.2845901896367,5334565.0
8,2024-07-23,255,1,97,2,38694847,4843808,19882457,23656198,28908075689,3632639400,14916566040,17624149049,747.0781752671098,750.237560679749,749.9552831160938,745.0119012784726,18812390.0
9,2024-07-17,377,4,209,1,52558050,1558667,53427754,688963,41180451571,1224308209,41867368640,537391140,783.5232009368689,783.6258406071122,785.4841406150256,780.0,-869704.0
10,2024-07-14,204,4,138,2,32976043,7000000,34909043,5067000,25873345791,5495441385,27377472385,3991314791,784.6103849088261,784.2515873322566,785.063055,787.7076753503059,-1933000.0
11,2024-07-13,290,3,229,3,47577795,10664190,52517156,5724829,37587619795,8366894043,41463407752,4491106086,790.0244177982607,789.5211947882326,784.5784858484329,784.4961108882029,-4939361.0
12,2024-07-10,242,5,212,2,40505315,5799945,40599205,5706055,31947343442,4567589250,32011427852,4503504840,788.7197875636815,788.4742534244205,787.5228558201845,789.2501632038247,-93890.0
13,2024-07-09,255,3,197,3,35777143,11687000,43852157,3611986,28567547776,9340312969,35024330147,2883530598,798.4859991755071,798.6911600950439,799.2053537263627,798.3227504204058,-8075014.0
