,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,80,2,62,1,2356313,543616,2378441,521488,11929412950,2735040360,12036114970,2628338340,5062.74546293298,5060.5060079270415,5031.1991552860845,5040.074440830853,-22128.0
1,2024-08-04,82,1,65,1,3453248,145290,3443190,155348,17452754160,725255500,17390783670,787225990,5054.011226532239,5050.776654788147,4991.778511941634,5067.5,10058.0
2,2024-08-03,155,5,167,4,3213230,8962538,10761164,1414604,16008731360,45110732260,54013129850,7106333770,4982.130553990844,5019.264630666348,5033.254225532991,5023.549890994229,-7547934.0
3,2024-07-31,97,4,121,2,2887451,7713633,10558327,42757,15073789810,40628763660,55478183180,224370290,5220.448696791737,5254.448283331251,5267.137243890136,5247.568585260893,-7670876.0
4,2024-07-30,68,4,77,6,1554202,8512407,3853362,6213247,8483229020,46465556620,20989664480,33959121160,5458.253830583155,5447.104237805844,5458.56848950009,5465.599735532806,-2299160.0
5,2024-07-29,135,7,136,6,5525333,17713128,12991482,10246979,30192754180,97892486700,71645167340,56440073540,5464.422538876843,5514.780172115852,5526.549952103322,5507.972012043745,-7466149.0
6,2024-07-27,87,4,103,5,2021197,12973861,4764428,10230630,11531825130,74387134180,27311829000,58607130310,5705.443422882579,5732.4465812055505,5733.615781763039,5728.594457037348,-2743231.0
7,2024-07-24,76,3,81,5,994896,4866168,1535553,4325511,5800204420,28276935150,8949089550,25128050020,5829.960538588958,5827.926193364866,5810.9245611742135,5809.267395227986,-540657.0
8,2024-07-23,71,2,99,4,1214671,1997048,1956854,1254865,7149390520,11736520220,11512943020,7372967720,5885.865818810196,5883.393968073244,5876.93446527074,5875.506703908389,-742183.0
9,2024-07-22,57,4,75,1,1108223,1948819,2615729,441313,6446258800,11242225710,15123994880,2564489630,5816.752404525082,5781.942578913947,5768.737738086503,5811.044836657882,-1507506.0
10,2024-07-17,138,3,119,3,5133781,4866612,6949903,3050490,32982061380,31259094720,44658632560,19582523540,6424.516624296985,6425.792210337324,6423.1738055139795,6419.468196912627,-1816122.0
11,2024-07-14,93,5,121,5,1961183,5078762,4380265,2659680,12735796900,32966766650,28480150530,17222413020,6493.936006991698,6501.924091350637,6491.102880977687,6475.3703528244,-2419082.0
12,2024-07-13,138,4,201,7,4992897,7167204,10899938,1260163,32909112550,46894317960,71461569720,8341860790,6591.185948758807,6556.144605593169,6542.902638183593,6619.668082621058,-5907041.0
13,2024-07-10,96,5,210,5,2856483,8127882,9723251,1261114,18362578280,52382249860,62665202320,8079625820,6428.387033985499,6444.881688233699,6444.760130621975,6406.737075315951,-6866768.0
14,2024-07-09,66,6,123,4,4705835,4513135,5110846,4108124,29741456520,28470432850,32276854630,25935034740,6320.123106738762,6315.364350637839,6308.349484338492,6313.109034683471,-405011.0
15,2024-07-08,110,5,210,5,6066021,4516562,9407438,1175145,38649481490,28598085670,59758963760,7488603400,6371.471758834992,6352.3101358733375,6331.826214275371,6372.4930965965905,-3341417.0
16,2024-07-07,133,6,172,7,7587709,11900000,10566060,8921649,48857881300,76755000000,68086780200,57526101100,6439.082112927631,6443.913833538708,6450.0,6447.922474869836,-2978351.0
17,2024-07-06,5,3,103,0,850000,656548,1506548,0,5414500000,4182210760,9596710760,0,6370.0,6370.0,6370.0,,-656548.0
18,2024-07-03,77,3,120,2,3862722,550148,3987300,425570,23328075660,3285880510,24026168850,2587787320,6039.284126582239,6025.673726581897,5972.720995077688,6080.755974340296,-124578.0
19,2024-07-02,93,8,121,4,5644304,8312574,11409478,2547400,33623775960,49521431430,67901415610,15243791780,5957.116406203493,5951.31658170514,5957.412400779831,5984.05895422784,-5765174.0
20,2024-07-01,140,7,182,2,5051547,4805967,9337192,520322,30096910750,28248435010,55250007320,3095338440,5957.959165776346,5917.197303000731,5877.783807088147,5948.890187230215,-4285645.0
21,2024-06-30,360,6,362,11,24084551,8148000,25325940,6906611,140715808870,47822715840,148237963690,40300561020,5842.5755526852045,5853.206778899421,5869.258203240059,5835.070343472363,-1241389.0
22,2024-06-29,18,4,71,0,2187555,977616,3165171,0,12512814600,5591963520,18104778120,0,5720.0,5720.0,5720.0,,-977616.0
23,2024-06-26,1,0,25,0,132916,0,132916,0,731038000,0,731038000,0,5500.0,5500.0,,,0.0
24,2024-06-24,3,0,36,0,442664,0,442664,0,2430225360,0,2430225360,0,5490.0,5490.0,,,0.0
25,2024-06-23,2,2,55,1,203656,2416690,620346,2000000,1109925200,13170960500,3380885700,10900000000,5450.0,5450.0,5450.0,5450.0,-416690.0
26,2024-06-22,22,2,56,2,1899804,1447400,1342359,2004845,10258941600,7815960000,7248738600,10826163000,5400.0,5400.0,5400.0,5400.0,557445.0
27,2024-06-19,15,3,51,2,1368564,2802070,2012484,2158150,7308131760,14963053800,10746664560,11524521000,5340.0,5340.0,5340.0,5340.0,-643920.0
28,2024-06-18,50,2,97,5,3949308,1557419,3523626,1983101,20796059740,8173080410,18535489040,10433651110,5265.74775631579,5260.345178517811,5247.836587328137,5261.280746668979,425682.0
29,2024-06-16,27,6,91,1,861280,2555351,2816631,600000,4427311570,13191400290,14546496900,3072214960,5140.385902377856,5164.502165885414,5162.265493077076,5120.358266666667,-1955351.0
