,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,52,1,6,0,631728,500000,1131728,0,2851713798,2257000000,5108713798,0,4514.148174530811,4514.082710686666,4514.0,,-500000.0
1,2024-08-04,158,3,84,2,5034948,900000,4072721,1862227,22959618298,4099200000,18572058840,8486759458,4560.050729024411,4560.110756420585,4554.666666666667,4557.3173721571,962227.0
2,2024-08-03,224,3,247,3,57912712,4400000,61091722,1220990,266318433903,20333479775,281033872648,5618041030,4598.61789762151,4600.195631218253,4621.245403409091,4601.217888762398,-3179010.0
3,2024-07-31,338,3,285,1,18458254,17526975,35962795,22434,90232271380,85759638000,175882341740,109567640,4888.451062597795,4890.674980629286,4893.008519724596,4883.999286796826,-17504541.0
4,2024-07-30,174,2,197,3,6962768,1144932,7854975,252725,36181518250,5930508460,40796723840,1315302870,5196.427376296324,5193.74330790359,5179.790991954107,5204.4826194480165,-892207.0
5,2024-07-29,392,2,183,2,18976107,300000,19038107,238000,98321787550,1531000000,98576046950,1276740600,5181.346603389199,5177.828181656926,5103.333333333333,5364.456302521008,-62000.0
6,2024-07-27,206,1,148,0,6410995,473300,6884295,0,34699336750,2585422000,37284758750,0,5412.472907871555,5415.915318852548,5462.543841115572,,-473300.0
7,2024-07-24,223,0,113,3,9745362,0,5709008,4036354,53518149090,0,31365637940,22152511150,5491.653269524519,5494.060954197296,,5488.247846943058,4036354.0
8,2024-07-23,183,1,106,2,4774028,200000,4848887,125141,26630719090,1114000000,27035617840,709101250,5578.249455177054,5575.6337155310075,5570.0,5666.418280179957,-74859.0
9,2024-07-22,165,1,149,1,6439251,299867,6641075,98043,36048139840,1678501090,37168776260,557864670,5598.188335879437,5596.801159450842,5597.485185098727,5690.0,-201824.0
10,2024-07-21,222,0,155,1,7397707,0,7307707,90000,40971626790,0,40473126790,498500000,5538.422485508009,5538.416741393709,,5538.888888888889,90000.0
11,2024-07-20,223,1,136,0,8542689,150000,8692689,0,49087085070,858000000,49945085070,0,5746.092953869677,5745.6426969836375,5720.0,,-150000.0
12,2024-07-17,220,0,222,3,11540774,0,9657150,1883624,68571283220,0,57365878510,11205404710,5941.65375909796,5940.249298188389,,5948.854288329306,1883624.0
13,2024-07-14,133,1,123,4,5461968,92881,4075391,1479458,31723481120,542332260,23707300870,8558512510,5808.067919841346,5817.184380590721,5839.001087412927,5784.897246153659,1386577.0
14,2024-07-13,211,1,133,0,7574034,80000,7654034,0,43792771310,463200000,44255971310,0,5781.961278494393,5782.045299250042,5790.0,,-80000.0
15,2024-07-10,284,0,163,0,11176784,0,11176784,0,66388569960,0,66388569960,0,5939.863377515393,5939.863377515393,,,0.0
16,2024-07-09,237,1,173,0,11754304,5000,11759304,0,72421773120,31000000,72452773120,0,6161.298288694932,6161.314744478074,6200.0,,-5000.0
17,2024-07-08,240,0,234,2,13544972,0,13339972,205000,86100855030,0,84790955030,1309900000,6356.6654128188675,6356.156896731118,,6389.756097560976,205000.0
18,2024-07-07,379,6,440,2,36214718,3206686,37453677,1967727,231169102580,20455884060,239060629270,12564357370,6383.291527494429,6382.834701917251,6379.135362801347,6385.213685638302,-1238959.0
19,2024-07-06,9,1,81,1,1995000,2545161,1540161,3000000,12109650000,15449127270,9348777270,18210000000,6070.0,6070.0,6070.0,6070.0,454839.0
20,2024-07-03,179,1,143,3,8025508,2000,7185547,841961,45967867250,11480000,41174663210,4804684040,5727.720569215057,5730.205815924661,5740.0,5706.5398991164675,839961.0
21,2024-07-02,150,1,169,3,8028623,2001,7194401,836223,46300073290,11465750,41505568790,4805970250,5766.875999782279,5769.148646287578,5730.009995002499,5747.235187264641,834222.0
22,2024-07-01,117,1,180,2,8254924,426683,7717742,963865,46181472540,2372326610,43175313640,5378485510,5594.4152290196735,5594.293465627641,5559.927651207102,5580.123264150063,537182.0
23,2024-06-30,238,1,127,1,8570125,1771479,9603988,737616,47598232930,9796278870,53315495320,4079016480,5553.9718417175945,5551.3912887021515,5530.0,5530.0,-1033863.0
24,2024-06-29,217,4,219,1,10275420,5384530,15290735,369215,60168487350,31961959620,89940617720,2189829250,5855.574502064149,5882.0336445566545,5935.886627059372,5931.040856953266,-5015315.0
25,2024-06-26,87,1,101,0,5491927,1050136,6542063,0,31882797080,6099735530,37982532610,0,5805.393458434535,5805.89526728801,5808.519591748116,,-1050136.0
