,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,54,3,94,0,3351650,12853851,16205501,0,9023873940,34656240010,43680113950,0,2692.367621917563,2695.388062979355,2696.1756449487393,,-12853851.0
1,2024-08-04,66,2,66,1,2225807,8962013,10983519,204301,5935400491,23950123241,29341253744,544269988,2666.62854910601,2671.3891735426505,2672.4044297860314,2664.0593438113374,-8757712.0
2,2024-08-03,120,6,148,3,7753243,10494614,15139751,3108106,20702026358,27961326914,40411435602,8251917670,2670.111894854837,2669.227228505938,2664.350200398033,2654.966616325183,-7386508.0
3,2024-07-31,182,4,105,1,9725539,12107753,21224438,608854,27432113585,34147612183,59862726488,1716999280,2820.626557047378,2820.4622656204137,2820.3096134352922,2820.05091532617,-11498899.0
4,2024-07-30,62,3,74,1,4259749,1544367,5760241,43875,12798657043,4605477485,17272024230,132110298,3004.5566165987716,2998.489860059675,2982.113373958392,3011.0609230769232,-1500492.0
5,2024-07-29,72,3,64,1,4202226,593699,4695925,100000,12652483466,1779477429,14132802895,299158000,3010.900286181657,3009.5887168129816,2997.2720671586108,2991.58,-493699.0
6,2024-07-27,72,1,90,1,5139187,400000,5439187,100000,15977017785,1240400000,16907417785,310000000,3108.860951158228,3108.4457631259966,3101.0,3100.0,-300000.0
7,2024-07-24,62,4,82,2,3981749,1354639,3784629,1551759,12358192689,4184161390,11745632199,4796721880,3103.7096233338666,3103.509537923004,3088.764896035032,3091.1513192448056,197120.0
8,2024-07-23,88,4,109,0,3097993,6111987,9209980,0,9580530878,18900932449,28481463327,0,3092.495973360818,3092.456588070767,3092.436624783397,,-6111987.0
9,2024-07-22,77,6,104,1,5161388,1477504,6303437,335455,15423309559,4376814345,18803822554,996301350,2988.2096751881472,2983.106288521643,2962.302873630122,2970.0,-1142049.0
10,2024-07-21,157,9,105,2,14852344,5754802,19808646,798500,43141496314,16709958794,57533564779,2317890329,2904.692775362596,2904.4673108399234,2903.654859715417,2902.805671884784,-4956302.0
11,2024-07-20,94,2,91,1,5481306,6768736,11450042,800000,16690653163,20717853384,34960332729,2448173818,3045.0139370069833,3053.2929686196785,3060.8156949835243,3060.2172725,-5968736.0
12,2024-07-17,49,0,43,1,2217620,0,2123620,94000,6848777792,0,6556907857,291869935,3088.3459709057456,3087.608826908769,,3104.9993085106385,94000.0
13,2024-07-10,65,4,105,0,2367443,4017163,6384606,0,7428672166,12590363752,20019035918,0,3137.8462611349037,3135.5162586383562,3134.1431134360246,,-4017163.0
14,2024-07-09,77,5,123,2,2163848,7491281,9645129,10000,6917481931,23913917525,30799459456,31940000,3196.8428147448435,3193.2656842640467,3192.233414418709,3194.0,-7481281.0
15,2024-07-08,119,3,180,2,8261379,3267319,11083266,445432,26244912406,10454850710,35274447166,1425315950,3176.819802844053,3182.676222514194,3199.825517496149,3199.850818980226,-2821887.0
16,2024-07-07,174,5,162,0,17525276,22504287,40029563,0,55278126237,71654242958,126932369195,0,3154.1943326313376,3170.9656484383804,3184.026357200297,,-22504287.0
17,2024-07-06,9,0,62,0,3742787,0,3742787,0,11520298386,0,11520298386,0,3078.0,3078.0,,,0.0
18,2024-07-03,60,6,67,0,2991814,2141920,5133734,0,8684367934,6221912970,14906280904,0,2902.7098389137827,2903.5943241313244,2904.8297648838425,,-2141920.0
