,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,102,2,55,2,513689,412320,497239,428770,20362062380,16331542320,19687179260,17006425440,39638.89119681364,39592.991016392516,39608.901629802094,39663.282039321784,16450.0
1,2024-08-04,96,1,64,1,480991,8720,440480,49231,19187723560,344090800,17564543600,1967270760,39892.0635937055,39875.91627315656,39459.95412844037,39960.0,40511.0
2,2024-08-03,108,6,140,4,263244,1291192,1295093,259343,10380083080,51133659180,51324408280,10189333980,39431.4137454225,39629.9016981792,39601.90210286309,39289.0264244649,-1031849.0
3,2024-07-31,117,2,158,3,412024,664779,1025225,51578,16985044420,27455658000,42318640170,2122062250,41223.43460575112,41277.41731814967,41300.42916518121,41142.77889797976,-613201.0
4,2024-07-30,91,2,101,4,821912,312073,671163,462822,34877457150,13245265000,28469672330,19653049820,42434.539403245115,42418.41747831749,42442.84189917103,42463.516902826574,150749.0
5,2024-07-29,96,3,124,6,312789,517279,568162,261906,13267804970,21955998670,24110684620,11113119020,42417.74797067672,42436.285108824595,42445.1769161323,42431.70839919666,-255373.0
6,2024-07-27,208,2,91,3,1070645,502023,565214,1007454,45858198720,21479387320,24213626480,43123959560,42832.31016816966,42839.75004157717,42785.66384408683,42804.89189580864,505431.0
7,2024-07-24,157,2,111,6,1579126,264609,619644,1224091,67556099300,11229622860,26558602100,52227120060,42780.689634646,42861.06554731426,42438.552203439795,42666.04366832205,959482.0
8,2024-07-23,241,0,178,4,1472424,0,904515,567909,62354512450,0,38325046780,24029465670,42348.204355538895,42370.82500566602,,42312.17619372118,567909.0
9,2024-07-22,115,2,145,3,604193,220953,685146,140000,24447040250,8910837620,27632107110,5725770760,40462.30302237861,40330.24656058709,40329.10899603083,40898.36257142857,-80953.0
10,2024-07-21,188,1,142,3,1288143,12441,869666,430918,51874627770,500625840,35024134560,17351119050,40270.86105347,40273.0870932059,40240.0,40265.47753865005,418477.0
11,2024-07-20,262,2,218,11,3166554,25043,1091536,2100061,125772108620,994248930,43343269770,83423087780,39718.92114266803,39708.511464578354,39701.67032703749,39724.12600395893,2075018.0
12,2024-07-17,29,3,62,3,68358,360360,328032,100686,2558144070,13515920500,12289609100,3784455470,37422.74598437637,37464.665337528044,37506.716894216894,37586.709870289815,-259674.0
13,2024-07-14,39,2,54,1,250880,248190,399591,99479,9443092470,9339701810,15040211240,3742583040,37639.87751116072,37639.01399180662,37631.25754462307,37621.84018737623,-148711.0
14,2024-07-13,46,2,60,2,169301,285581,333249,121633,6332122570,10706600980,12459690090,4579033460,37401.56626363695,37388.5295679807,37490.59279153725,37646.308649790764,-163948.0
15,2024-07-10,49,2,80,2,235235,571567,376802,430000,8781489790,21501389710,14078979500,16203900000,37330.71094862584,37364.39695118391,37618.318954733215,37683.48837209302,-141567.0
16,2024-07-09,65,2,68,2,191699,236984,238683,190000,7223832630,8951662600,8993133470,7182361760,37683.204555057666,37678.148297113745,37773.27836478412,37801.904,-46984.0
17,2024-07-08,67,4,128,0,244594,431920,676514,0,9349695630,16466497290,25816192920,0,38225.36787492743,38160.618878545014,38123.95186608631,,-431920.0
18,2024-07-07,117,4,175,14,769761,7729555,2855061,5644255,29845652960,300274976250,110848322460,219272306750,38772.62287904947,38825.20284505305,38847.640808558834,38848.75980089489,-2085300.0
19,2024-07-06,0,1,60,0,0,166747,166747,0,0,6336386000,6336386000,0,,38000.0,38000.0,,-166747.0
20,2024-07-03,72,5,74,1,157452,290147,427599,20000,5630055300,10438438020,15348493320,720000000,35757.280314000454,35894.59591813826,35976.3775603401,36000.0,-270147.0
21,2024-07-02,48,7,105,0,131120,863656,994776,0,4575856270,30219805990,34795662260,0,34898.2326876144,34978.389366048235,34990.55872940152,,-863656.0
22,2024-07-01,69,4,93,0,211461,291908,503369,0,7405748590,10215657940,17621406530,0,35021.81768742227,35006.936323055255,34996.15611768091,,-291908.0
23,2024-06-30,117,1,181,2,1218319,116207,1189853,144673,42366449150,3998817610,41361439410,5003827350,34774.512381404216,34761.80621471728,34411.159482647345,34587.154133805205,28466.0
24,2024-06-29,105,4,91,4,1298243,194481,762724,730000,43490087560,6513300870,25548388430,24455000000,33499.18894998856,33496.24297911171,33490.679655081985,33500.0,535519.0
25,2024-06-26,1,0,25,0,42647,0,42647,0,1372806930,0,1372806930,0,32190.0,32190.0,,,0.0
26,2024-06-24,15,1,48,1,59797,20000,79739,58,1918209760,641543620,2557897960,1855420,32078.69558673512,32078.380215452915,32077.181,31990.0,-19942.0
27,2024-06-23,62,6,62,6,1418602,317788,497478,1238912,44626076690,9997306680,15633598780,38989784590,31457.78498127029,31425.708835365585,31459.044016765893,31470.987923274613,921124.0
28,2024-06-22,80,1,59,6,1111412,200,432845,678767,34339669570,6120000,13372293050,20973496520,30897.33561451559,30893.952916170914,30600.0,30899.405127238064,678567.0
29,2024-06-19,33,4,58,4,540074,364006,455756,448324,16359866440,11033409680,13835347770,13557928350,30291.897851035228,30356.91854852158,30311.065421998537,30241.361939133305,84318.0
30,2024-06-18,42,6,37,5,156798,530133,396164,290767,4681221090,15815328720,11820998750,8675551060,29855.107144223777,29838.64952393453,29832.75653468092,29836.780171064805,-239366.0
31,2024-06-16,68,8,37,3,715832,774680,273708,1216804,21196028260,22977623460,8110713500,36062938220,29610.33910191218,29632.72355941368,29660.793437290235,29637.425764543837,442124.0
32,2024-06-15,35,5,43,3,365078,193211,284579,273710,10911981690,5767351660,8492993750,8186339600,29889.452911432625,29844.063511362398,29850.017131529778,29908.807131635673,80499.0
33,2024-06-12,70,6,41,4,570957,536242,161435,945764,17166616050,16128995280,4855177960,28440433370,30066.390376157924,30075.125964010283,30077.829189060165,30071.385007253397,409522.0
34,2024-06-11,65,5,54,2,728125,310680,179392,859413,21741309880,9294848590,5361095480,25675062990,29859.30970643777,29884.80801819479,29917.756501866872,29875.115910511013,548733.0
35,2024-06-10,62,2,36,1,499165,55000,303438,250727,14645031070,1613700000,8902400890,7356330180,29339.05836747368,29338.45098504472,29340.0,29340.0,195727.0
36,2024-06-09,45,4,46,2,143331,195680,288626,50385,4135168760,5618354610,8292264620,1461258750,28850.484263697315,28730.13734036435,28711.951195829926,29001.86067281929,-145295.0
37,2024-06-08,53,2,55,2,157162,274949,291172,140939,4509989510,7891814520,8369014080,4032789950,28696.437497613926,28742.50985671699,28702.83041582257,28613.726151029878,-134010.0
38,2024-06-05,53,4,36,3,200407,1116807,724372,592842,5837452830,32581014750,21154700620,17263766960,29127.988693009724,29204.19428139133,29173.361870045585,29120.35071739182,-523965.0
39,2024-06-02,29,2,27,2,199272,28297,71497,156072,5911351520,840157740,2112917290,4638591970,29664.737243566582,29552.530735555338,29690.700074212815,29720.84659644267,127775.0
40,2024-06-01,42,1,41,2,371401,7000,128401,250000,11097441540,209372350,3819313890,7487500000,29879.945234396244,29745.203619909502,29910.335714285713,29950.0,243000.0
41,2024-05-29,31,1,26,3,119363,22100,66026,75437,3555823770,658359000,1966914540,2247268230,29790.0,29790.0,29790.0,29790.0,53337.0
42,2024-05-28,35,3,41,3,205440,180512,202076,183876,6005923370,5308721620,5906851830,5407793160,29234.44007982866,29230.84299966349,29409.244925545117,29410.0,3364.0
43,2024-05-27,67,4,55,3,165880,369489,466783,68586,4774100490,10665731150,13440910650,1998920990,28780.446648179408,28794.773267235523,28866.166922425295,29144.7378473741,-300903.0
44,2024-05-26,49,3,47,0,70740,133535,204275,0,2049024150,3866135900,5915160050,0,28965.566157760815,28956.847631868804,28952.22900363201,,-133535.0
45,2024-05-25,57,4,44,0,69763,580836,650599,0,2064922300,17154832010,19219754310,0,29599.10410962831,29541.629037241066,29534.725826222893,,-580836.0
46,2024-05-21,28,1,25,2,223323,5777,185890,43210,6709358680,173367770,5588426450,1294300000,30043.294600197918,30063.082737102588,30010.0,29953.714417958807,37433.0
47,2024-05-19,88,4,72,2,299149,164962,259194,204917,8973118910,4936871700,7780373530,6129617080,29995.483555017734,30017.56803784038,29927.326899528376,29912.682110317837,39955.0
48,2024-05-18,57,5,67,1,143887,265366,377534,31719,4489875420,8320859410,11814441040,996293790,31204.17702780654,31293.714049595532,31356.16246994717,31410.0,-233647.0
49,2024-05-15,67,1,71,1,137665,266295,403960,0,4295276020,8450065500,12745341520,0,31200.929938619112,31550.998910783244,31731.972061060103,,-266295.0
50,2024-05-14,73,3,84,1,161277,236588,380927,16938,5139084060,7537352810,12131710790,544726080,31864.953217135735,31847.862687601562,31858.559225319965,32160.0,-219650.0
51,2024-05-13,92,2,124,0,421850,200000,621850,0,13662503070,6571603280,20234106350,0,32387.11169847102,32538.564525207043,32858.0164,,-200000.0
52,2024-05-12,2,0,6,0,0,0,0,0,0,0,0,0,,,,,0.0
53,2024-05-07,160,6,131,5,1703605,526255,1880569,349291,66891388570,20665844810,73820640470,13736592910,39264.61155608254,39254.417397075034,39269.64078251038,39327.073729354604,-176964.0
54,2024-05-06,79,3,133,4,598516,65506,539834,124188,23267073320,2577142810,21005757190,4838458940,38874.60539066625,38911.51203888603,39342.08790034501,38960.76062099398,58682.0
55,2024-05-05,75,2,82,7,186810,455367,179705,462472,7174764890,17586855930,6913038480,17848582340,38406.74958513998,38468.815447539026,38621.27894643222,38593.86587728554,7105.0
56,2024-05-01,79,3,84,5,359018,544494,204729,698783,13745044050,20938881550,7844513060,26839412540,38285.11119219649,38316.57000229572,38455.66994310314,38408.794346742834,154289.0
57,2024-04-30,63,5,61,3,406394,534505,500144,440755,15426568710,20308775860,19003829100,16731515470,37959.636977908136,37996.71514603794,37995.48340988391,37961.03383966149,-93750.0
58,2024-04-29,68,5,72,1,349713,526470,626799,249384,13240160620,19907478490,23714867500,9432771610,37860.075604853126,37834.88406969379,37813.129883944006,37824.28547942129,-277086.0
59,2024-04-28,73,5,72,3,437696,173401,484177,126920,16561373630,6548341720,18314830970,4794884380,37837.61704470683,37826.72652769545,37764.15199450983,37778.792782855344,-46481.0
60,2024-04-27,75,5,87,3,315415,245072,265487,295000,11953211600,9265364000,10069303080,11149272520,37896.775993532334,37927.66907607529,37806.701703989034,37794.14413559322,49928.0
61,2024-04-24,70,3,86,5,398461,149649,383000,165110,15045119000,5650216270,14465914030,6229421240,37758.07168079184,37770.01052219321,37756.45857974327,37728.91551087154,15461.0
