,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,35,1,19,0,2282952,1388000,3670952,0,3813226795,2314102400,6127329195,0,1670.3052867515391,1669.1390121690504,1667.220749279539,,-1388000.0
1,2024-08-04,20,5,56,0,630492,1922872,2553364,0,1064813264,3237378771,4302192035,0,1688.8608642139789,1684.9113698634428,1683.616367080076,,-1922872.0
2,2024-08-03,85,2,39,0,3178099,1438000,4616099,0,5191274287,2364552000,7555826287,0,1633.4526668300766,1636.8423396032017,1644.3337969401948,,-1438000.0
3,2024-07-31,117,2,24,0,4746582,4135058,8881640,0,8224295145,7161920456,15386215601,0,1732.6773549893376,1732.3619963204994,1732.0,,-4135058.0
4,2024-07-30,41,0,27,0,594241,0,594241,0,1071192987,0,1071192987,0,1802.6238293890863,1802.6238293890863,,,0.0
5,2024-07-29,34,1,35,0,975037,238750,1213787,0,1767672791,433571006,2201243797,0,1812.92893603012,1813.5338383093574,1816.0042136125655,,-238750.0
6,2024-07-27,31,0,23,0,590613,0,590613,0,1074764079,0,1074764079,0,1819.7433497061527,1819.7433497061527,,,0.0
7,2024-07-24,22,1,28,0,380328,520000,900328,0,694673447,956381384,1651054831,0,1826.5114506426032,1833.83703605797,1839.1949692307692,,-520000.0
8,2024-07-23,34,1,20,1,391749,100000,491742,7,717476700,184284240,901748081,12859,1831.4704057955475,1833.7829207185882,1842.8424,1837.0,-99993.0
9,2024-07-22,36,1,25,0,748863,410000,1158863,0,1361910112,761337800,2123247912,0,1818.637203333587,1832.1819852734966,1856.9214634146342,,-410000.0
10,2024-07-21,52,0,38,0,1104230,0,1104230,0,1995036058,0,1995036058,0,1806.721478315206,1806.721478315206,,,0.0
11,2024-07-20,39,0,45,0,1226479,0,1226479,0,2259827583,0,2259827583,0,1842.5326344764158,1842.5326344764158,,,0.0
12,2024-07-17,26,1,24,0,1441710,200000,1641710,0,2686470428,373680000,3060150428,0,1863.3916862614535,1864.0018200534807,1868.4,,-200000.0
13,2024-07-14,33,1,36,0,598672,100000,698672,0,1103830341,187176000,1291006341,0,1843.7981749605794,1847.8003140243204,1871.76,,-100000.0
14,2024-07-13,21,0,35,0,1411276,0,1411276,0,2632344364,0,2632344364,0,1865.2229358396232,1865.2229358396232,,,0.0
15,2024-07-10,28,0,22,0,1305741,0,1305741,0,2421238502,0,2421238502,0,1854.302271277382,1854.302271277382,,,0.0
16,2024-07-09,39,1,53,0,866590,285936,1152526,0,1600165651,536656304,2136821955,0,1846.5083268904557,1854.0336226688162,1876.8406356667226,,-285936.0
17,2024-07-08,39,1,30,0,1214963,600000,1814963,0,2259089738,1135800000,3394889738,0,1859.3897410867655,1870.5007969859441,1893.0,,-600000.0
18,2024-07-07,34,0,29,0,890496,0,890496,0,1708196592,0,1708196592,0,1918.252964639931,1918.252964639931,,,0.0
19,2024-07-06,36,1,65,0,2733954,400000,3133954,0,5347373455,782800000,6130173455,0,1955.9120069320845,1956.0508721570259,1957.0,,-400000.0
20,2024-07-03,27,2,39,0,733812,2422362,3156174,0,1350643591,4475448643,5826092234,0,1840.5853147672701,1845.9350574461357,1847.5556679802605,,-2422362.0
21,2024-07-02,62,1,32,1,2206449,889888,3096327,10,4015160929,1650148476,5665290825,18580,1819.7388333018348,1829.68104628484,1854.33276547161,1858.0,-889878.0
22,2024-07-01,31,1,57,0,2650242,500000,3150242,0,4975031032,918914520,5893945552,0,1877.198773545963,1870.950089548676,1837.82904,,-500000.0
23,2024-06-30,32,0,52,1,1686011,0,1682682,3329,3123424306,0,3117508673,5915633,1852.552744910917,1852.7022176501562,,1777.0,3329.0
24,2024-06-29,23,0,27,0,1071096,0,1071096,0,1975054800,0,1975054800,0,1843.956844204441,1843.956844204441,,,0.0
25,2024-06-26,52,2,38,0,1574896,743622,2318518,0,2926245789,1382980722,4309226511,0,1858.0565250022858,1858.6124890986398,1859.7899497325254,,-743622.0
26,2024-06-24,37,1,29,0,800299,370000,1170299,0,1478308928,685149888,2163458816,0,1847.1957705807454,1848.6376695186443,1851.756454054054,,-370000.0
27,2024-06-23,13,2,44,0,378293,2061237,2439530,0,688841186,3826569410,4515410596,0,1820.9197262439432,1850.9346456079654,1856.44319891405,,-2061237.0
28,2024-06-22,27,3,43,0,971146,389647,1360793,0,1779808366,720156758,2499965124,0,1832.6887677033114,1837.1384361912503,1848.228673645633,,-389647.0
29,2024-06-19,50,3,40,0,1264099,155620,1419719,0,2305803422,286257882,2592061304,0,1824.068701897557,1825.7565785905522,1839.4671764554685,,-155620.0
30,2024-06-18,27,4,33,0,1653437,3973594,5627031,0,3037363769,7336597679,10373961448,0,1837.0,1843.5941525824187,1846.3380201902862,,-3973594.0
31,2024-06-16,36,2,39,0,347682,1448000,1795682,0,641985807,2672272588,3314258395,0,1846.4740970196904,1845.6822505321097,1845.4921187845305,,-1448000.0
32,2024-06-15,24,3,28,0,312619,2978000,3290619,0,581030417,5543934000,6124964417,0,1858.5895834866083,1861.3411084662187,1861.629952988583,,-2978000.0
33,2024-06-08,81,0,50,0,4467190,0,4467190,0,9487406974,0,9487406974,0,2123.797504471491,2123.797504471491,,,0.0
34,2024-06-05,40,0,57,0,1847454,0,1847454,0,3967808518,0,3967808518,0,2147.717084160147,2147.717084160147,,,0.0
35,2024-06-02,28,1,33,0,1543035,113144,1656179,0,3260782164,242010306,3502792470,0,2113.226313077798,2114.9842317768794,2138.9583716326097,,-113144.0
36,2024-06-01,39,1,41,0,1685705,304320,1990025,0,3594604267,645662309,4240266576,0,2132.404108073477,2130.760455773169,2121.6558523922185,,-304320.0
37,2024-05-29,40,1,56,0,1633958,156364,1790322,0,3517414051,336851495,3854265546,0,2152.6955105333186,2152.833705892013,2154.277806912077,,-156364.0
38,2024-05-28,32,1,24,0,897755,124540,1022295,0,1912657809,264195041,2176852850,0,2130.4897316082897,2129.3783594754937,2121.3669584069376,,-124540.0
39,2024-05-27,44,2,27,0,783371,2871278,3654649,0,1638657662,6000991020,7639648682,0,2091.8028137370416,2090.3919041199306,2090.006965539387,,-2871278.0
40,2024-05-26,27,1,30,0,214332,1388000,1602332,0,450128300,2914800000,3364928300,0,2100.1451019913034,2100.019409211075,2100.0,,-1388000.0
41,2024-05-25,51,1,27,0,1180764,688500,1869264,0,2495280669,1452937806,3948218475,0,2113.2763778367225,2112.178095228924,2110.2945620915034,,-688500.0
42,2024-05-21,45,2,61,0,1629007,1653739,3282746,0,3473441348,3567377824,7040819172,0,2132.2445809011256,2144.7955985629105,2157.158913226331,,-1653739.0
43,2024-05-19,58,2,34,0,1641755,295265,1937020,0,3430591751,618366749,4048958500,0,2089.58812429382,2090.3028879412705,2094.2771713545458,,-295265.0
44,2024-05-18,69,3,45,0,1441105,683621,2124726,0,3106218172,1509305789,4615523961,0,2155.441950447747,2172.291373570051,2207.8107445499772,,-683621.0
45,2024-05-15,58,4,51,0,1168383,1011142,2179525,0,2521339978,2201146099,4722486077,0,2157.9738647344234,2166.7501299595096,2176.8911775002916,,-1011142.0
46,2024-05-14,61,1,32,0,1828875,510273,2339148,0,3990034382,1123236630,5113271012,0,2181.6878583828857,2185.9544637620193,2201.2464504294758,,-510273.0
47,2024-05-13,38,1,46,0,850426,578584,1429010,0,1855706744,1281980540,3137687284,0,2182.0907921441726,2195.707016745859,2215.720690513391,,-578584.0
48,2024-05-12,46,1,59,0,1815417,968771,2784188,0,3957448776,2147732888,6105181664,0,2179.911709541114,2192.805106551713,2216.9665359512205,,-968771.0
49,2024-05-11,37,0,37,2,980338,0,931527,48811,2165642060,0,2057436884,108205176,2209.0769306096468,2208.671229067971,,2216.819487410625,48811.0
50,2024-05-08,43,2,52,0,982200,583086,1565286,0,2189050143,1315754243,3504804386,0,2228.7213836285887,2239.082433497776,2256.535473326405,,-583086.0
51,2024-05-07,43,2,59,0,1033441,1057941,2091382,0,2293638646,2371867188,4665505834,0,2219.41905343411,2230.82432286402,2241.965466883314,,-1057941.0
52,2024-05-06,33,1,45,0,1875741,56000,1931741,0,4209669998,126530000,4336199998,0,2244.270396605928,2244.7108582361716,2259.464285714286,,-56000.0
53,2024-05-05,21,2,68,0,923868,1015766,1939634,0,2083913674,2307844798,4391758472,0,2255.640063299086,2264.2201941190965,2272.0240665665124,,-1015766.0
54,2024-05-01,18,0,54,0,2011738,0,2011738,0,4542520354,0,4542520354,0,2258.0079284678222,2258.0079284678222,,,0.0
55,2024-04-30,32,2,57,1,940720,284649,1192465,32904,2104389712,640987941,2672091984,73285669,2236.999013521558,2240.813763087386,2251.8538305070456,2227.257141988816,-251745.0
56,2024-04-29,47,1,59,1,3767930,100000,3590338,277592,8437444891,226506256,8039369147,624582000,2239.2785670115954,2239.167773897611,2265.06256,2250.0,177592.0
57,2024-04-28,47,4,109,0,2364154,1317785,3681939,0,5328726217,2983189899,8311916116,0,2253.9674729311205,2257.4833847057216,2263.791057721859,,-1317785.0
58,2024-04-27,44,1,72,0,2299672,227850,2527522,0,5177239654,514357326,5691596980,0,2251.294816826052,2251.848640684433,2257.438341013825,,-227850.0
59,2024-04-24,44,1,79,0,2633860,11367,2645227,0,5952022941,25499220,5977522161,0,2259.8099143462446,2259.7388280854534,2243.2673528635523,,-11367.0
60,2024-04-23,37,2,72,0,2240909,205509,2446418,0,5023582818,461972846,5485555664,0,2241.761186197208,2242.280617621355,2247.944596100414,,-205509.0
61,2024-04-22,41,2,67,0,1364491,465346,1829837,0,3046533923,1047343076,4093876999,0,2232.7255533382045,2237.290534074893,2250.676004521367,,-465346.0
62,2024-04-21,97,2,79,0,3015176,1500500,4515676,0,6735070002,3403704948,10138774950,0,2233.723670525369,2245.2396828293263,2268.380505164945,,-1500500.0
63,2024-04-20,55,1,178,0,4349750,7412923,11762673,0,9828153031,16796091859,26624244890,0,2259.475379274671,2263.4519288260417,2265.7852859121836,,-7412923.0
64,2024-04-17,40,1,29,0,1141339,152892,1294231,0,2431777726,323672364,2755450090,0,2130.6357935722867,2129.0249499509746,2117.0,,-152892.0
65,2024-04-16,54,0,51,0,1564268,0,1564268,0,3308337021,0,3308337021,0,2114.9425935964937,2114.9425935964937,,,0.0
