,date,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,individual_ownership_change
0,2024-08-05,29,1,2,0,17622,16700,34322,0,432443880,409818000,842261880,0,24540.0,24540.0,24540.0,,-16700.0
1,2024-08-03,148,4,69,2,303953,1493671,1585406,212218,7324410050,36077323280,38297890430,5103842900,24097.179662645212,24156.51916922227,24153.460353719125,24050.0,-1281453.0
2,2024-07-31,189,4,130,2,869427,1452308,1998723,323012,21669209940,36936112510,50501139730,8104182720,24923.55302975408,25266.702654644992,25432.69920016966,25089.416863769766,-1129296.0
3,2024-07-30,92,3,64,2,521304,639572,465892,694984,13434943260,16646881210,12061380890,18020443580,25771.801597532343,25888.791586891384,26028.158221435584,25929.29273191901,55412.0
4,2024-07-29,71,4,76,4,138692,484779,309973,313498,3634813720,12763731890,8193066230,8205479380,26207.81097684077,26431.54800579405,26328.970293680213,26173.944905549637,-171281.0
5,2024-07-27,50,3,99,4,123863,1290306,723824,690345,3313989850,34609542800,19381562040,18541970610,26755.28487118833,26776.622549127966,26822.740342213398,26858.991678074006,-599961.0
6,2024-07-24,66,5,112,2,378551,1194447,892371,680627,10231689220,32137391140,24063918760,18305161600,27028.562122408868,26966.27160676445,26905.66524927435,26894.556930594877,-513820.0
7,2024-07-23,138,4,104,2,922108,813386,796756,938738,24821635280,21742595400,21354103650,25210127030,26918.36019208162,26801.308869967717,26730.96832254305,26855.33879527621,125352.0
8,2024-07-22,130,4,105,2,412167,719872,1075043,56996,10849739670,19152451020,28461559530,1540631160,26323.649564375606,26474.810337819046,26605.35625777916,27030.51372026107,-662876.0
9,2024-07-14,148,3,92,4,483630,655554,814737,324447,13415660980,18569699040,22918944840,9066415180,27739.51363645762,28130.4824010693,28326.726768504195,27944.210240809745,-331107.0
10,2024-07-13,120,3,64,3,467672,582827,446328,604171,13014248850,16366441930,12442193370,16938497410,27827.727231906123,27876.79323277948,28081.132016876363,28035.932558828543,21344.0
11,2024-07-10,90,2,55,3,288785,332256,278604,342437,8085043620,9295821360,7790197360,9590667620,27996.75751856918,27961.54168640795,27977.888616006934,28007.100926593797,10181.0
12,2024-07-09,97,2,101,2,427254,648585,657147,418692,12012341600,18397933840,18603663760,11806611680,28115.22326297706,28309.744638566408,28366.26477639785,28198.799308322108,-229893.0
13,2024-07-08,121,1,67,3,557941,257523,320792,494672,15789347860,7516652420,9241298800,14064701480,28299.31455118014,28807.759545125813,29188.27607631163,28432.37838406055,237149.0
14,2024-07-07,103,3,140,3,880302,2145295,1539136,1486461,25946056840,62124573690,45063280730,43007349800,29474.04054517654,29278.296869152564,28958.5225761492,28932.71320270091,-658834.0
