Volume_rate,high_rate,low_rate,open_rate,earning_rate,individual_buy_count,corporate_buy_count,individual_sell_count,corporate_sell_count,individual_buy_vol,corporate_buy_vol,individual_sell_vol,corporate_sell_vol,individual_buy_value,corporate_buy_value,individual_sell_value,corporate_sell_value,individual_buy_mean_price,individual_sell_mean_price,corporate_buy_mean_price,corporate_sell_mean_price,meta_label
-0.4502264866392759,0.0157804459691252,-0.0051457975986277,0.0116638078902229,-0.0037735849056603,-0.4982052224221878,-0.7917099940313297,-0.7944061510409502,0.8035412734137644,-0.7137717277528444,0.0501957027326889,-0.5727155659248532,-0.1216972198069676,-0.6781121445538743,0.1549915302869327,-0.4573949953055308,-0.0714191041106056,0.6843428067866887,0.6747003214821473,0.6787150573684467,0.5700553931286796,0
-0.3315428771929343,0.0195205479452054,-0.0075342465753424,0.0,-0.0068493150684931,-0.4380940894204009,-0.7917099940313297,-0.9858457204249133,0.8035412734137644,-0.436809604379924,-0.0595290235539142,-0.8835090394021308,0.4714193825463211,-0.378246217508607,0.0331204899619261,-0.7684052710557093,0.6246784667118797,0.6741462750746967,0.7002274541539464,0.6831677945012975,0.5469947208663332,1
-0.2740278906175072,0.0119904076738609,-0.0116478245974648,-0.0116478245974648,-0.0065090784515244,-0.5153798318512698,-0.3469840097297803,-0.8844953601628152,0.0630627328501941,-0.4075652689686225,0.0064169275978037,-0.8352276130417586,0.5191658169976238,-0.3472372657682582,0.1033298131195062,-0.7211085250513858,0.6778984603262097,0.6670969623340576,0.6711479943984451,0.6605671424203823,0.5339372589200263,1
-0.8264762314328988,0.0151202749140893,-0.0030927835051546,-0.0030927835051546,0.0,-0.5926655742821386,-0.7917099940313297,-0.7268392441995516,-0.307176537431591,-0.6774608574449826,-0.6395011100209761,-0.838351419708722,-0.4945502199228212,-0.6376026597497234,-0.6148679115751448,-0.7227699725334109,-0.5119507779698513,0.7096546328848546,0.701908035201658,0.6844446186256161,0.6034253246408103,0
-0.4025743323897644,0.0112975008558712,-0.0085587127695994,-0.0047928791509756,-0.0017117425539198,-0.420919479991319,0.5424679588733186,-0.6480111862179198,0.0630627328501941,-0.4698913225910791,-0.1444170667535705,-0.65553286003462,0.065867870640254,-0.4131757854609352,-0.0621062199723489,-0.5397541800562269,0.1484722982681249,0.6850645992979536,0.6841563417597979,0.6800402185688861,0.5558896954914126,0
-0.7424445823085936,0.0065046217048955,-0.0071893187264635,-0.0071893187264635,-0.0037658336186237,-0.6871259261420893,-0.7917099940313297,-0.9408011158639806,-0.6774158077133761,-0.7730395370794786,-0.3862082400366555,-0.8877354850804252,-0.2802721410381037,-0.7426844585278688,-0.3338618255376498,-0.7737391906420984,-0.26121259221765,0.675409702686761,0.6723828475959893,0.654975530268994,0.5261242248281037,0
-0.7593658163473851,0.0030906593406593,-0.0247252747252747,-0.0054945054945054,0.0003434065934065,-0.5497290507094337,-0.7917099940313297,-0.7944061510409502,-0.6774158077133761,-0.593583330131025,-0.6190120728503561,-0.7656086044189968,-0.4586090417134164,-0.5508073535547623,-0.5937526778694953,-0.6534870434927903,-0.4717701015402212,0.6302299250686246,0.6351514960465582,0.5985626873875785,0.4241586851824444,0
-0.8985845826900111,0.0124395300621976,-0.0152038700760193,0.0020732550103662,-0.0020732550103662,-0.5411417459948927,-0.7917099940313297,-0.8056673021811833,-0.307176537431591,-0.7431437413448065,-0.6892509107990141,-0.9281477106434176,-0.5191457228076345,-0.7121988685658177,-0.6708543653463516,-0.8162210508933574,-0.5413001596188253,0.6085111813801558,0.6095872383249339,0.6181329737692364,0.5148447461066179,0
-0.7521730508359614,-0.0003461405330564,-0.0204222914503288,-0.0065766701280719,-0.0100380754586362,-0.4466813941349419,-0.3469840097297803,-0.6817946396386191,-1.0476550779951612,-0.6359895768904225,-0.5584941194078703,-0.7002848299633098,-0.5240816462404562,-0.5992126682594463,-0.5277300146544668,-0.5924975589445287,-0.5470752704550172,0.5748313144136298,0.5799655018104454,0.5834905296458632,0.5148447461066179,0
-0.644372247181359,0.0115022655977692,-0.0083652840711049,-0.003485535029627,0.0003485535029627,-0.4982052224221878,0.5424679588733186,-0.6817946396386191,0.0630627328501941,-0.5358949099525622,-0.4862748266413841,-0.6935830102843484,-0.3336140036338004,-0.4916981553845428,-0.4486680147311609,-0.5856377145141839,-0.3261330518051075,0.589707081363238,0.5833157093101158,0.5814531395512152,0.4690510208384857,0
-0.1930998466724662,0.0104638995465643,-0.0094175095919079,0.0104638995465643,-0.0094175095919079,-0.2319987762714175,-0.7917099940313297,-0.8056673021811833,-0.307176537431591,-0.3620344254730593,0.0942357244996494,-0.2099797022504997,-0.085253794016846,-0.3076616134691283,0.1883130909119718,-0.1083703100053692,-0.0392817591916873,0.5767201100900576,0.5845581533333839,0.5867754756402601,0.456068878166238,0
-0.6693817847583486,0.0073272854152128,-0.0279134682484298,-0.0125610607117934,-0.0279134682484298,0.0342076698793527,-1.236435978332879,-0.7268392441995516,-0.6774158077133761,-0.4070012732257045,-0.6756432696313551,-0.5838431155804871,-0.5119204281209628,-0.3616898490036767,-0.6572035123933253,-0.4846762898205149,-0.5329073803258565,0.5136894189900566,0.5077204065042624,0.4617098690820987,0.4919403010236584,0
-0.5794189336695759,0.0,-0.0247787610619469,-0.0194690265486725,-0.0219469026548672,-0.1633003385550897,-0.7917099940313297,-0.5016162213948894,-0.307176537431591,-0.5357682371119068,-0.374466972188102,-0.4881451769466124,-0.4615530414887348,-0.5035581088086143,-0.3372531789467787,-0.4008206179157408,-0.4769845526468125,0.422225612748801,0.4278515217330818,0.4289230923108809,0.2904936563155943,0
-0.5952937186172143,0.0071994240460763,-0.0028797696184305,0.0,-0.0028797696184305,-0.0946019008387618,-0.7917099940313297,-0.8957565113030482,0.0630627328501941,-0.5608856518018569,-0.3733261572008738,-0.8433497126949481,-0.0627428624015128,-0.5287651698767082,-0.3367971502577835,-0.7405571944810496,-0.0299620508929004,0.4329739423360988,0.4302846039028749,0.4185488250367187,0.290303748094234,0
-0.93015279455178,0.023398128149748,-0.0014398848092152,0.0007199424046076,0.0,-0.5411417459948927,-1.6811619626344283,-1.0534126272663118,-0.307176537431591,-0.7668928882876777,-0.7167114683565861,-1.0362326352348594,-0.4470366235489867,-0.7413000643701605,-0.7011568638662562,-0.9248708678730816,-0.4603671907991268,0.454758908270379,0.4621877454463143,0.4185488250367187,0.3109844390486405,0
-0.8981801675131011,0.0104279036317871,-0.0215749730312837,-0.0050341603739661,-0.0201366414958647,-0.4810306129931058,-1.236435978332879,-0.8957565113030482,-1.0476550779951612,-0.7257382898347559,-0.7083048027157008,-0.923433675971122,-0.5240816462404562,-0.7006016163470177,-0.6923743796747285,-0.8185201285844906,-0.5470752704550172,0.3915495588265622,0.3890637795381274,0.3414812757399259,0.3109844390486405,0
-0.721732700613234,-0.0118961788031723,-0.0483056957462148,-0.0118961788031723,-0.0407354001441961,-0.1976495574132536,-1.236435978332879,-0.3101766520109265,-1.0476550779951612,-0.4712465209180905,-0.6929711084723655,-0.6537615564485277,-0.5240816462404562,-0.4534598273324425,-0.6766674997053211,-0.5756991056180553,-0.5470752704550172,0.2280968933224239,0.2303076900683301,0.2795737339861175,0.3109844390486405,0
-0.5096007240034754,0.0260223048327137,-0.0167286245353159,0.0260223048327137,-0.0092936802973977,-0.1804749479841716,-1.236435978332879,-0.7944061510409502,-0.307176537431591,-0.5302559578633879,-0.2603854734652741,-0.5051804438739647,-0.312435490964398,-0.5114755925209082,-0.2366819374898575,-0.439139096374339,-0.3198415936637767,0.2352190637218701,0.2303725311577875,0.2151384535766389,0.0743176950997149,0
-0.8305859103746887,0.0236220472440944,-0.0026246719160104,0.0011248593925759,0.0236220472440944,-0.6441894025693844,-1.6811619626344283,-0.8507119067421158,-0.307176537431591,-0.6156616019852515,-0.7167114683565861,-0.9473346410360004,-0.3707864198444771,-0.5930994856262092,-0.7011568638662562,-0.8437040410911222,-0.380007170574086,0.2936048490935077,0.2969137794771305,0.2151384535766389,0.1483570309463144,0
-0.9009428990162468,0.0294227188081936,0.0111731843575419,0.0167597765363128,0.0167597765363128,-0.6699513167130073,-1.6811619626344283,-0.9858457204249133,-0.307176537431591,-0.7225262285181376,-0.7167114683565861,-0.986641192801392,-0.4530002040462363,-0.6994332689397246,-0.7011568638662562,-0.8796849351345178,-0.46908858667145,0.327284240341999,0.3298399437406901,0.2151384535766389,0.181728095741767,1
-0.7122603837609301,0.0233679525222551,-0.0304154302670623,0.0233679525222551,-0.0170623145400593,-0.4896179177076468,-1.236435978332879,-0.873234209022582,-1.0476550779951612,-0.4459913746474278,-0.7053033184843033,-0.639284614346548,-0.5240816462404562,-0.4291472015162687,-0.6894051205420817,-0.5632238322157709,-0.5470752704550172,0.2198987365534755,0.2206477930365699,0.2728366911315055,0.181728095741767,1
-0.7476543234828289,0.0101123595505617,-0.0187265917602996,-0.0187265917602996,0.0,-0.5153798318512698,-1.236435978332879,-0.8844953601628152,0.4333020031319792,-0.5219458173803937,-0.6801175460112645,-0.708803475022409,-0.5054936095638288,-0.5064075322004927,-0.6638335433530819,-0.6287897728731641,-0.5272919219223572,0.1924201971781527,0.1958145079184313,0.2249011817494313,0.0316053056687361,0
-0.7898611034926715,0.0282485875706214,-0.0086629001883239,-0.0086629001883239,0.0214689265536723,-0.7128878402857123,-1.236435978332879,-0.8619730578823489,-0.307176537431591,-0.5849806357065173,-0.6813347956026371,-0.8351719752934804,-0.4309451962056315,-0.5637714105563563,-0.6650861239550521,-0.7407436610572382,-0.4461015505479626,0.2688692406897822,0.2649598004065764,0.2234287833748071,0.1223134180626198,0
-0.5523893058799364,0.0359012715033657,-0.0089753178758414,-0.0089753178758414,0.0134629768137621,-0.6012528789966796,-0.7917099940313297,-0.9520622670042138,0.0630627328501941,-0.6840448291390462,-0.159621848903349,-0.9648038823999222,0.1626383013501197,-0.659958299797672,-0.1261936427255627,-0.8588620173132606,0.2020734528172533,0.339863563420944,0.344103546841584,0.2820870297648673,0.1532173727924218,1
-0.8411099714432115,0.0025849335302806,-0.0380354505169867,-0.0169867060561299,-0.0029542097488921,-0.6871259261420893,-1.236435978332879,-0.8394507556018826,-0.6774158077133761,-0.7669652727680522,-0.5631577710756596,-0.8692495903161476,-0.484267554040912,-0.7455829445973737,-0.5444132451573082,-0.7729674314764594,-0.5036441653592519,0.2788118615648925,0.248772521366564,0.2288625036237977,0.1529381344033273,1
-0.6750462447976202,0.0196587537091988,-0.0218842729970326,-0.0218842729970326,-0.0029673590504451,-0.6527767072839255,-0.7917099940313297,-0.9182788135835144,0.0630627328501941,-0.6374141436777928,-0.4239441181841926,-0.998322085153538,-0.0228751321108241,-0.6144457946373914,-0.3998410443672466,-0.8910036260247398,-0.0013839761869897,0.3039705947976107,0.3089720599944862,0.2685100012227302,0.143374161566712,1
-0.1387189122454324,0.0433333333333333,0.004074074074074,0.01,0.0222222222222222,-0.4466813941349419,0.5424679588733186,-0.6029665816569874,1.5440198139773345,-0.0441921614686371,-0.1727081376218446,-0.8145222779188936,0.7434217998827476,-0.0064136111154383,-0.1305043204070233,-0.7153884027222704,0.8543812992473606,0.3635058544508769,0.3840064086368646,0.361634258750106,0.2207542891030398,1
-0.3356201234936954,0.0492161866569449,0.0174990885891359,0.0244258111556689,0.0207801676995989,-0.1890622526987126,-1.236435978332879,-0.1299982337671966,1.5440198139773345,0.0920002436959821,-0.6666262679723028,-0.4065256118179611,-0.1108903634888734,0.1614637791957368,-0.6476489534913464,-0.312215346224314,-0.0774140218683328,0.5075592364926866,0.5085119228423985,0.4526980034786878,0.3623979502333666,1
-0.7296350128834915,0.0173697270471464,-0.0272952853598014,-0.0074441687344913,-0.010280042538107,-0.403744870562237,-1.236435978332879,-0.3777435588523251,-0.307176537431591,-0.5951697566592328,-0.56596873920419,-0.7296554914816438,-0.4471780330620041,-0.562068208464147,-0.5393723699610135,-0.6287863959827962,-0.4601102113029132,0.4692618816099975,0.4730967041834045,0.4758107083999688,0.3357198746092683,1
-0.1921176009727374,0.0238688991806198,-0.0024937655860349,0.01888136800855,0.0171001068756679,-0.3522210422749912,-1.236435978332879,-0.3101766520109265,1.1737805436955495,-0.2518913851832117,-0.0290567144300596,-0.5399965235555966,0.3142500231126766,-0.1934582640932867,0.0485279913267636,-0.4391115251724619,0.4202249189628055,0.553866859504258,0.5358033530624335,0.5556068502479589,0.4408952248622257,0
-0.6745107752753288,-0.0105263157894736,-0.0410526315789473,-0.015438596491228,-0.0305263157894736,-0.2577606904150404,-0.7917099940313297,-0.4115270122730244,-1.0476550779951612,-0.4817985696126837,-0.5996068099176031,-0.5815902925729328,-0.5240816462404562,-0.4500153223713741,-0.5770415763304273,-0.4928861959961924,-0.5470752704550172,0.3961990084393433,0.4004068553147348,0.4128315426359197,0.4408952248622257,0
-0.8239074338852928,0.029996385977593,-0.0621611853993494,-0.0621611853993494,0.0173473075533068,-0.5411417459948927,-1.236435978332879,-0.4565716168339569,-0.307176537431591,-0.6859449217488767,-0.6254462693783236,-0.8486737394074573,-0.4773799355189455,-0.6562243343125088,-0.6022993998510195,-0.7430943189021131,-0.4935731381549103,0.4792243051980853,0.4860431550217537,0.5225883262254154,0.4032936273087826,0
-0.876051839862607,0.0386819484240687,0.0064469914040114,0.0308022922636103,0.0236389684813753,-0.5497290507094337,-1.236435978332879,-0.8394507556018826,-0.307176537431591,-0.6897943686287926,-0.7109526343010577,-0.9280971308722558,-0.4777066402559167,-0.6573291712013439,-0.6948833951888449,-0.8182063227198064,-0.4934238757433886,0.5523467746390643,0.5433503285481226,0.5516494776300003,0.4549006278126792,1
-0.7641770993604098,0.0309278350515463,-0.0078208318521151,0.0167081407749733,-0.0056878777106292,-0.3522210422749912,-0.7917099940313297,-0.8281896044616496,-0.307176537431591,-0.6016089593925473,-0.6181975309494752,-0.8015263115165365,-0.4241867967214223,-0.5671509140697454,-0.5956519780553723,-0.6969819318313355,-0.4340030750900105,0.4972632030970507,0.494766003864568,0.4650574047728789,0.3406581150839829,1
-0.6069178419181828,0.0199075719872022,-0.0206185567010309,-0.0078208318521151,-0.0081763242090295,-0.6356020978548435,-0.3469840097297803,-0.4903550702546562,-0.307176537431591,-0.5731528105453236,-0.3794409255324174,-0.7659130946413919,-0.1774686441220058,-0.5398477437552464,-0.3399821897122673,-0.6646813765277482,-0.155262021178224,0.4580784072594952,0.4586522166774843,0.4646394531748696,0.3337707199590171,1
-0.7886299869148443,0.032880629020729,0.0007147962830593,0.0007147962830593,0.0171551107934238,-0.5583163554239746,-0.7917099940313297,-0.7155780930593184,0.0630627328501941,-0.6160466472072437,-0.6439605558060514,-0.8509660146365179,-0.409644778783628,-0.5775107399085594,-0.6218600545180736,-0.7407927350231532,-0.4153418198200319,0.583783354969736,0.5854748499187726,0.554531702823594,0.4285787087003135,0
-0.6694612116343375,0.0373634120549876,-0.0077546704265068,-0.0077546704265068,0.0116320056397603,-0.5926655742821386,-0.7917099940313297,-0.3326989542913927,0.0630627328501941,-0.507221607664215,-0.5620546029830098,-0.8707103341073054,-0.1663704354451947,-0.4558190270636071,-0.5309822030034306,-0.7572395293975148,-0.129513462939943,0.6580512702274511,0.6583576162981493,0.6032864110705298,0.502498098513293,1
-0.6404227457728133,0.0120898100172711,-0.0241796200345423,-0.0241796200345423,0.0,-0.5153798318512698,-0.7917099940313297,-0.4903550702546562,0.4333020031319792,-0.3876776329857297,-0.6476579371796582,-0.7191348990799535,-0.2955480255865571,-0.3265387028675142,-0.6246928181331389,-0.6052708415280986,-0.2797245093191229,0.6589706203090899,0.6622087330808397,0.636127628633235,0.5140986689799482,1
-0.5224950154296323,0.0182444061962134,-0.0034423407917383,-0.0017211703958691,0.0120481927710843,-0.5067925271367288,-0.3469840097297803,-0.4340493145534906,0.0630627328501941,-0.1984444944866932,-0.6591345359511748,-0.5283985820281564,-0.3082041770016112,-0.1142563954176453,-0.6369437803103544,-0.4095602732452517,-0.2906078156966924,0.7138459868154114,0.7059322908144541,0.6735009138475513,0.5971605768696503,1
-0.7155235045828054,0.0085178875638841,-0.0187393526405451,-0.0180579216354344,-0.001022146507666,-0.5067925271367288,-0.3469840097297803,-0.4227881634132576,0.0630627328501941,-0.6792282451741266,-0.4462607409643522,-0.7065749303050126,-0.4490017281609177,-0.6397879633600112,-0.3970049593039845,-0.5891066673034739,-0.4577650362904427,0.70354922348822,0.7112913909380424,0.7175210942719671,0.6040739104471538,1
-0.7694609722855682,0.0071501532175689,-0.0187265917602996,-0.0187265917602996,-0.0064691862444671,-0.6699513167130073,-1.236435978332879,-0.8281896044616496,0.4333020031319792,-0.6566684154574087,-0.5648256425869873,-0.8667984946056384,-0.3552606305531912,-0.6144356456985735,-0.5307743794185299,-0.7507001662180034,-0.3471721323638294,0.7198543942300077,0.7201997880687013,0.7041977488246776,0.5792849035971288,0
-0.7256702879903812,0.0006807351940095,-0.0170183798502382,-0.0156569094622191,-0.0061266167460857,-0.5325544412803518,-0.7917099940313297,-0.8281896044616496,0.0630627328501941,-0.6749485127719845,-0.4686058841191925,-0.7186331477500267,-0.4531586802246178,-0.636424358604278,-0.4237443017763917,-0.6035406493105031,-0.4631265361304499,0.6732120467283114,0.6795645341628915,0.6869878261381235,0.5772182990112018,0
-0.7876755406217115,0.009921313718782,0.0006842285323297,0.0054738282586383,0.0023947998631542,-0.7386497544293352,-0.7917099940313297,-0.8844953601628152,0.8035412734137644,-0.6152574553031606,-0.6432110403594424,-0.8673437445387645,-0.3881505328049886,-0.569025735315681,-0.6186733126960224,-0.7513588950235032,-0.3856665640929123,0.7222204074105673,0.7176815855251183,0.7062619577603383,0.5944494068224577,0
-0.8967604121048004,0.0061349693251533,-0.0149965916837082,0.0061349693251533,0.0027266530334014,-0.8760466298619908,0.0977419745717691,-0.771883848760484,0.0630627328501941,-0.826206943254551,-0.5918504088194381,-0.9539808229666834,-0.4846552111541837,-0.7999810311707253,-0.5610555250862231,-0.8392918387133974,-0.5003372874094945,0.7053270026200118,0.70818226042949,0.7055054810037629,0.5853875614619287,0
0.0406150597059961,0.0378323108384458,0.0023858214042263,0.0023858214042263,0.0289706884798909,-0.1804749479841716,0.5424679588733186,0.1515305447386311,0.4333020031319792,-0.0057208154895977,0.0927309895314953,-0.468676011430946,0.6569425683874732,0.1173758346565507,0.2181328029608552,-0.3326495293319099,0.8701516537396973,0.8306730567167436,0.846026775953634,0.7697394080593949,0.6519019779001585,1
-0.7946770197401288,0.0284471218206157,0.002677376171352,0.0073627844712182,0.0093708165997322,-0.5067925271367288,-1.236435978332879,-0.6930557907788523,0.4333020031319792,-0.5711732960750822,-0.7053033184843033,-0.8416755222694868,-0.4319777294601635,-0.511168025078372,-0.6880925881708102,-0.7178578436962553,-0.4351680600877384,0.872015431291572,0.8769157316635113,0.8142731345898726,0.7205274439595183,1
-0.7145710439615726,0.0245847176079734,-0.0006644518272425,0.0199335548172757,0.0,-0.5239671365658107,-0.7917099940313297,-0.7043169419190853,1.91425908425912,-0.559173557772999,-0.5808518115275701,-0.8695611617065053,-0.2508370194750237,-0.4967104702091443,-0.5444148672903385,-0.7463516850507432,-0.2138323129294183,0.8863906669626042,0.8907104348871311,0.8544380536719233,0.7414048029133476,1
-0.7434427133835201,0.0076007931262392,-0.0224719101123595,0.0076007931262392,-0.021810971579643,-0.5153798318512698,0.0977419745717691,-0.771883848760484,1.1737805436955495,-0.648105934633109,-0.5296976675002542,-0.7623482323698961,-0.4332114055564874,-0.6019077511220279,-0.4882930456456407,-0.6410685173185515,-0.4375542388137954,0.7852044410166285,0.7821390748792053,0.7815888405364305,0.6758933329952657,0
-0.5124389110388105,0.0113826581854703,-0.0150652828925343,0.0103783059926347,-0.0077000334784064,-0.5325544412803518,-0.7917099940313297,-0.8507119067421158,0.8035412734137644,-0.5214602381578815,-0.2752582784537691,-0.8609433802959285,0.1110579624295101,-0.4637750804828853,-0.2011951113984516,-0.743161666471941,0.2121861547256117,0.75770006512734,0.7571538963225252,0.754816792526052,0.6309939321344307,1
-0.8708950499390309,0.0195813639432815,0.00101282916948,0.00101282916948,0.0023632680621201,-0.833110106289286,-0.7917099940313297,-1.0196291738456125,0.8035412734137644,-0.7809797124405586,-0.5985914845789699,-0.9349162956203128,-0.4599914416079138,-0.7485990603828855,-0.566992569477957,-0.8176845840990362,-0.4699488967564285,0.8035786698176794,0.7879070526430083,0.7703199936136282,0.6674685600114109,1
-0.8071708673331752,0.0316604917480633,-0.001010441226002,0.0053890198720107,0.0053890198720107,-0.6184274884257616,-1.236435978332879,-0.5917054305167543,0.8035412734137644,-0.5940286957533293,-0.7009020542635765,-0.8171220781566191,-0.484577192112519,-0.5385145119911359,-0.6830893673915667,-0.6939346959261574,-0.499274777014776,0.844523013566801,0.8446601548152696,0.8032662087338404,0.6976355865880693,1
-0.3919549590700549,0.0193850267379679,-0.0033422459893048,0.0127005347593582,-0.0013368983957219,-0.412332175276778,-0.3469840097297803,-0.8844953601628152,1.1737805436955495,-0.0589606061450447,-0.592419675498065,-0.8205281199466662,0.2842577968302092,0.0562811473075123,-0.5586312612263087,-0.6983658342549465,0.429840410567284,0.8208838391946273,0.8270845275159187,0.8214791009798069,0.6909784272322225,1
0.3794845309873658,0.0577436582109479,0.0013351134846461,0.0013351134846461,0.0277036048064085,0.4807475150354836,-0.3469840097297803,0.342970114122594,3.765455435668045,0.5997482186629205,-0.0102629283304609,-0.3418775831049979,1.1282592562268228,0.8453617996664754,0.1389819323864109,-0.1796610237071719,1.5225238394941236,1.0010205291508447,0.9970068401321928,1.0216778610580182,0.8920217358297547,1
-0.5924800215353092,0.02,-0.0129032258064516,-0.0129032258064516,0.0093548387096774,-0.025903463122434,-0.3469840097297803,-0.0736924780660311,0.0630627328501941,-0.456393627681246,-0.4870494400177121,-0.5057368213567464,-0.4644092698421804,-0.3683999436797778,-0.428721987914241,-0.3513403541124156,-0.4722326884427435,1.0272770187791664,1.0231230662637008,1.0075590692427177,0.8997904015712294,1
-0.4196438299304018,0.0292792792792792,-0.0064350064350064,0.0167310167310167,0.0167310167310167,0.2231283735992542,-0.3469840097297803,-0.0399090246453317,0.0630627328501941,-0.1196660516791168,-0.5712575574849803,-0.3434131849574754,-0.3416975077787844,0.0298521555015376,-0.5275676103583566,-0.1695258224416363,-0.3165428659848757,1.0825851363677197,1.0796710281029556,1.0413893818282496,0.9444467649569424,1
0.3623706867743012,0.0194391332058636,-0.0025493945188017,0.0079668578712555,0.0070108349267049,0.5236840386081885,0.0977419745717691,0.1177470913179317,0.8035412734137644,-0.0060204068111477,0.6476393707291519,-0.3436630490270155,1.0988911822776737,0.1705369207762727,0.9501170066279252,-0.1616458801259805,1.52442010961055,1.1263436458613103,1.1369242821579888,1.1207736791420309,1.0009709184122275,1
-0.2271878761749816,0.0025268477574226,-0.0180037902716361,0.0025268477574226,-0.0012634238787113,0.6610809140408441,-0.3469840097297803,-0.1074759314867304,0.4333020031319792,0.0941285484869934,-0.4821507804625538,-0.344886067893712,0.0145362174149507,0.2817348032734087,-0.4194183429040943,-0.1703605641665245,0.1379937831012388,1.0930772604368582,1.0850034746959785,1.077632290449654,0.980597453278384,0
-0.1676574326213373,0.0267005721551176,0.0044500953591862,0.0044500953591862,0.0165289256198347,0.1716045453120084,-0.3469840097297803,0.1290082424581649,0.8035412734137644,0.0908018784097822,-0.375770923718504,-0.3733361775768982,0.1584618445260034,0.297457295102245,-0.2847469426949804,-0.1870819336639417,0.334211931280515,1.1907145481047088,1.187939587593993,1.1728050842813318,1.0687289844767915,1
-0.5513057909133218,0.0109375,-0.034375,-0.0078125,0.0,-0.1804749479841716,0.5424679588733186,-0.3777435588523251,0.4333020031319792,-0.3679719635437783,-0.5164197218639042,-0.5778827953467602,-0.3016347298839338,-0.2495429629459619,-0.4561941411926786,-0.4133024687980464,-0.2593851325633877,1.1832079371056647,1.1795268377168742,1.1806788286219578,1.0784061053823075,1
-0.657407521312396,0.0165780419142946,-0.014388489208633,0.0121989365029715,0.0134501094776352,-0.2749352998441224,-0.3469840097297803,0.1290082424581649,0.8035412734137644,-0.5910106650577148,-0.4461991369550418,-0.6712823891790348,-0.3844958283220053,-0.5112433216783946,-0.3690351574147216,-0.5126417422543511,-0.3650703691935009,1.2412858192947454,1.2225450177303865,1.2028966825636052,1.1268373815483748,1
-0.3807378985085293,0.0176963675877056,-0.0161440546414157,0.0176963675877056,-0.0152126668736417,-0.2577606904150404,-0.7917099940313297,-0.4115270122730244,0.0630627328501941,-0.3119815626341005,-0.2859693903688555,-0.6314275526942472,0.0770367840735738,-0.1792773900877225,-0.1714450145839458,-0.4687502212088655,0.2325684778204533,1.2145480336196977,1.219229263907173,1.212379427823408,1.0952773313896744,1
1.5438335530770713,0.0326594090202177,-0.0127527216174183,-0.0127527216174183,0.0046656298600311,1.2621922440587128,0.987193943174868,0.0276578821960668,2.654737624822689,2.4620309962378224,-0.1166610381143064,-0.1187287370971857,3.0038065416593294,3.166654766815174,0.0361581259263145,0.1114967654780711,4.049108065729972,1.2574805715384318,1.2851540720901549,1.2076230714283709,1.1219087678413855,0
-0.6358318723406577,0.0200927357032457,-0.0024729520865533,0.0123647604327666,0.0098918083462132,-0.3006972139877453,0.5424679588733186,-0.1074759314867304,0.0630627328501941,-0.5070637692833984,-0.5042711830649103,-0.6284625665087324,-0.3963595988451518,-0.4056200115734797,-0.4362589905160922,-0.45815022296918,-0.3788954968482837,1.3032204422173317,1.3023948367728757,1.2931481276665366,1.185676549097028,0
-0.2158874173936678,0.0082745939319644,-0.0229849831443456,-0.014097456328532,-0.0229849831443456,0.0599695840229757,0.5424679588733186,-0.3777435588523251,0.0630627328501941,-0.3769365803701586,0.071870046675039,-0.6001389062534512,0.3429476209225195,-0.2541104831383052,0.2711622752278024,-0.4320480764124693,0.5816241094606269,1.2415600821687558,1.2410438939387436,1.2275887395957144,1.117275447940862,0
